timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769450664.9379861,SENT,087729b9-b10a-430a-b327-091c90111dac,60cdcd92-3ed7-4ada-8acc-1485bc72d98e,c3,DROP,2015,?,p3,
1769450664.9381654,CREATED,c9bbf9b6-19b2-4df2-8019-be5bee931756,c7185022-3fa2-4fd9-b4ac-84badb637c40,c3,DROP,27,?,?,
1769450665.6498256,SENT,cb56f947-efc6-4409-a1af-cc7f583f2204,a2d136c9-fa0a-4dce-9e1f-863f3efbdcac,c3,c1,3365,?,p3,
1769450665.6499984,CREATED,549d2fda-6003-46a6-8f7e-d01507ed2510,ae4327f1-d01f-4b20-b8f1-45b030604ce3,c3,c1,27,?,?,surb={'id': '69381063-9771-430f-9cf6-de87f3d7c6f9', 'route': ['p1', 'e7', 'i5', 'x7', 'p3', 'c3']}
1769451201.4427097,RECEIVED,b5ba221e-2312-433a-89cd-ac2f2d8fd601,8209a51e-77b0-40fd-b6ab-ba5b0b30243f,c5,c3,26,p3,?,surb={'id': 'ed8db739-936f-49e3-82d4-7d0fd7046cc9', 'route': ['p3', 'e10', 'i11', 'x2', 'p2', 'c5']}
1769451201.5560331,RECEIVED,cbaba359-858e-473d-aa6f-f39e5dcefec7,07aed1a4-c5f1-4194-8ed8-59fd083f2190,c5,c3,27,p3,?,surb={'id': 'de868431-8b23-43b4-826c-bd6317466223', 'route': ['p3', 'e2', 'i4', 'x4', 'p2', 'c5']}
1769451201.700393,RECEIVED,1947f6f9-9a84-4f3c-8a14-9b03b93788ba,66b0ae3d-42f5-467b-a1dd-adcf21297450,c5,c3,27,p3,?,surb={'id': '00c3690e-a8f5-4010-b531-61cffebbdd0a', 'route': ['p3', 'e3', 'i2', 'x7', 'p2', 'c5']}
1769451201.728662,RECEIVED,92acb016-70ca-4544-a635-f89aa20ed08a,bbe13533-3e31-4ec4-80da-799d33dcbd2b,c5,c3,27,p3,?,surb={'id': 'd896b8c8-6949-479e-8c11-c1777b7e87ea', 'route': ['p3', 'e1', 'i5', 'x12', 'p2', 'c5']}
1769451202.2501445,SENT,c6eaf010-4754-47f7-9504-a611ae050050,3a14be31-1527-4ff6-b976-4693e6368436,c3,c1,3375,?,p3,
1769451202.2503161,CREATED,1034dee3-faac-42d7-9316-ab97d036415d,d4c9db2a-1395-4e75-9fe6-e4b04286ed8f,c3,c1,26,?,?,surb={'id': 'e6351deb-eb96-42f1-b852-4cb602ca9895', 'route': ['p1', 'e8', 'i8', 'x4', 'p3', 'c3']}
1769451202.4612453,RECEIVED,3b7f60b6-c017-46a3-9f3a-f1add000bb99,2c2c87ab-e0b9-467a-a59c-c98777bd7719,c5,c3,27,p3,?,surb={'id': '64d4742f-5fb3-4072-9bd8-f463d1581b8e', 'route': ['p3', 'e9', 'i2', 'x3', 'p2', 'c5']}
1769451202.5496004,RECEIVED,fc4ae93d-12fe-4fbc-ab97-c83b7ed883bb,dfa01769-4144-494f-8eba-75283bf02311,c5,c3,25,p3,?,surb={'id': '04b08fe6-ae28-47a8-8ade-f794c93c68d2', 'route': ['p3', 'e4', 'i3', 'x5', 'p2', 'c5']}
1769451202.750524,RECEIVED,295d9492-8b47-4a85-897c-3328ff9240d4,92df0f87-4906-416e-be1c-c1e37583c3d3,c5,c3,27,p3,?,surb={'id': 'f4ae302c-e9c1-449f-a18e-3e01abadf9c9', 'route': ['p3', 'e5', 'i5', 'x5', 'p2', 'c5']}
1769451202.8202934,SENT,37af0f80-56ff-4541-80d3-39acfc3da088,1106cfcf-766f-4a53-ad00-5888fcac65c0,c3,c1,3391,?,p3,
1769451202.8204033,CREATED,d868c031-de14-4918-9fff-ca4fd467b8a5,4b8b3a42-5a81-4e2d-8b57-2e6739230427,c3,c1,26,?,?,surb={'id': 'f38bbd51-e901-446e-892b-1626c6aee833', 'route': ['p1', 'e10', 'i8', 'x7', 'p3', 'c3']}
1769451203.0670798,RECEIVED,9d0cfb58-7ffc-49af-8ca1-ec7c0bc0e63a,206531ef-de84-44ba-9bce-f155663c58db,c5,c3,27,p3,?,surb={'id': '953cc5e4-bb07-41b0-8cf2-16ebb14204db', 'route': ['p3', 'e11', 'i12', 'x5', 'p2', 'c5']}
1769451203.0923152,RECEIVED,a80622c0-3506-4666-b52c-698dd0201580,a126d3ab-6891-4044-9947-ecc7824ac6b7,c5,c3,27,p3,?,surb={'id': 'aebe674f-a0c9-4059-9ff1-3bc68ab6e22b', 'route': ['p3', 'e9', 'i2', 'x4', 'p2', 'c5']}
1769451203.159192,SENT,70d9a1a5-e786-4df1-9593-9ddb4054bed6,7e08180a-669d-4089-804a-9beb6b5a479c,c3,c1,3356,?,p3,
1769451203.1593037,CREATED,1111a32b-af13-4d0d-b2f0-d457bee72fed,553af0f4-4d08-4e02-849f-5f14ff079765,c3,c1,26,?,?,surb={'id': '0bea974d-20d2-4ad6-8e78-32c2fac4ae1a', 'route': ['p1', 'e4', 'i7', 'x8', 'p3', 'c3']}
1769451203.2795897,SENT,21f1793e-2249-463e-b3a3-20ace5259dd0,5886b773-dfe6-4559-9de0-55f52f283048,c3,c1,3387,?,p3,
1769451203.2796664,CREATED,2bfa1168-ff36-4356-8b86-aef229c7283e,909ace1b-a77b-4395-a5c9-727d3dd1713c,c3,c1,27,?,?,surb={'id': 'a5bb4486-44c4-4945-a9a2-6319d29ed2f5', 'route': ['p1', 'e2', 'i11', 'x11', 'p3', 'c3']}
1769451203.696558,RECEIVED,2c39a1d2-9bdc-46ea-b8a3-aaed28cc8271,2d984e17-4a30-4fce-b192-a7fd6fbd9329,c5,c3,27,p3,?,surb={'id': 'f642ebd6-1829-4040-be66-e761e8ea6ea1', 'route': ['p3', 'e10', 'i5', 'x7', 'p2', 'c5']}
1769451203.8282237,SENT,cf9e21d7-c793-4f0e-a171-0935bfaaa7cf,8357a839-63c8-4c97-92a8-4b55a4a18f4d,c3,c1,3384,?,p3,
1769451203.8283887,CREATED,9a89b474-cedf-4aa0-9285-78b2a76c7356,99addab7-e9ec-4e31-8cc4-dfa836676132,c3,c1,27,?,?,surb={'id': '4746a8c6-0dc1-4099-bc38-3bf4ff8e8c88', 'route': ['p1', 'e7', 'i3', 'x4', 'p3', 'c3']}
1769451204.3173947,RECEIVED,dc8f3907-df55-4468-9fc7-0373220e1e66,044e4d69-4d69-4e60-9ad8-122f23310511,c5,c3,27,p3,?,surb={'id': '9bd9a45f-ab67-45d6-8287-c5bfe721afbc', 'route': ['p3', 'e10', 'i2', 'x12', 'p2', 'c5']}
1769451204.504505,RECEIVED,ae03c4ae-8c59-4c85-8db2-c0325de6e598,03a7d72c-c5cc-491f-ace2-797e55b15f63,c5,c3,27,p3,?,surb={'id': '7f91ef08-4ec2-43a8-8d6a-9ab8826fb486', 'route': ['p3', 'e10', 'i5', 'x5', 'p2', 'c5']}
1769451204.5454116,SENT,47259975-212f-4e67-930c-4d790e738a01,ef019636-23f5-4a96-b6fe-5e1f55b66dac,c3,c1,3381,?,p3,
1769451204.545583,CREATED,ae409a83-97ae-4d61-b731-df8b833e682f,d71dee34-3918-4ec6-9134-1c4d033b0492,c3,c1,26,?,?,surb={'id': '21730a15-224c-4219-bbe8-8c9f50c857df', 'route': ['p1', 'e11', 'i6', 'x5', 'p3', 'c3']}
1769451204.8250446,SENT,83ea6596-b43f-4171-919d-044cd01db8fc,d6ef9441-1bc7-4b85-baea-2655d77e2341,c3,c1,3396,?,p3,
1769451204.8251586,CREATED,4bf46110-5e86-44f0-a5f4-7ae0f5dc215d,a6d7a0cf-7ac1-4922-b81e-a4f6a0e24657,c3,c1,26,?,?,surb={'id': '3e6bd194-36fc-45cf-baaa-8778d46b8141', 'route': ['p1', 'e12', 'i2', 'x11', 'p3', 'c3']}
1769451204.9477918,SENT,68bbb129-f920-45fe-9ab1-e7e5952d12ab,454c6975-d136-4154-9c1c-6223e0e4d4c7,c3,c1,3382,?,p3,
1769451204.9479396,CREATED,00a46af0-0d84-4866-ba13-445327b597c4,3cff3510-6114-41d5-b6d1-0f200f3bae76,c3,c1,27,?,?,surb={'id': 'ffff5543-3805-44d5-a7ed-b1e980cd3db0', 'route': ['p1', 'e5', 'i7', 'x11', 'p3', 'c3']}
1769451204.9725666,RECEIVED,eb9eb76a-2bbe-4adf-987c-efdb57d2f1c1,5868ac6e-6667-42ba-88be-0ff6b7e14748,c5,c3,27,p3,?,surb={'id': '7069bb46-23c1-4eb9-94cd-c53c9451800e', 'route': ['p3', 'e12', 'i3', 'x12', 'p2', 'c5']}
1769451205.3749323,RECEIVED,49e7188f-b633-4e64-8e73-2d657382ae36,19efc3cf-8ac3-43c2-b46a-52e7c55c8645,c5,c3,27,p3,?,surb={'id': '0eed6431-3758-41de-875a-89367b9442b2', 'route': ['p3', 'e12', 'i5', 'x1', 'p2', 'c5']}
1769451206.0611904,RECEIVED,0b9d9c1d-ee67-4cdf-ba8b-561a9993ff8b,6958a4c8-b3f9-4beb-954f-9353ce7d1a15,c5,c3,26,p3,?,surb={'id': '67aa7383-f894-4f4e-86bd-2b98f3f62459', 'route': ['p3', 'e10', 'i7', 'x12', 'p2', 'c5']}
1769451206.2717698,RECEIVED,c854a9aa-ec98-48cf-96d9-0a910a74ca02,41f02076-00bd-4181-8b84-1faa44b4f7a3,c5,c3,26,p3,?,surb={'id': 'e519612a-7c5e-4d13-89b3-72725ab93df3', 'route': ['p3', 'e12', 'i7', 'x3', 'p2', 'c5']}
1769451206.3326907,RECEIVED,6cc52153-e995-42ba-9edc-8ac9d72fa31a,6d9a6a30-970e-4536-a5aa-765f3e8259ff,c5,c3,27,p3,?,surb={'id': 'eb271f1e-a652-4ed1-85df-73ad55ad83dc', 'route': ['p3', 'e8', 'i2', 'x6', 'p2', 'c5']}
1769451206.7678506,SENT,39205db5-b2dc-4f9a-a94c-bc3e7c180b74,c10c8696-b15d-4e11-aa19-279a134edfb0,c3,c1,3384,?,p3,
1769451206.7680008,CREATED,49481d2c-7017-4f06-a211-9630dec532c7,4e7fd2b6-4629-4367-acf8-142b138878ff,c3,c1,26,?,?,surb={'id': '92c24c43-6249-4d70-8cd3-50def52d7bc9', 'route': ['p1', 'e6', 'i6', 'x2', 'p3', 'c3']}
1769451207.0435634,SENT,aadec9a8-f83b-4923-beee-61df254c80b8,d070bdf6-a2c5-4876-ac6f-cc0b10b54343,c3,c1,3383,?,p3,
1769451207.0437105,CREATED,654fa051-5360-42e3-bf5b-c36550ab54f2,cda81f8c-a8a0-4be0-a6b1-4d3d0f7c6df3,c3,c1,26,?,?,surb={'id': '1051c635-2823-4728-b017-7df27233bc6f', 'route': ['p1', 'e9', 'i8', 'x7', 'p3', 'c3']}
1769451207.4712353,RECEIVED,4cf6b7ee-31de-44f8-bdcf-7048c5ad8342,0ca5ff89-d591-433b-a0f1-0d9b99dc5134,c5,c3,27,p3,?,surb={'id': '37c28819-b359-42d6-8756-a40db4db7017', 'route': ['p3', 'e8', 'i2', 'x7', 'p2', 'c5']}
1769451207.6213708,RECEIVED,0199206f-12f7-48e6-b3ba-c44a094dcb1e,92cf37e0-983f-4453-bf49-c211ec327962,c5,c3,27,p3,?,surb={'id': '5aebc1ba-f536-4add-96f5-3e32a408d972', 'route': ['p3', 'e1', 'i1', 'x8', 'p2', 'c5']}
1769451207.7455237,SENT,35228901-f3d6-4273-bcdb-e60f9dd4be78,330832d1-98d0-4278-8b8e-7e779aa47e73,c3,c1,3388,?,p3,
1769451207.7456777,CREATED,c781332e-9fa3-4e8f-b757-044a966b741a,115f979b-01e5-4b9f-850c-aca0a6f1336b,c3,c1,26,?,?,surb={'id': '83fb12ec-a4bf-48ef-ae52-0f35918bfa02', 'route': ['p1', 'e3', 'i7', 'x1', 'p3', 'c3']}
1769451207.8728595,RECEIVED,21f1c567-24e1-4bf0-be7c-e561a4f47c62,dd739875-341f-40f9-bad1-b6f364f44ed3,c5,c3,27,p3,?,surb={'id': '496ed24a-0dda-4b5e-827e-07ccdc02ab0e', 'route': ['p3', 'e10', 'i4', 'x6', 'p2', 'c5']}
1769451208.64313,RECEIVED,0be6d004-b709-4849-b1f2-06477b145fb0,c8b88d97-0867-4b8d-b233-d8c9f8753954,c5,c3,27,p3,?,surb={'id': 'a691fa24-baf5-4503-ad7f-30b3d05acefe', 'route': ['p3', 'e8', 'i3', 'x12', 'p2', 'c5']}
1769451208.8776872,SENT,a2d11363-0284-47d5-8a11-832d1e5a4e4c,fd7898d6-7e2e-452f-902f-d205ddf9978b,c3,c1,3395,?,p3,
1769451208.8778355,CREATED,1916b666-460c-404d-b766-a3a8215dacae,1152c45c-0286-436a-b216-ce426e4f1733,c3,c1,27,?,?,surb={'id': 'b894445f-9e0f-42b3-84f3-081110af005b', 'route': ['p1', 'e4', 'i6', 'x10', 'p3', 'c3']}
1769451209.0337808,SENT,76f87b1b-90cf-4c2d-b095-92e8a473c788,e967e316-959d-4d52-ad50-d1eb335a1ef0,c3,c1,3391,?,p3,
1769451209.0339303,CREATED,0d7edb2e-d49d-4ac6-9b94-0ea2fed7be9c,c6aba633-265b-4678-a152-3f8e4c5dca50,c3,c1,27,?,?,surb={'id': '60744f06-374b-4e78-a845-4a01ea376057', 'route': ['p1', 'e2', 'i1', 'x11', 'p3', 'c3']}
1769451209.0483992,RECEIVED,f2dff368-2769-4059-bec6-40c19649a331,b527d3dc-27a7-4ee0-bfdd-ec1b8dea8863,c5,c3,27,p3,?,surb={'id': '7797b71d-062e-4a6d-b0e6-fd215129d83a', 'route': ['p3', 'e11', 'i12', 'x4', 'p2', 'c5']}
1769451209.3495734,RECEIVED,581c28d0-e805-43e7-a463-990f1af104e4,c02c519a-e23f-4e71-baab-ff180c948c58,c5,c3,27,p3,?,surb={'id': '9c0d4c36-975c-46a7-8f4d-c43e2f3ed1f3', 'route': ['p3', 'e7', 'i3', 'x9', 'p2', 'c5']}
1769451209.3667765,SENT,d19982a1-4fbd-49db-88ee-b6ad116e2d63,572e4111-b9b8-412b-b0e7-c82bfd3b8993,c3,c1,3383,?,p3,
1769451209.3669248,CREATED,0ca62f5f-bc1f-4f99-9384-e8838f1562f7,2acc31c2-bf8c-488a-8770-65ce91924f79,c3,c1,27,?,?,surb={'id': 'fe32ad4b-ebe8-4381-9b42-c77793c5adfe', 'route': ['p1', 'e8', 'i10', 'x6', 'p3', 'c3']}
1769451209.5272503,SENT,ad5ffd37-c090-4fbd-b385-e07e1b2da614,df34f0f0-f1e4-4d45-901f-85ec632f9ab0,c3,c1,3397,?,p3,
1769451209.528628,CREATED,68135cb3-23bc-4d06-ae4d-90c6907f41f8,60b4d93e-6786-4a40-9a18-770568d90b11,c3,c1,27,?,?,surb={'id': '9fdd2d39-46fc-4ca9-aacf-77f4b8b31822', 'route': ['p1', 'e7', 'i5', 'x3', 'p3', 'c3']}
1769451209.644628,RECEIVED,af0c6e11-28c2-4186-b432-43862ae7e6e9,0e3f047b-9456-4d06-bfc6-bc0f689a8f77,c5,c3,27,p3,?,surb={'id': '370330ae-ded4-4a07-84d5-fb0a95e9cc7d', 'route': ['p3', 'e11', 'i12', 'x7', 'p2', 'c5']}
1769451209.9349036,SENT,2315b283-5f68-4a71-8830-7254fc19cafd,0c52f0f6-3653-4a90-a4e4-c923ed9dd4fc,c3,c1,3363,?,p3,
1769451209.9350777,CREATED,3a5637a1-d42e-4bdf-bf52-d2c99a94501e,7f495e5a-26f5-489c-bafa-1eccdad0d886,c3,c1,27,?,?,surb={'id': 'b52b11d7-58c8-4fb1-91bb-9343e1c16493', 'route': ['p1', 'e7', 'i3', 'x9', 'p3', 'c3']}
1769451210.0211804,SENT,4c5abe76-b10c-461b-92f5-3b944d933fb7,c3991e0d-0a14-4472-a0af-9ba7f73c756f,c3,c1,3376,?,p3,
1769451210.0213318,CREATED,343b949f-5e23-4474-a599-3dc4cb739a07,a4002035-9576-4d66-9ad2-d9da34cc0950,c3,c1,27,?,?,surb={'id': 'aee05fb5-34e4-43fc-a1e0-3cc809efe505', 'route': ['p1', 'e6', 'i3', 'x10', 'p3', 'c3']}
1769451210.4695241,RECEIVED,a215ca4a-91b0-49ab-8b83-0dd0a794df93,d6a124e1-131e-42a3-a080-02ac33a359ae,c5,c3,27,p3,?,surb={'id': '328006bb-7bda-46b8-8359-38c6d33dadde', 'route': ['p3', 'e9', 'i8', 'x11', 'p2', 'c5']}
1769451210.478211,SENT,8e5056bc-2c60-49a8-9c56-7214ff28530e,decbf0b1-7da1-40ef-8039-f4b890de85e9,c3,c1,3400,?,p3,
1769451210.4783697,CREATED,56dba178-3868-484f-a94c-a1b46c96fa3c,48fa5e47-c159-46de-b55c-49d4844a3083,c3,c1,27,?,?,surb={'id': '4e240278-0547-4932-92ef-dd1f0bf9a8d2', 'route': ['p1', 'e3', 'i8', 'x10', 'p3', 'c3']}
1769451211.2852657,SENT,5289ee93-869d-4115-8e87-b64dfa49284c,d8529d61-0e07-49b5-a1a9-2fe87a365b0f,c3,c1,3379,?,p3,
1769451211.2856007,CREATED,1bbbe81f-e8d8-43fa-8f1b-54cdbfa630fb,a4f36515-a6cf-40cd-bd02-72ed07706bc3,c3,c1,27,?,?,surb={'id': '087fd5e2-e904-4edf-b8d8-6290944cd80d', 'route': ['p1', 'e6', 'i1', 'x2', 'p3', 'c3']}
1769451211.3966568,RECEIVED,633c5198-d7fa-4fed-8bc1-46009523e5af,7ff68dcd-35dd-42c2-b1de-b0bfbc836e54,c5,c3,27,p3,?,surb={'id': '328f3711-cd27-4a75-8fda-083f8e653f65', 'route': ['p3', 'e9', 'i4', 'x2', 'p2', 'c5']}
1769451211.7654307,SENT,b5a71fc0-862a-46c6-bf8c-220c174e9be4,7d6d8672-96c8-442a-8099-e8cc00826971,c3,c1,3363,?,p3,
1769451211.7655685,CREATED,b0ecff56-c59a-43b3-a66c-b25c74ec9f72,ddc9e0ac-a934-4978-95d3-863128781102,c3,c1,27,?,?,surb={'id': '1e71637e-b6d5-4586-86a6-430bfd50eab6', 'route': ['p1', 'e8', 'i4', 'x1', 'p3', 'c3']}
1769451211.8927207,RECEIVED,1530d6ee-bf91-4251-991f-b480ed317951,4ee93524-c2e4-44a4-bbb4-3053b62a0240,c5,c3,26,p3,?,surb={'id': 'fef3c2e3-98d7-4613-9a3f-bd8aa9b9b52d', 'route': ['p3', 'e1', 'i4', 'x1', 'p2', 'c5']}
1769451212.2188962,SENT,c99d3788-93cd-4335-9868-bdae94eb19ba,6034caaa-d69b-471e-a485-d3c879367c1a,c3,c1,3383,?,p3,
1769451212.219026,CREATED,96061847-097a-42b3-8c86-c46843d04396,41d8e01b-afe7-4342-8700-a30f1fe83692,c3,c1,26,?,?,surb={'id': '451fb646-aee6-4022-b9fc-f171ce06ec60', 'route': ['p1', 'e1', 'i10', 'x8', 'p3', 'c3']}
1769451212.5008671,RECEIVED,7a7a4cdf-ebf7-4e53-9111-74d511f4774b,22fd4940-a988-46d7-9afb-7ddaa90080de,c5,c3,27,p3,?,surb={'id': '6a05e7d9-6221-4e69-88f2-8dab9aeacb61', 'route': ['p3', 'e4', 'i5', 'x3', 'p2', 'c5']}
1769451212.81319,RECEIVED,f3e8562d-2688-4977-95a7-e967f0fb54ab,3ae53bc5-e92b-4e4a-956a-583e29d9e4c5,c5,c3,27,p3,?,surb={'id': '370ab32a-d3d3-4bec-9c6e-71643d959d75', 'route': ['p3', 'e1', 'i5', 'x6', 'p2', 'c5']}
1769451212.8152494,RECEIVED,6f760d3d-3137-43e3-bdf2-6623328f8f52,c25eb6eb-9036-4c6b-a4e8-d56bb5c4d474,c5,c3,26,p3,?,surb={'id': '5e93a795-5d5f-4e55-b50e-aa35dfe23b53', 'route': ['p3', 'e11', 'i5', 'x7', 'p2', 'c5']}
1769451212.8221676,RECEIVED,e1c0945e-7f3c-40cd-a319-39747f782a50,7b319af8-b10d-40ff-8c21-342b3845c578,c5,c3,27,p3,?,surb={'id': 'bca0424c-14c7-48ef-a106-7221b989d151', 'route': ['p3', 'e2', 'i5', 'x12', 'p2', 'c5']}
1769451212.8300695,SENT,22580dc3-2c99-4662-bb88-3f79e6089f8b,94c243ab-8060-489a-95a5-3526eb17ab0c,c3,c1,3360,?,p3,
1769451212.830143,CREATED,4cbdb8a3-2d5b-4188-b1b3-7609145d2a7c,7ea3cdd8-b2fa-4c4b-a2fd-9014570bd406,c3,c1,27,?,?,surb={'id': 'c8a6c203-02e7-4ea3-b6fe-3f756637ee07', 'route': ['p1', 'e6', 'i9', 'x6', 'p3', 'c3']}
1769451212.8577096,RECEIVED,b47bdb3f-b1e9-4bd8-a0c8-c3a527bce308,442b3477-e859-4d12-9f08-b66b30b05be2,c5,c3,27,p3,?,surb={'id': '7b08d4a4-004c-4740-b9ef-97240a94dd2d', 'route': ['p3', 'e12', 'i9', 'x5', 'p2', 'c5']}
1769451212.9131086,RECEIVED,61b9feb0-e80f-4c78-8a45-51868d253fde,769ebed7-e7c8-4a0a-8c9f-170ce6be14bb,c5,c3,27,p3,?,surb={'id': '7d9f16bf-a3cc-423f-b5cb-a9aa326101be', 'route': ['p3', 'e1', 'i1', 'x4', 'p2', 'c5']}
1769451212.9927921,SENT,61236aed-823e-4fdb-bed0-681dd06df474,876df4c6-dcd1-4e11-bd54-368a37972b77,c3,c1,3395,?,p3,
1769451212.9928741,CREATED,3eb9f15e-a409-401c-88af-11612225837b,ba4aa417-2277-4239-bb9d-384a2c223078,c3,c1,27,?,?,surb={'id': '24206ac9-1a68-40d2-8a06-c7017bc76498', 'route': ['p1', 'e10', 'i10', 'x1', 'p3', 'c3']}
1769451213.1220055,RECEIVED,8524231a-4756-4f9a-92d8-4017c886e1cc,102bd463-0f57-4791-b8cf-970fd1b3b33f,c5,c3,27,p3,?,surb={'id': 'a03ba4f3-9041-4386-a84b-b7c36051eaca', 'route': ['p3', 'e11', 'i12', 'x10', 'p2', 'c5']}
1769451213.219298,SENT,b69aff68-62ac-4f8a-8b36-22ee107bdf2f,a4c6b0d2-d831-4f41-befd-25fa74a05013,c3,c1,3375,?,p3,
1769451213.2194288,CREATED,2558ef3f-f210-484f-8f6f-0a9d5b244681,0be52295-100a-4891-96c3-a820a06b8710,c3,c1,27,?,?,surb={'id': '039846ab-e2a2-4457-a831-53e82f7edf68', 'route': ['p1', 'e7', 'i9', 'x11', 'p3', 'c3']}
1769451213.515361,RECEIVED,3f9716ff-f266-4507-bca9-d9853e0f8b77,aa7d75fe-2f90-45ea-9401-61d3b27d8c8e,c5,c3,27,p3,?,surb={'id': 'd032c10d-e063-437a-bf28-a1dae714376c', 'route': ['p3', 'e11', 'i8', 'x4', 'p2', 'c5']}
1769451213.7163436,RECEIVED,99eae9be-d5b9-4905-b9ba-f0a19e631bd3,f2e2a52b-cd59-4ed6-b9bf-dcb87e3df006,c5,c3,26,p3,?,surb={'id': '7a080da6-de46-4bef-ad44-ce921890d29a', 'route': ['p3', 'e10', 'i6', 'x5', 'p2', 'c5']}
1769451213.7216525,RECEIVED,ab538ad8-3c97-4391-ad83-0cbaaa406379,d49ed85d-b45f-4e1d-987b-90fa946ded50,c5,c3,26,p3,?,surb={'id': 'f59594bd-9894-4687-8da2-9848cd4086e9', 'route': ['p3', 'e10', 'i10', 'x11', 'p2', 'c5']}
1769451214.0489497,SENT,339633e0-a425-48cd-8848-24f6a6b59690,873eedfb-5d8a-43dd-ab82-b43b68a990c8,c3,c1,3379,?,p3,
1769451214.0492764,CREATED,fb1cce23-b497-4e77-a30a-87259780ad8d,c0daeff0-3ff2-4c9e-adba-446f73daaa59,c3,c1,27,?,?,surb={'id': 'ab0375be-4425-4606-9369-e43d1e376473', 'route': ['p1', 'e9', 'i9', 'x9', 'p3', 'c3']}
1769451214.078226,RECEIVED,46b6c870-a8a5-4f34-81d8-0f651f2010ad,0726d853-f0e8-4332-8025-f223e5ea4b70,c5,c3,27,p3,?,surb={'id': 'a6184a82-4a04-434b-b924-d824a1f62103', 'route': ['p3', 'e3', 'i1', 'x3', 'p2', 'c5']}
1769451214.0905871,RECEIVED,5bdeb918-a18d-4b95-bd4e-5b298a07cdff,89e47bcd-0ac9-4fbe-8009-10925dd98159,c5,c3,27,p3,?,surb={'id': 'be584d3a-e078-4e68-ae3f-18d81119a850', 'route': ['p3', 'e5', 'i11', 'x2', 'p2', 'c5']}
1769451214.5257473,RECEIVED,0f4b028d-64ae-4eb3-8c71-5ec4647205f6,1b8dd469-e497-4dd2-92d3-a44717435c0e,c5,c3,26,p3,?,surb={'id': '82926834-bf2e-4474-9b0e-7208eca23486', 'route': ['p3', 'e2', 'i1', 'x5', 'p2', 'c5']}
1769451214.5516498,SENT,ee68bfb8-c079-49ca-84f1-18275a5a06c8,fb8a1229-7da9-421c-8a60-1ccbd5d07f76,c3,c1,3378,?,p3,
1769451214.5517983,CREATED,fd549975-fb91-4557-b18e-d8a35ab248bb,77823fbe-03d6-4172-8b7c-8fa116c53f27,c3,c1,26,?,?,surb={'id': 'f86e79ec-555b-4f11-aed3-3d6d48d82b75', 'route': ['p1', 'e11', 'i9', 'x12', 'p3', 'c3']}
1769451214.7379403,RECEIVED,f300882a-eb5a-4945-9e62-568b375ee5c3,a3865b0e-801e-4bbb-a39b-a99d8c227b4a,c5,c3,27,p3,?,surb={'id': 'b3fd8e1c-ffb4-49e2-8243-393f3b6a3403', 'route': ['p3', 'e10', 'i12', 'x3', 'p2', 'c5']}
1769451214.7837226,SENT,cde74dcf-a0c6-4674-aefb-b774ab59f04d,4491c47f-2e70-425f-ad6e-64b24418eb2b,c3,c1,3359,?,p3,
1769451214.7839441,CREATED,1dc2c3b1-0d91-44a2-8c41-7018d7ec4407,9268f5ce-5137-49dc-b99d-4207a5f269ef,c3,c1,27,?,?,surb={'id': 'e66876c5-dd32-483d-a92c-4114dd06a544', 'route': ['p1', 'e4', 'i10', 'x3', 'p3', 'c3']}
1769451215.2070067,RECEIVED,5914ff2e-2243-4239-b957-1d7ac8cbab31,48e2a624-28d3-4016-860c-8178864cdcf3,c5,c3,27,p3,?,surb={'id': 'c4f3fd6c-c0f6-4b60-9d1c-4cff12e72b0a', 'route': ['p3', 'e2', 'i2', 'x11', 'p2', 'c5']}
1769451215.4526567,RECEIVED,3757d9ea-062d-4866-8723-3df5569dccb6,d31744c2-4369-47e3-a18a-092877713608,c5,c3,27,p3,?,surb={'id': '59caf4b5-efa9-460c-bbc2-473868a94702', 'route': ['p3', 'e10', 'i6', 'x2', 'p2', 'c5']}
1769451215.4690135,RECEIVED,bdd678cb-7aba-4583-a1e7-761d33288a7a,fe75aaa0-e600-4930-abd5-f8efa4a6e64d,c5,c3,26,p3,?,surb={'id': '508db6fd-14fc-4ab0-8654-62ff64641cca', 'route': ['p3', 'e10', 'i1', 'x5', 'p2', 'c5']}
1769451215.65094,RECEIVED,6148d322-b2d7-4c3a-9f61-7ed6a9f762b8,5eac05cf-0c20-473f-bbd6-00ffe03bd636,c5,c3,27,p3,?,surb={'id': '151bdba9-976d-4436-9c32-71c8f1f0b3b8', 'route': ['p3', 'e1', 'i6', 'x12', 'p2', 'c5']}
1769451215.67496,RECEIVED,d1534eba-8c43-4407-a92c-7afebc7cccbb,39285664-16e6-4d37-94e1-4d3b861504e7,c5,c3,27,p3,?,surb={'id': '5e8ea75c-e812-463a-a56f-5d777742bb8b', 'route': ['p3', 'e8', 'i2', 'x3', 'p2', 'c5']}
1769451215.7497623,SENT,c3121a2c-bf64-40da-b41b-d92a578b2511,3222f9ec-f34f-4ee0-b4fc-c4978ae64923,c3,c1,3393,?,p3,
