timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769458684.3448381,SENT,084cce8c-6ba6-4cfe-9c02-985470ea96ee,f1bb61ef-0fe9-4172-984f-1cfb79462aae,c3,DROP,2031,?,p3,
1769458684.3449793,CREATED,d66f9f5c-2cf6-4b9e-9fa3-f7f6633da562,9b752ac5-0223-46d6-9d04-77966577c0f8,c3,DROP,27,?,?,
1769458684.4777694,SENT,ffb21eb9-373a-459a-a4c3-1b8ff9b2c593,bc7c2d3e-594d-4215-b96f-f51ba835d392,c3,DROP,2020,?,p3,
1769458684.4779046,CREATED,902f872e-5eea-4d63-8e7e-2568ca7e176f,6bfd6d88-21be-452a-b173-13ea7a5798ae,c3,DROP,27,?,?,
1769458684.527869,SENT,f506f5c5-35bc-4ad7-9658-5385e067afea,48a183f0-8eba-4e8d-bdcb-aa6b7968c99a,c3,DROP,2024,?,p3,
1769458684.5279982,CREATED,42d3f8bf-85be-47b0-86d5-b821f46ec6f7,86c4d0c3-3416-47f7-b338-1f58cf65cb98,c3,DROP,26,?,?,
1769458684.5902748,SENT,ec1be81e-f27a-418a-8661-c54b92d5bdf8,19da42d8-46cc-4a1f-b1ed-2ee1e2b8b3e1,c3,DROP,2014,?,p3,
1769458684.5904076,CREATED,0532b80e-68de-493f-bad2-8fd5055370b7,5cf6e3b5-e23f-45ef-9ff3-345b74053966,c3,DROP,26,?,?,
1769458684.6389794,SENT,7f8848d5-2493-4c1f-b126-8721d267637d,e6ea31a7-c3cb-4ee2-90bb-cf82490f1623,c3,DROP,2015,?,p3,
1769458684.6391416,CREATED,3e437a60-4c96-4712-9e48-9e17ee78df48,6f55dea0-276a-4839-a97b-51de6d8e293c,c3,DROP,27,?,?,
1769458685.06574,SENT,dffc50fa-e862-4878-a0a6-c3a68aa782fd,0892329c-ce8e-4962-8431-1e0fe0fc2b7b,c3,c4,3380,?,p3,
1769458685.065891,CREATED,76e5d1ba-a01a-4fd5-8d44-409bde508d2b,6ddbdfb9-69ee-409c-9e7c-7c483db2e4bc,c3,c4,27,?,?,surb={'id': 'da189a77-300a-4bac-a4bc-18862ea547c5', 'route': ['p1', 'e4', 'i1', 'x4', 'p3', 'c3']}
1769458829.766007,SENT,f6757863-7784-4a6b-8b40-a3cc37f47fff,fcad6e2d-c07b-4638-bd0d-9c5cae74dae1,c3,DROP,2041,?,p3,
1769458829.766184,CREATED,eb45eb56-2ab1-4b6a-8cba-dc81459b705b,0aa9b604-fd57-437d-8ccc-19669427edd3,c3,DROP,27,?,?,
1769458830.038128,SENT,0fddf074-12cc-405e-bd53-3dee4426c0b2,bf91f08d-0966-4472-ae6d-f9339edb7548,c3,c4,3376,?,p3,
1769458830.038204,CREATED,48b16a3b-4e3d-4320-9c6e-9f1829cf8bc7,aadc7d5c-5219-4629-85cc-1690b7c22436,c3,c4,27,?,?,surb={'id': '8ca96467-16db-4cc4-bea0-ea0e7df9f5bd', 'route': ['p1', 'e8', 'i2', 'x9', 'p3', 'c3']}
1769458830.297396,SENT,b1e96204-020e-4a87-84ea-74a74f3d0397,c7ef34d5-12b6-4475-bb71-8381739583ee,c3,c4,3371,?,p3,
1769458830.2975168,CREATED,826b463f-0c7e-4c1a-b4cd-41ec38b68a33,75ad9fb8-8e58-4e2d-837d-1b0e3f55b592,c3,c4,26,?,?,surb={'id': '5a7747f1-bc34-4c0b-8ecf-3b6207bf322e', 'route': ['p1', 'e7', 'i6', 'x5', 'p3', 'c3']}
1769458830.7786076,RECEIVED,4b2a668d-8734-4a86-b4a5-610e7ccf3f63,c2c2d114-9051-4d72-9696-3f5f17df7639,c4,c3,27,p3,?,surb={'id': '3df79506-5e6d-4758-8a90-4a434b54eff1', 'route': ['p3', 'e4', 'i6', 'x5', 'p1', 'c4']}
1769458830.944633,RECEIVED,3453b875-10de-42d1-afef-43489589ab30,a1c37ef8-8f44-4df0-9772-8f02c4c15bb1,c4,c3,27,p3,?,surb={'id': '074f47a4-0496-4f66-9dd7-25c3bb1eca4c', 'route': ['p3', 'e4', 'i6', 'x7', 'p1', 'c4']}
1769458831.1457725,SENT,f3715e9f-255c-4d76-9405-37f09defc44a,77430242-8dc0-49b0-a26c-1f5724dc2d7d,c3,c4,3364,?,p3,
1769458831.145939,CREATED,1762c0eb-4aed-4080-93c9-3c98de4d7ff1,3abae2e9-062a-4bda-9700-884087d15aa1,c3,c4,27,?,?,surb={'id': '70adbb84-c4d9-4861-aa04-26ff3933a840', 'route': ['p1', 'e1', 'i10', 'x8', 'p3', 'c3']}
1769458831.4143677,SENT,01d4d897-b711-4fd5-9847-99d76e0ba62f,7e48a5d4-6186-4e1b-980d-40a264e988d7,c3,c4,3367,?,p3,
1769458831.414451,CREATED,d7c37e58-65ca-4766-822b-6891b630bfd3,8cf00b47-80be-48da-90b3-2803954c7096,c3,c4,27,?,?,surb={'id': '0843952e-0144-4313-ac59-0cc7ae456923', 'route': ['p1', 'e10', 'i8', 'x4', 'p3', 'c3']}
1769458831.4873242,SENT,9c7324ad-aa6a-41d3-860c-e23e9bb60b4c,55146b8d-fab9-4fba-8702-e3c81e5daf90,c3,DROP,2033,?,p3,
1769458831.4874082,CREATED,9a4c7e74-6536-46c2-85fa-213f080d451f,4973e484-db37-4b77-ad26-bb063617384c,c3,DROP,27,?,?,
1769458831.5795352,RECEIVED,035a3d10-eee2-4290-86aa-9eb39f51e7f0,998ea1f8-1831-47a8-bef6-e49d9d469f1e,c4,c3,27,p3,?,surb={'id': '612cfd0d-5126-40f9-bdf9-de7acae14f3a', 'route': ['p3', 'e1', 'i7', 'x3', 'p1', 'c4']}
1769458831.611907,SENT,5e5c4e6a-9fdc-47b5-b981-3b1906eab2cd,8cf5fa19-305b-40b0-8531-6ce173ac6d2f,c3,DROP,2016,?,p3,
1769458831.6119852,CREATED,1f9604e5-6e28-4213-8466-595580b3e4f3,9f2643a4-255e-45fe-a078-2e6cbd4c50de,c3,DROP,27,?,?,
1769458832.103986,RECEIVED,32f88d5f-9b59-4ecf-8bd6-9779f7d80267,51f3d4e9-1f06-45e3-be01-f39273ce0df4,c4,c3,26,p3,?,surb={'id': 'a10d040d-d3c2-4f8b-8bf4-59b546cf00b8', 'route': ['p3', 'e7', 'i12', 'x12', 'p1', 'c4']}
1769458832.7091835,RECEIVED,727d0ba9-1d82-4f0a-ae2a-01431a7d0333,81a5832c-fa2b-449a-b8c5-8bbd9c972e5f,c4,c3,26,p3,?,surb={'id': '182408dc-3e4d-4de0-b81d-df1948e47a77', 'route': ['p3', 'e7', 'i3', 'x11', 'p1', 'c4']}
1769458833.1718163,SENT,3af1b18b-6068-4430-ad68-675337c50c53,9bbced4f-2894-4941-aa60-1a0abf39ba5c,c3,c4,3371,?,p3,
1769458833.1719506,CREATED,e9b07d87-d040-4137-b0f4-c6c0db29b36b,621fb184-ceb0-40fc-afc8-88844e006ec6,c3,c4,26,?,?,surb={'id': 'efc06566-36f8-4ac8-a7ed-624151d0d0b0', 'route': ['p1', 'e10', 'i11', 'x7', 'p3', 'c3']}
1769458833.3742292,SENT,9baec522-eba2-48a2-b579-89f5b9c66249,cd0dc391-47e7-4c7e-a49d-5d00e8cc58c3,c3,c4,3375,?,p3,
1769458833.3743756,CREATED,0713c2ed-29a0-4ec4-9498-94842b9c1e8e,60fd4405-7d6a-4da4-9db4-a177d6879266,c3,c4,27,?,?,surb={'id': '1db78411-93c0-4507-bc33-3b612528f19b', 'route': ['p1', 'e2', 'i6', 'x11', 'p3', 'c3']}
1769458833.4137607,RECEIVED,528dd236-b1fe-4c96-bc03-4641ce170f2e,e2c4c418-3bef-4a7e-a62d-7ec861a33a4d,c4,c3,27,p3,?,surb={'id': 'fb7ea6ee-4ede-4539-862a-6df710274aa0', 'route': ['p3', 'e2', 'i11', 'x3', 'p1', 'c4']}
1769458833.4400208,SENT,f88b388a-1575-4375-b055-738d2d7a645a,3c03a1b3-e1db-46bd-9f81-b5561b7580e1,c3,c4,3369,?,p3,
1769458833.440201,CREATED,c35752b5-3fa1-478b-b866-137b6360b60f,afe186d3-b9d7-4d1b-9e5e-05f2e2661bd2,c3,c4,27,?,?,surb={'id': '5ae08562-80d2-4cb7-a98a-d03219952dc3', 'route': ['p1', 'e8', 'i9', 'x7', 'p3', 'c3']}
1769458833.7284663,RECEIVED,4a5cf443-a49d-4357-a59a-b85e51b56d5d,a866b6eb-e38a-4f61-bb20-c64d2bdaf70f,c4,c3,27,p3,?,surb={'id': '71cc21ac-3036-4636-8cbb-894743ee2644', 'route': ['p3', 'e3', 'i4', 'x4', 'p1', 'c4']}
1769458833.954044,SENT,c6976069-4ae6-44df-986e-04a8432ca289,363f1b8c-360d-4c41-bfb9-013e437964a8,c3,c4,3381,?,p3,
1769458833.954225,CREATED,f64bdca7-7389-40db-9864-966a0a31cc9b,1feb79f7-96a3-42ab-bd01-df8652c921e2,c3,c4,27,?,?,surb={'id': 'd88932fd-e70a-4a7d-b52b-0fed80b59f87', 'route': ['p1', 'e4', 'i8', 'x12', 'p3', 'c3']}
1769458834.0502298,RECEIVED,48cebf7a-2d4b-44a5-a4f6-ddfc15936f4c,7f46bdf5-7f46-4b9c-ace5-ce8a040fbc83,c4,c3,27,p3,?,surb={'id': '7cd2c78c-86db-44b6-8361-39fba2bf6363', 'route': ['p3', 'e10', 'i5', 'x1', 'p1', 'c4']}
1769458834.1570413,RECEIVED,643b98f9-0060-4ee7-861d-42a713bd263f,96c83584-eac8-40b5-b71d-b9b12a93d29b,c4,c3,27,p3,?,surb={'id': '4440365e-bd65-4bce-afda-7e3909a6fc6b', 'route': ['p3', 'e9', 'i7', 'x3', 'p1', 'c4']}
1769458834.5995185,SENT,e9059bcd-0f0e-4f8e-afb9-b98b47e4d93e,2845ad94-0301-4b2f-93d0-21262acc10b1,c3,c4,3383,?,p3,
1769458834.5996678,CREATED,2d7a1f9f-276e-4bb2-b85f-4f13faeb122d,2480c0f2-b56b-4e0a-bb65-347f6d9d5365,c3,c4,27,?,?,surb={'id': '3dcaee33-0a5e-42b0-8698-0407ebce0c0a', 'route': ['p1', 'e9', 'i3', 'x10', 'p3', 'c3']}
1769458834.7427182,RECEIVED,1ad757bf-0565-4aeb-988a-61092715aa51,10f8c5e0-489b-4990-a9cd-43780cb99a5a,c4,c3,27,p3,?,surb={'id': '0f8ef380-d898-4f27-be8a-be2eb32f674e', 'route': ['p3', 'e3', 'i7', 'x3', 'p1', 'c4']}
1769458834.809906,SENT,52cc1743-4c10-43e5-b492-e8ac9ec87794,d5d50068-f407-42ca-90c2-f983eaf31213,c3,c4,3391,?,p3,
1769458834.8100057,CREATED,7b6643b0-c7aa-4751-9df6-b9783f7e2081,a1cf8223-db9f-4062-8c73-cc8b237c26df,c3,c4,27,?,?,surb={'id': '88594d64-2dc2-4a59-9e6c-8cc65314ddb4', 'route': ['p1', 'e5', 'i8', 'x11', 'p3', 'c3']}
1769458835.1546645,RECEIVED,1b37e9b3-94ac-4f0d-9652-086304e5e8ad,6cb5ccd2-21e6-44bb-9aee-a6605fb37491,c4,c3,27,p3,?,surb={'id': 'e117ee2c-87ec-4d29-a49c-0a04600ed7e5', 'route': ['p3', 'e10', 'i1', 'x10', 'p1', 'c4']}
1769458835.1783075,RECEIVED,5cea7758-fa55-40cb-aa62-49f21e6488c2,a4060c93-c5d4-43e6-b9d3-95cc263177b4,c4,c3,27,p3,?,surb={'id': 'b4767be2-f2b2-49e5-aab6-8050d3ad5a4e', 'route': ['p3', 'e7', 'i3', 'x1', 'p1', 'c4']}
1769458835.3209713,SENT,c97a8d4b-dc60-4245-9f96-599081272a07,4d843c8d-8daa-47ad-b95c-4f2219f6a495,c3,c4,3375,?,p3,
1769458835.3211565,CREATED,d3e039ce-4629-4b27-8f0e-954c6aef8478,15fc0f0f-fe25-4fc6-8f55-7752468bde05,c3,c4,27,?,?,surb={'id': '154cedb3-029c-4d5b-8687-19f0375d69d2', 'route': ['p1', 'e6', 'i5', 'x7', 'p3', 'c3']}
1769458835.5171342,SENT,ef039320-26e2-45ca-af86-082e6186b688,11f789c4-ef30-4beb-bd8f-51bdd9d78352,c3,c4,3368,?,p3,
1769458835.5172956,CREATED,fb5ae889-7848-4f32-8971-f7fac5af499e,fd669e48-8b1f-45e6-a0eb-7f28f4c73d0b,c3,c4,27,?,?,surb={'id': 'fdd35432-a649-4b43-b391-94da50a46412', 'route': ['p1', 'e4', 'i1', 'x7', 'p3', 'c3']}
1769458835.58119,RECEIVED,22914af4-ca46-4e61-9e04-775a4b5b0437,586a82ed-6d53-4cd9-8ff2-a7f7fb2bcf2a,c4,c3,27,p3,?,surb={'id': '3f33e8b5-2b0a-4148-801d-54afddd63175', 'route': ['p3', 'e1', 'i2', 'x10', 'p1', 'c4']}
1769458835.8967018,SENT,328225ed-3896-4645-837f-8bd7daf5be52,1c93f3f5-a0c8-474e-89f9-43d4bad39edc,c3,c4,3400,?,p3,
1769458835.896851,CREATED,0f09a68a-4b82-46cf-9163-dca28a31509b,a2ecb21d-7040-4f30-9c5c-f847f11bee81,c3,c4,27,?,?,surb={'id': '6546f4e5-284c-46a4-8904-4fcb6aabe55c', 'route': ['p1', 'e4', 'i6', 'x11', 'p3', 'c3']}
1769458836.0628436,SENT,c6648c6c-637b-409f-b9f4-5ce8092a570e,10897c6a-5faf-4bf0-bc59-f1035457df51,c3,c4,3388,?,p3,
1769458836.0629919,CREATED,a6b857ec-5d90-4d7f-b758-e0ceda373119,0e7ba021-84d7-4c9a-aec7-c0ff2244fa01,c3,c4,27,?,?,surb={'id': '7085c2be-5a11-437f-814a-c8bfeb17f749', 'route': ['p1', 'e1', 'i10', 'x9', 'p3', 'c3']}
1769458836.36963,SENT,7a38ab3c-3755-4713-900b-76b2ebc94585,14ac567c-2046-44b1-9222-5b56f6a2f969,c3,c4,3375,?,p3,
1769458836.369776,CREATED,cdd8c0b0-b705-4e83-baf3-647050836da1,128ebdb3-828f-40c8-805c-a22b9c5974cd,c3,c4,27,?,?,surb={'id': 'b29f92f7-a804-4376-9a77-09e5ebe696f4', 'route': ['p1', 'e5', 'i3', 'x4', 'p3', 'c3']}
1769458836.4376967,SENT,615c65d4-c22c-4228-96b4-2565d635fb79,2c48fdee-4cb8-49aa-86b0-d85ddaaa7f1f,c3,DROP,2028,?,p3,
1769458836.437863,CREATED,c5c660f0-9dfa-4f50-83b4-ea0841723696,b1377fa7-9434-4367-8064-05213c354fb4,c3,DROP,27,?,?,
1769458836.676227,RECEIVED,2145d9ca-90c9-4a09-ab36-7bed1b019096,07986e29-1981-4424-afb9-b35fceb519cd,c4,c3,27,p3,?,surb={'id': '854c3d02-27ef-4c5b-8c51-13ef70c8fb97', 'route': ['p3', 'e3', 'i9', 'x9', 'p1', 'c4']}
1769458836.9502378,SENT,b5145df7-7cae-45ed-878c-d881e73cb53d,3a685362-fbe3-4c05-a710-983a574c89df,c3,DROP,2020,?,p3,
1769458836.9503675,CREATED,20290119-a191-44ea-861c-6aaa2837ce2a,ed85303c-0826-4e1c-87f7-66120c6bb101,c3,DROP,27,?,?,
1769458837.4162495,SENT,9b8d0374-4b53-4c2e-89ab-3ad477f08c6f,d070d2ea-6f04-42be-b2b0-2707ab4d220f,c3,c4,3384,?,p3,
1769458837.4163806,CREATED,76727b54-9bed-4fe0-a17c-29f56238c016,3a58c597-2673-48b0-88aa-c92006100490,c3,c4,26,?,?,surb={'id': 'cd65a103-b910-4cb2-8e70-be2b2596903e', 'route': ['p1', 'e10', 'i10', 'x6', 'p3', 'c3']}
1769458837.6301997,RECEIVED,16372e36-c262-4fa7-8478-8310e13568cc,5c39ef7e-961e-4923-85ff-02bffb9330b2,c4,c3,27,p3,?,surb={'id': '90647db5-e612-4607-8c07-874782d1d5d7', 'route': ['p3', 'e12', 'i11', 'x10', 'p1', 'c4']}
1769458837.9370086,SENT,32a6cddb-b63f-4a32-b2d1-cd0a6140d25e,c9468fd9-9729-4179-b405-a262f3354bd5,c3,c4,3359,?,p3,
1769458837.937126,CREATED,49d8c0eb-5438-4625-886a-a63da418163f,f0b0b636-2d5f-40bb-9486-182a06488ca3,c3,c4,27,?,?,surb={'id': 'd71f5138-654d-4d65-9399-9e381976621a', 'route': ['p1', 'e8', 'i5', 'x2', 'p3', 'c3']}
1769458838.0159984,SENT,fcf15580-2018-4489-809a-2c4a22b6b638,aedc4d67-6245-470c-854b-7a34e12ce1fe,c3,c4,3361,?,p3,
1769458838.016178,CREATED,f9a4714e-8eb1-4488-8085-e0cc5101c899,03ff8fd2-f52a-410e-9d81-bb6e153757a1,c3,c4,26,?,?,surb={'id': 'f7d93d82-d5fa-4e55-b9e2-b8e929f0793a', 'route': ['p1', 'e4', 'i4', 'x11', 'p3', 'c3']}
1769458838.2583637,SENT,2d08b96b-a5f8-4479-860d-ee1fc6f44d5a,f909a13e-9bff-4838-ba8a-cc07e7a581b9,c3,c4,3378,?,p3,
1769458838.2584426,CREATED,4484b1c2-55d2-41bd-9a0c-5c28133a4c52,bf06bc8e-5332-4153-ae25-352338ad7e36,c3,c4,27,?,?,surb={'id': 'f575a824-a674-4ca0-a084-25515c5f3f65', 'route': ['p1', 'e9', 'i6', 'x7', 'p3', 'c3']}
1769458838.3382237,SENT,f42ac839-1f0e-4b1d-bc11-1832aea849c4,9a40a8c8-60f8-4646-8197-97bd0b54f6af,c3,DROP,2027,?,p3,
1769458838.338308,CREATED,ef4fa686-0a5f-4d5d-97f9-df000fb3c150,75941393-312c-4b46-84c4-7d23f0c56fde,c3,DROP,27,?,?,
1769458838.3449144,RECEIVED,96270bbb-34a1-4834-89f2-b21faf8a7dfc,408386de-3b3d-4d7a-9635-f4d1e19d1079,c4,c3,27,p3,?,surb={'id': '6411f13a-94e7-42fd-9780-d0ce6792b396', 'route': ['p3', 'e5', 'i7', 'x5', 'p1', 'c4']}
1769458838.3721454,RECEIVED,3845ffef-f49d-4baa-989a-6453a11eb7af,9c695851-bf7f-4f65-9219-0d1238b044ad,c4,c3,26,p3,?,surb={'id': '83a88d22-f28a-45a3-a1fd-7e073caf37d5', 'route': ['p3', 'e12', 'i7', 'x10', 'p1', 'c4']}
1769458838.593895,RECEIVED,ea01b4fd-e1e5-462c-a431-b62d1dc24182,7a98cdbe-b175-4691-be9b-3c3169e19048,c4,c3,27,p3,?,surb={'id': 'afcc3c86-9841-41a3-8351-cc9824094a3e', 'route': ['p3', 'e3', 'i5', 'x5', 'p1', 'c4']}
1769458838.8603754,SENT,1193aa49-fc0a-43d9-92b5-547546c1c70d,5c897a18-1190-4f4b-8b7b-055baaa29fc9,c3,DROP,2044,?,p3,
1769458838.8604982,CREATED,e70f00c3-3540-48f4-b6fd-3ac371827e5f,af8dc37d-1bdb-4252-a277-1259e7d860bc,c3,DROP,27,?,?,
1769458838.8682315,RECEIVED,e88a47e9-09e9-411d-99c3-a4f5fa4a1f80,ca00c86e-ccd2-4210-9f6b-d39249564955,c4,c3,26,p3,?,surb={'id': '52050fb6-d620-4cad-b713-ef748fcbb44a', 'route': ['p3', 'e6', 'i3', 'x9', 'p1', 'c4']}
1769458839.0159163,SENT,5a9cc86d-b02c-437a-9076-41029d75fb65,fbfa7d2b-32b2-4a07-bfa5-031f16b3b314,c3,DROP,2021,?,p3,
1769458839.015999,CREATED,757c8d72-882a-44bd-b905-d086b93d8527,086d426d-7af0-42b2-b735-f4cab7b61dff,c3,DROP,27,?,?,
1769458839.0956156,SENT,98c82756-d7f8-4da4-be9b-4e8a17f38aa3,84828735-15e0-4318-8045-85a90b98fb00,c3,DROP,2031,?,p3,
1769458839.095726,CREATED,cc8b78f0-8eca-48ad-a58c-48a5a544db19,ff4e03cb-395f-487e-9530-1c5eb2a9a3e7,c3,DROP,27,?,?,
1769458839.1050189,SENT,4ba5c80a-474e-4797-8244-95a2f383e163,af8ff5b2-6377-4fa7-ab24-c35dc7c2b892,c3,DROP,2030,?,p3,
1769458839.1051545,CREATED,07247336-3f12-4dc6-99e1-5a7737dcd9b0,082ebe46-8c03-4fae-89e8-0e344d28aaf0,c3,DROP,27,?,?,
1769458839.1524577,SENT,b9cadc86-08f2-4ca7-9495-866782d0a96c,2ef243de-01d6-4b84-85e9-8870fba45980,c3,DROP,2044,?,p3,
1769458839.1525638,CREATED,ca867c48-dd2a-4a37-8174-9c06db208beb,ee2d350e-d071-47b5-a185-97e6548e398e,c3,DROP,27,?,?,
1769458839.2573135,SENT,1c96ac95-c92c-4381-a25a-dfc552d0a64d,7375de1c-894d-4795-828f-6a12bdc242d5,c3,DROP,2020,?,p3,
1769458839.25743,CREATED,dafd4921-bf67-44e5-9393-c76fdd64fc7b,3837aab7-45c0-4d13-afd1-a802bbbb1a95,c3,DROP,27,?,?,
1769458839.6370869,RECEIVED,d23b0023-a2e5-4c9d-b707-ea7e8bf353be,9028dc45-f83a-4461-bd04-40d526fc8ffb,c4,c3,27,p3,?,surb={'id': '48481057-7145-42b0-a528-2bf10a798edb', 'route': ['p3', 'e12', 'i5', 'x8', 'p1', 'c4']}
1769458839.9326084,SENT,828cd090-c164-4bb5-b45d-32994c6932ca,6ae048ea-3a0a-4dbb-b8e4-46cad0ad36ca,c3,c4,3379,?,p3,
1769458839.9331853,CREATED,8fb7e9d5-aef0-4ea0-9f31-41ff8fb53670,746edc4b-c9b7-4d6a-8bdc-2eac21f2be95,c3,c4,26,?,?,surb={'id': '33365ad8-280f-4cd9-a540-016638c9e2e1', 'route': ['p1', 'e5', 'i4', 'x7', 'p3', 'c3']}
1769458839.960013,RECEIVED,095ce2a7-bd45-433e-b9c9-3a149726d86a,213e663d-bcec-4764-bc6a-1ec7e21dc175,c4,c3,26,p3,?,surb={'id': 'ae2294bd-19d4-46e5-91eb-9b14c15663e8', 'route': ['p3', 'e6', 'i10', 'x12', 'p1', 'c4']}
1769458840.2156203,RECEIVED,c3a40038-0c34-4ca9-9c6b-0f35420a84a4,239dee90-bc69-427d-a8fc-b03944f16ef7,c4,c3,27,p3,?,surb={'id': 'e9a52a21-ec6d-465a-9713-fb25c74702ea', 'route': ['p3', 'e3', 'i8', 'x7', 'p1', 'c4']}
1769458840.2747934,SENT,971baa56-6ec3-4730-90c4-8f670d984482,3cf44c34-329a-450f-b769-ccb4ccdcc453,c3,c4,3397,?,p3,
1769458840.2749443,CREATED,6d0037d9-1ab3-410b-9e3c-9ca67ebc18af,d5b1bdc0-dee4-46bb-9f96-1b37a2e1645b,c3,c4,27,?,?,surb={'id': '4c71d1ea-b677-4448-ac25-50d06a430631', 'route': ['p1', 'e2', 'i6', 'x11', 'p3', 'c3']}
1769458840.6022081,RECEIVED,b33134d4-6abf-44ff-a634-ea9c7bc0dff4,4425f9e6-53b8-4aa8-9c39-92a84658e23f,c4,c3,26,p3,?,surb={'id': '3b895aae-9af9-4330-8f1b-3716b410e9fd', 'route': ['p3', 'e8', 'i11', 'x1', 'p1', 'c4']}
1769458840.6616876,SENT,7d607cf4-c0dc-4e86-872a-3afb0c5d8953,02eb329b-025e-42a2-a8a1-6500dfe56b1a,c3,c4,3367,?,p3,
1769458840.661833,CREATED,9393ec4d-8141-48c6-9aa8-ede07235890d,95ed3307-ffb0-41d8-bfe1-992378959e8b,c3,c4,27,?,?,surb={'id': '27c8114e-f00d-44a2-8689-45eb5a8b067c', 'route': ['p1', 'e12', 'i9', 'x8', 'p3', 'c3']}
1769458840.7497218,RECEIVED,d8503d9b-2379-41de-b3ef-6ae6d30e0654,515c8818-7d61-46d6-82bd-923e7819bc74,c4,c3,27,p3,?,surb={'id': '1724fab3-230e-49e6-99c2-fd70262ee9b0', 'route': ['p3', 'e8', 'i6', 'x4', 'p1', 'c4']}
1769458840.7680817,RECEIVED,3c1e7ca5-b1f6-4861-aafb-ff8f5ee1dc97,7a03b72b-994b-4016-8fd8-a5835295e35d,c4,c3,27,p3,?,surb={'id': '135643d4-3da2-481a-9f0c-bb4546eccb6b', 'route': ['p3', 'e9', 'i7', 'x6', 'p1', 'c4']}
1769458840.9724853,RECEIVED,3b891053-86ac-446f-bac9-c748e7b31d43,43188f8a-a583-44a3-897a-8265b08cc3f8,c4,c3,27,p3,?,surb={'id': 'fcc97c8e-c26b-4596-a804-b835780d59fb', 'route': ['p3', 'e7', 'i12', 'x12', 'p1', 'c4']}
1769458841.1922824,RECEIVED,07b3ce38-1f30-4946-b823-2dd714a73f53,4db21441-aab7-40bd-aa21-2de6d87fb3cf,c4,c3,26,p3,?,surb={'id': '6705999f-264f-4342-a90a-f18e7548731e', 'route': ['p3', 'e6', 'i3', 'x11', 'p1', 'c4']}
1769458841.3177063,SENT,be4b821c-93d6-4b2a-8a70-9eec87dfa060,ed62191c-3a37-4e5a-9c7c-f706203bdb9d,c3,c4,3377,?,p3,
1769458841.3178525,CREATED,96be2a9b-bd10-4a0a-aa0b-0d2fe35941cb,ca4bc4c5-24e6-44b1-91f3-282d2fccc10a,c3,c4,26,?,?,surb={'id': '13b5eeca-2067-49b8-b35e-04c9232e571f', 'route': ['p1', 'e10', 'i9', 'x8', 'p3', 'c3']}
1769458841.461523,SENT,bf531aa7-bfeb-4b01-b5d1-5ead386e365f,5ad40e2d-b84a-4a69-9ef3-2c2965d66902,c3,c4,3400,?,p3,
1769458841.4616768,CREATED,efc60f58-29ef-4e01-a479-9d4228d5cc31,8df4931f-2ed0-422b-a631-1379fcffe143,c3,c4,27,?,?,surb={'id': '57ed9bf6-3e1f-4a40-a34e-1ed094bf5f10', 'route': ['p1', 'e6', 'i3', 'x11', 'p3', 'c3']}
1769458841.5896442,RECEIVED,3d98e0df-6b78-4796-9d7d-1ee15e1bc24e,3ed0d165-28dc-423f-a2ba-e2cd268837f8,c4,c3,27,p3,?,surb={'id': '2283c773-6180-4a80-b3b0-632bd6c7bca7', 'route': ['p3', 'e2', 'i11', 'x7', 'p1', 'c4']}
1769458841.6679816,RECEIVED,1d75984a-3bcd-4dc2-9bc4-0b5e13016d55,be168d5a-9f82-42ef-ab4e-2ce5691caa4d,c4,c3,27,p3,?,surb={'id': '6c87ec81-e01b-4525-89fd-b4946ae9f375', 'route': ['p3', 'e7', 'i5', 'x1', 'p1', 'c4']}
1769458841.955186,SENT,26284361-1300-426b-a00d-fef83fa4a212,5ae6be96-3d84-493c-99ad-076e0ddf1967,c3,c4,3403,?,p3,
1769458841.9553378,CREATED,d0f5a6d3-9f3f-4443-8494-30c1698260a3,c829f39e-d6f1-4ca5-933e-1fc79d004f9e,c3,c4,27,?,?,surb={'id': '86bf0f51-827a-46f6-9e0c-04f599d716da', 'route': ['p1', 'e5', 'i6', 'x12', 'p3', 'c3']}
1769458841.9817283,RECEIVED,186bdb41-55fe-4632-9190-68a149e0e4f1,ca03273f-1389-499e-bf93-95137b7d69ee,c4,c3,26,p3,?,surb={'id': '02cb4cc1-5700-4aa5-96ff-79746a7327c4', 'route': ['p3', 'e2', 'i9', 'x12', 'p1', 'c4']}
1769458842.0109444,SENT,96a32fbc-1db5-4cd4-ba16-0a71a5f4a124,82d5c7d5-55c4-4f16-b8c6-bc8cecbf6f2a,c3,c4,3379,?,p3,
1769458842.0110207,CREATED,85fda21f-dd49-4e83-9703-0058c983ea65,49f3a970-a14b-47b7-80db-2a62bab99af2,c3,c4,27,?,?,surb={'id': '54a76c2d-9e80-45ff-afec-0224ac56c60f', 'route': ['p1', 'e9', 'i3', 'x5', 'p3', 'c3']}
1769458842.1081696,SENT,fad1fa7a-bc0e-4050-a529-3d078f6f7d7b,3d25b439-d057-4704-b70a-ddc8074e00de,c3,c4,3387,?,p3,
1769458842.1082404,CREATED,1b9df896-0358-4464-9f11-8883a265b67b,21f03294-28dc-4087-848a-308388b19980,c3,c4,27,?,?,surb={'id': '83a845b5-1ef3-463e-a3b7-b5c183aeb502', 'route': ['p1', 'e1', 'i9', 'x12', 'p3', 'c3']}
