timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769458684.659564,SENT,854e457b-8349-4f85-920a-e9f6a6e68887,8a9b9b26-41b2-45a7-b7c6-68c91fba3036,c4,c3,3400,?,p1,
1769458684.6597404,CREATED,7b18a8b0-9a9f-44a7-9099-d5b51a822827,e189be99-2d25-494a-b6f9-0f79a88c602c,c4,c3,27,?,?,surb={'id': '47c6e214-2cf5-48c9-a03c-8f7c28a4d229', 'route': ['p3', 'e2', 'i7', 'x11', 'p1', 'c4']}
1769459065.8015952,SENT,229c0197-b114-4425-81b9-a9705db2dec2,f89b7112-aa06-48bd-97b7-47435a4e7e35,c4,c3,3384,?,p1,
1769459065.8017287,CREATED,15960606-13ab-456f-99d9-27c3510026d1,a0a32dd5-2e2e-473a-b384-667c3f2545d4,c4,c3,27,?,?,surb={'id': '0102932d-3095-4e3f-8ded-01821f04da86', 'route': ['p3', 'e8', 'i3', 'x11', 'p1', 'c4']}
1769459065.911497,RECEIVED,eb4003d4-b532-444f-9aa7-060686ab1373,b9e81220-eaf2-4895-9b49-9beb6c9579eb,c2,c4,27,p1,?,surb={'id': 'd7d5552b-046c-48f8-9a4f-cb8bc442553d', 'route': ['p1', 'e1', 'i8', 'x5', 'p2', 'c2']}
1769459066.0624664,SENT,eb96e85c-eaac-454f-935a-c67d65d67926,77ccf299-d5c7-4b6d-bbaf-21b4cd111301,c4,c3,3375,?,p1,
1769459066.0625498,CREATED,ab70c537-0f37-41c5-9ac1-308c32156264,ab55cab6-2008-4282-bfab-4b54aa50616a,c4,c3,27,?,?,surb={'id': '6561ca0b-8673-404f-80b3-c9153a34e44b', 'route': ['p3', 'e6', 'i10', 'x11', 'p1', 'c4']}
1769459066.2756393,RECEIVED,5ad2bd4d-8a36-4ae9-903b-d3ac9accca57,cb7ce7fd-cf88-4d68-98c4-69d55bfbe50b,c3,c4,27,p1,?,surb={'id': '454a7c45-c2a2-44a3-9536-39b1125a19c5', 'route': ['p1', 'e7', 'i1', 'x1', 'p3', 'c3']}
1769459066.2977707,RECEIVED,6be82cbd-c099-4827-80fc-da603980c2d9,fd6b8929-8431-4f88-94e3-350b173e5f0d,c3,c4,25,p1,?,surb={'id': '47dfa920-8f30-4138-8cd9-b61c1366a285', 'route': ['p1', 'e11', 'i1', 'x2', 'p3', 'c3']}
1769459066.3022006,RECEIVED,0ac1b428-5ba3-4f64-a006-0b1350d5ac1e,27b83231-c9bc-4b6d-9533-d5e555956ecc,c5,c4,27,p1,?,surb={'id': '961f1526-0680-4a20-9a56-47a40a8d7a72', 'route': ['p1', 'e8', 'i12', 'x4', 'p2', 'c5']}
1769459066.326522,RECEIVED,471c75e0-fc09-43ec-bb05-46aaeb450aa4,7771c7f1-5261-4153-bc5a-3912a9799ef2,c2,c4,27,p1,?,surb={'id': '2f06d43a-b806-4f8a-8509-607000dd99e2', 'route': ['p1', 'e10', 'i1', 'x1', 'p2', 'c2']}
1769459066.4119153,RECEIVED,06c50666-b819-45e8-b0d5-c3f02bd520aa,8d141139-3205-460d-a2a6-fed29a39c0a0,c2,c4,26,p1,?,surb={'id': 'f92f7f20-c40b-4c10-8335-b27ee2c427a1', 'route': ['p1', 'e7', 'i10', 'x2', 'p2', 'c2']}
1769459066.4950008,SENT,02da5ffa-82d6-4e95-813d-c09feb0409c6,fed20276-f901-4001-81f0-05da3b7b1c89,c4,c3,3385,?,p1,
1769459066.4952083,CREATED,0c8556f9-7c78-4843-a209-c366519ed950,e72d5c1b-bc4f-42a3-bca7-3ed3ac589ebf,c4,c3,25,?,?,surb={'id': '4a922473-30e9-4b23-b03d-cf745300dff3', 'route': ['p3', 'e9', 'i8', 'x10', 'p1', 'c4']}
1769459066.5148354,RECEIVED,d81d1142-12bb-49f0-b8ee-0e0d8a1773b1,a45f2cdc-469a-438a-83ae-378f72697727,c2,c4,27,p1,?,surb={'id': '7187b569-7727-47a5-9fd1-318a547e4dce', 'route': ['p1', 'e11', 'i1', 'x4', 'p2', 'c2']}
1769459066.600499,RECEIVED,543b4e57-eb14-4091-898a-c041edbc277f,1071803f-45b9-4763-bc7c-f789bc9ed1c4,c5,c4,27,p1,?,surb={'id': '20b01b0a-17c2-4195-8336-77d8306317f4', 'route': ['p1', 'e3', 'i4', 'x6', 'p2', 'c5']}
1769459066.6148996,RECEIVED,44076242-947c-47c4-9a2b-2845376e6789,c8f87f38-7d5f-4678-8604-4b48efe41c1d,c5,c4,27,p1,?,surb={'id': 'd02b7e3d-59bd-4a40-8d38-67fa83d82861', 'route': ['p1', 'e10', 'i11', 'x3', 'p2', 'c5']}
1769459066.7387853,SENT,ed92ec16-5b2f-4a71-a22b-8c34b5341a45,c7bfac01-e482-43c3-9d8c-978fda37aa8e,c4,c3,3400,?,p1,
1769459066.7389178,CREATED,f0a37cf4-b72c-44e2-a604-6a47d2ae2f2d,6c87a5b2-fb22-4582-a4d1-73fc08f5b920,c4,c3,27,?,?,surb={'id': 'f0da79d3-2b9b-4c4a-9d70-f14fb006ea81', 'route': ['p3', 'e5', 'i9', 'x12', 'p1', 'c4']}
1769459067.0760858,RECEIVED,f4ff8138-0619-4e6a-a344-64548161efd6,cc2d343a-da41-4385-931b-3fa87b372829,c3,c4,27,p1,?,surb={'id': '2922a4da-41e3-4a67-88b1-1ef7ef1e3532', 'route': ['p1', 'e1', 'i11', 'x6', 'p3', 'c3']}
1769459067.0965526,RECEIVED,4b7ac603-c4fc-466a-b998-9ae54a602b5f,8d9042bd-1688-40f3-b2bb-912d171fd4f8,c3,c4,27,p1,?,surb={'id': '5c37d68b-67ba-4cdd-937e-6826b18841ca', 'route': ['p1', 'e2', 'i2', 'x11', 'p3', 'c3']}
1769459067.1186223,SENT,be036d41-57e7-4059-8b5f-1fe1b2d65ac0,14055d4f-8ac9-4f29-9d29-f08bad1bf151,c4,c3,3376,?,p1,
1769459067.1187606,CREATED,d9d2e90e-e86f-47c2-97ff-7f81b3fc61be,f0794138-481a-412a-907e-b31d8c24db60,c4,c3,26,?,?,surb={'id': 'eb961719-5068-4b47-9bfc-771d95ad392e', 'route': ['p3', 'e7', 'i12', 'x5', 'p1', 'c4']}
1769459067.1987796,SENT,cdafa42c-00bf-444d-a7b8-c689d2aceefb,52429e11-6172-4297-a31f-829d7d0d172f,c4,c3,3363,?,p1,
1769459067.1989486,CREATED,ccdc6f38-2041-4fc1-8ae6-d2ac27d35efa,811eba8a-b475-4859-9df8-e00ebea08f00,c4,c3,27,?,?,surb={'id': '476c6789-a564-4a6a-9054-2e4cf8c1a19a', 'route': ['p3', 'e9', 'i4', 'x1', 'p1', 'c4']}
1769459067.2597122,RECEIVED,0a96471c-4a5c-482c-885d-246e6bb822e4,c816deca-5cf6-4001-989c-ae6e51fdf7de,c3,c4,27,p1,?,surb={'id': 'f7998235-80bb-4c63-9ac3-482cd2ea80f4', 'route': ['p1', 'e2', 'i2', 'x2', 'p3', 'c3']}
1769459067.3313065,RECEIVED,35d1a084-e08c-4efb-a3da-66f34917f4fc,b0b8d21c-7293-4c1e-a4eb-c9eb0232f7c2,c5,c4,27,p1,?,surb={'id': '7e4c0f91-629a-4908-9660-f14e1cc52ebf', 'route': ['p1', 'e3', 'i10', 'x9', 'p2', 'c5']}
1769459067.358248,RECEIVED,0307ed35-2d05-457f-962d-2e0a387ccafe,88db3278-54ed-48f7-82bb-1c86f98360e5,c5,c4,27,p1,?,surb={'id': '8d94b7c3-e594-40d9-a1df-b8206e386b28', 'route': ['p1', 'e10', 'i1', 'x10', 'p2', 'c5']}
1769459067.4523313,RECEIVED,7322e461-2b58-4b6e-87bf-f3cfffb34001,31ab3ca5-969c-4d67-bf83-1df0821f02d6,c3,c4,27,p1,?,surb={'id': '4c3de462-c791-4fd8-879d-4d792d4a2ef8', 'route': ['p1', 'e11', 'i4', 'x4', 'p3', 'c3']}
1769459067.5334096,RECEIVED,d0d23726-6e8b-451c-921c-0c54ae70856b,27f41156-1802-41b8-aa82-4532bebafe23,c3,c4,27,p1,?,surb={'id': '834e2f45-6e0f-4d68-bbd9-6c5f817e5458', 'route': ['p1', 'e12', 'i5', 'x4', 'p3', 'c3']}
1769459067.6154218,RECEIVED,298486cb-de95-4231-a06f-731f9f804391,8e6cd848-3b7b-4c36-97f4-74ed82bea294,c3,c4,26,p1,?,surb={'id': 'dbe121f9-5bf9-411a-8b07-a505392c7a49', 'route': ['p1', 'e4', 'i8', 'x9', 'p3', 'c3']}
1769459067.6756454,RECEIVED,51db0612-d96e-43f8-b233-c4cd8dc8e9a5,dbc0cc1d-c24a-4c6e-a033-0d07f1730119,c3,c4,27,p1,?,surb={'id': 'ff01e50a-df05-4e08-8370-00dd82dd8320', 'route': ['p1', 'e1', 'i12', 'x9', 'p3', 'c3']}
1769459067.7110095,SENT,49e0fe77-8ef7-45d8-8f6f-bbe908c83335,e0e30e74-c474-41b9-aab1-d725f19c8d8c,c4,c3,3365,?,p1,
1769459067.7111754,CREATED,45f950aa-0a14-4a3a-b391-fd83db8bf770,65f76a10-af81-46b8-8233-23d027a64e67,c4,c3,27,?,?,surb={'id': '7f994d56-2f86-422e-a363-402f4eb807b4', 'route': ['p3', 'e2', 'i4', 'x12', 'p1', 'c4']}
1769459067.7517586,RECEIVED,4ab8a099-ee86-4ba6-9b51-d6e9d88e1ef3,f44c20a1-36c1-4260-a403-83f9fc328719,c5,c4,27,p1,?,surb={'id': '0618dbe1-bfb7-43b6-a327-f8ef0f59f83d', 'route': ['p1', 'e1', 'i9', 'x9', 'p2', 'c5']}
1769459068.06096,RECEIVED,4c5fc06a-df82-4ed8-b79f-9f1f39b7611f,a77d3cc3-8ada-4901-b842-ea548410420b,c2,c4,27,p1,?,surb={'id': '485de8b8-c2ef-4158-89cd-154a514f8d97', 'route': ['p1', 'e8', 'i12', 'x11', 'p2', 'c2']}
1769459068.163742,RECEIVED,f1cc4b13-5de1-48af-9f65-48f4f85ed30d,4dd742b0-d4dc-4fb0-8a60-97c33463e9ed,c2,c4,26,p1,?,surb={'id': 'a7fca2dd-bce1-4fab-8ca8-7b64c23bd911', 'route': ['p1', 'e8', 'i11', 'x8', 'p2', 'c2']}
1769459068.173653,RECEIVED,99e42499-3f93-4d13-b880-d68a3aed9706,bbdcfeeb-7a7c-4e17-8161-da0e70f1e678,c2,c4,27,p1,?,surb={'id': '47991092-31fb-4dd7-85db-daa87fdf0cc0', 'route': ['p1', 'e5', 'i5', 'x1', 'p2', 'c2']}
1769459068.3181753,RECEIVED,14f4132d-76e4-4acd-abfd-4e840d61baeb,5ca77232-d3b2-4c44-898f-e93fbb867219,c2,c4,27,p1,?,surb={'id': '90e00746-2c3f-4261-b69c-82b5a83c9f42', 'route': ['p1', 'e12', 'i9', 'x12', 'p2', 'c2']}
1769459068.3309903,RECEIVED,fd1945e7-1873-44ea-aca3-1e5876f92051,32526571-e3f5-441d-9689-58f2c23837ef,c5,c4,26,p1,?,surb={'id': '702f53d3-fe79-43f9-b331-87ba24ae1872', 'route': ['p1', 'e3', 'i5', 'x5', 'p2', 'c5']}
1769459068.4786923,RECEIVED,3bc490ad-0939-4c47-98a2-a2df55855fb4,3ac2cdba-6c5d-4a18-b7df-4cb28c457f4b,c3,c4,27,p1,?,surb={'id': '8c0aaac7-c57c-4ca2-a22e-0365940263ee', 'route': ['p1', 'e12', 'i5', 'x3', 'p3', 'c3']}
1769459068.7128718,SENT,eed4e264-52a3-4550-9b61-0bcb6c4b856f,0a4e843a-9cb6-4707-a93a-590ee3b1e38d,c4,c3,3403,?,p1,
1769459068.7129982,CREATED,a38f35a7-5e44-4f8a-884f-ed20f809ee90,df7b2755-bee7-4200-9de0-d3584b9ca32c,c4,c3,26,?,?,surb={'id': 'd21b04ca-8d45-4151-ba6f-c3796bca2bfb', 'route': ['p3', 'e1', 'i11', 'x11', 'p1', 'c4']}
1769459068.897218,SENT,7714f335-0da1-43ae-9b83-9e857ae6ac1f,771eabe8-5b64-42eb-b1e7-53524286077a,c4,c3,3384,?,p1,
1769459068.8975022,CREATED,314f0104-42a8-4d76-88ec-da31056818b5,5249e363-fefc-40ab-b8da-6b3b334741bf,c4,c3,27,?,?,surb={'id': 'f2533d75-7c13-48f6-9190-4d411e9629ac', 'route': ['p3', 'e5', 'i3', 'x2', 'p1', 'c4']}
1769459068.9189553,RECEIVED,611676d1-6c10-4919-9c10-45d71c1a60b4,5d3b66ed-6a36-4553-9b63-83ae57f8a26b,c3,c4,27,p1,?,surb={'id': '42eb4910-025a-4a84-9fcd-d08a688a5c02', 'route': ['p1', 'e1', 'i3', 'x12', 'p3', 'c3']}
1769459069.0649705,RECEIVED,6ea50d25-2c25-4271-b6b4-c4dcce98a69f,c5139613-beda-4e23-98c6-60bbdeb24f81,c3,c4,26,p1,?,surb={'id': '3a084f72-b744-4c5f-9363-9a9be42b6e20', 'route': ['p1', 'e6', 'i5', 'x7', 'p3', 'c3']}
1769459069.092851,RECEIVED,45eabb33-a8bf-406c-8d79-ba4787240e04,957a5d47-9888-40a5-8de8-c08d551f6603,c3,c4,27,p1,?,surb={'id': 'cef84940-73c4-4ddf-9d0a-6b36049518a0', 'route': ['p1', 'e7', 'i4', 'x5', 'p3', 'c3']}
1769459069.1664515,RECEIVED,95ae03ab-591c-414c-b1de-958ad95dd619,03250f76-21eb-49a7-a2b5-f1ebe89ec867,c3,c4,27,p1,?,surb={'id': 'a2eca5b2-f429-4a18-bfd9-09f6b151e8bf', 'route': ['p1', 'e5', 'i6', 'x3', 'p3', 'c3']}
1769459069.1781137,RECEIVED,6e290a0c-f1cd-446e-868e-f06f659d6dac,2394d7cc-f185-4f85-96e3-dcff5ef3ff65,c3,c4,26,p1,?,surb={'id': '5f1b59cc-aa75-4fc3-be03-84a257022b2a', 'route': ['p1', 'e9', 'i5', 'x11', 'p3', 'c3']}
1769459069.2392375,RECEIVED,eddddddb-7a0f-4f87-88f2-aff25f2efd02,b018c9a4-ffb0-424c-b117-76f3413d7103,c3,c4,27,p1,?,surb={'id': 'a541f613-b11b-447b-87bf-342bb1b60303', 'route': ['p1', 'e11', 'i8', 'x5', 'p3', 'c3']}
1769459069.3618104,RECEIVED,68384718-1ac4-44e9-a24b-d14be359fc0f,2ace7d4e-72e8-4370-9266-28e76e68a94a,c5,c4,27,p1,?,surb={'id': 'b49270b3-343c-4f7e-96ce-b21f65a32763', 'route': ['p1', 'e3', 'i4', 'x7', 'p2', 'c5']}
1769459069.4303946,RECEIVED,c9ac7a4c-2377-43b5-9444-092f6ff3a7fc,574f4c01-598c-4c4d-acbd-84bf6fef6be3,c5,c4,26,p1,?,surb={'id': '322fee20-fb16-494d-9256-a01b2e16921e', 'route': ['p1', 'e4', 'i5', 'x6', 'p2', 'c5']}
1769459069.5494356,RECEIVED,66066551-67f7-4e40-bec8-bee1345c63ad,88c7d00f-0f9d-4964-8f0c-af8d773b6ede,c2,c4,27,p1,?,surb={'id': 'd72b4d10-a2a5-4ac9-bd4d-bc58ac797387', 'route': ['p1', 'e10', 'i2', 'x9', 'p2', 'c2']}
1769459069.665521,SENT,1a42f1c6-60ac-4049-95a5-21136b0149cf,deddc876-6d5c-4825-99f7-d6dffab650fb,c4,c3,3395,?,p1,
1769459069.6656706,CREATED,f57a0d08-6a96-47f0-8f75-550bb2f2cb55,1bf5a804-5e30-46fd-b697-fb637af111a1,c4,c3,27,?,?,surb={'id': '682ba32a-71f1-4490-ac23-98d55616020b', 'route': ['p3', 'e7', 'i5', 'x6', 'p1', 'c4']}
1769459069.7269676,RECEIVED,35d1a932-ead7-476d-a220-2848724496af,f81d5819-3e03-4c5a-b992-6f3471ac4905,c2,c4,27,p1,?,surb={'id': 'bceb14e7-d1b6-4d53-83f8-97bc18a5d4b8', 'route': ['p1', 'e4', 'i12', 'x6', 'p2', 'c2']}
1769459069.9164023,RECEIVED,ad533693-81cf-43bd-beef-f0fcee99bb57,a17e059d-0ccc-4073-878a-c5885934f901,c2,c4,26,p1,?,surb={'id': '55ae0826-8e3a-434c-b1f0-2284351c222b', 'route': ['p1', 'e5', 'i8', 'x1', 'p2', 'c2']}
1769459069.9765613,RECEIVED,84ba49e3-21b0-4f03-99b1-a119470b323b,179d387e-56cf-4043-8745-25e28d98041f,c2,c4,27,p1,?,surb={'id': '2523d6e3-b031-4be6-a5b5-d4dbc1c7e88e', 'route': ['p1', 'e1', 'i12', 'x2', 'p2', 'c2']}
1769459070.020809,RECEIVED,e89108a1-fd86-4d97-af10-9bb560ea4556,2b5d5a32-fdcd-49bb-a62b-ba93afaab72e,c2,c4,27,p1,?,surb={'id': '426f72fe-fff3-4baa-85bf-e8929112f6b2', 'route': ['p1', 'e1', 'i1', 'x5', 'p2', 'c2']}
1769459070.0251071,RECEIVED,ffdc5391-be9e-48e5-83c4-6aaede41b5ae,5177a14a-e9b7-4c8c-b874-33e613b3cc16,c2,c4,27,p1,?,surb={'id': '21b23ef5-19c5-4fda-b08c-31492f3452b4', 'route': ['p1', 'e10', 'i7', 'x11', 'p2', 'c2']}
1769459070.2267594,SENT,f4e8608c-5091-43a8-a186-4d828627f131,44656c35-99e0-4e37-ae06-1e666ae91512,c4,c3,3375,?,p1,
1769459070.22688,CREATED,03d29b1f-4542-4805-abfd-0d32f8d2c6c4,723e872a-85d6-4026-bf14-3fe3f1ea176f,c4,c3,27,?,?,surb={'id': 'acbbca58-1e9c-4c86-8b99-a437bb3dc3da', 'route': ['p3', 'e6', 'i2', 'x12', 'p1', 'c4']}
1769459070.2465005,RECEIVED,5fa60438-0d99-4ee4-ac62-d876cf0afa1e,de7c6c87-c9e2-4be6-82a6-e80d1fb23ae7,c3,c4,27,p1,?,surb={'id': '2bd349a7-de7e-4f83-89d2-6a9803eb524f', 'route': ['p1', 'e7', 'i1', 'x2', 'p3', 'c3']}
1769459070.297822,RECEIVED,7296c228-a98f-4d00-9551-4e0a31016afb,de5f12ec-3623-454d-bac0-7c2c8ce55992,c3,c4,27,p1,?,surb={'id': 'fcd67918-5b5b-4d61-935b-3b9d78415995', 'route': ['p1', 'e4', 'i10', 'x4', 'p3', 'c3']}
1769459070.3417833,RECEIVED,c4f9eb4d-9be8-4e06-a3ec-3ba6cb9ff496,32525151-aaa1-4bf3-8c31-ea3b5059b6be,c3,c4,27,p1,?,surb={'id': '80449851-87c2-4b7f-be55-3b7e777e1fce', 'route': ['p1', 'e7', 'i1', 'x3', 'p3', 'c3']}
1769459070.3795643,SENT,8e82f358-ccea-43d1-a169-5480e4c07678,4148308e-82f7-4415-a981-088fe5ba901f,c4,c3,3387,?,p1,
1769459070.3797007,CREATED,acf8541b-86df-45cc-8fec-abe2429ee8c0,3401c8ac-6113-47f0-9854-e04b48d67ee7,c4,c3,27,?,?,surb={'id': '7715922f-8dbd-477a-bbdc-11a1ad6e8835', 'route': ['p3', 'e9', 'i12', 'x1', 'p1', 'c4']}
1769459070.4549701,RECEIVED,4d87daec-64e6-4e91-92c6-d705adf657fb,16d705dc-5a09-4a7b-9d31-1d6b9e295b96,c3,c4,25,p1,?,surb={'id': '501376dd-c587-4a69-839e-b6a21eaeefb9', 'route': ['p1', 'e7', 'i10', 'x7', 'p3', 'c3']}
1769459070.546639,RECEIVED,913de8b6-115e-48c6-a031-f0e0e771fb13,15c6bf60-87a5-481c-9a40-55036c20da4e,c3,c4,26,p1,?,surb={'id': 'a3c66875-27e4-4f3a-9eb7-8c8cdd8ddb01', 'route': ['p1', 'e12', 'i10', 'x10', 'p3', 'c3']}
1769459070.5527909,RECEIVED,01a49da3-d1fd-46d3-a580-e1535d85aac4,e064b5f9-78b6-41c4-984f-319084d4165d,c3,c4,27,p1,?,surb={'id': '5d3cffaf-91e5-41d1-a534-b00fb99d2aa4', 'route': ['p1', 'e6', 'i2', 'x7', 'p3', 'c3']}
1769459070.6279557,SENT,ee290103-0423-4c97-a40b-57ab52c7b9e8,4d2589f5-28bc-4e51-8ff2-d7e309fa9730,c4,c3,3364,?,p1,
1769459070.6280231,CREATED,408da95b-126e-4f06-85ac-347abe02904b,344a3e88-cc50-4738-9e5c-953e787e9924,c4,c3,27,?,?,surb={'id': 'ac710754-d51e-4872-9bd8-86e6f51f52b9', 'route': ['p3', 'e3', 'i4', 'x1', 'p1', 'c4']}
1769459070.6913836,RECEIVED,1124a1d4-deb5-428a-81c8-a39747a06d37,4305e86b-e08f-4f8b-a522-187ece9f0ad8,c2,c4,27,p1,?,surb={'id': 'a1436cd7-175b-46dc-8cc9-2d9e5078c250', 'route': ['p1', 'e3', 'i11', 'x2', 'p2', 'c2']}
1769459070.770753,RECEIVED,c5142b17-d8b9-4859-a05e-8b6580979c3c,9599a64a-22cb-4bf9-bd44-da3e1938fd83,c3,c4,26,p1,?,surb={'id': '93ed294f-1816-43e0-a42f-41b5dee96a6f', 'route': ['p1', 'e6', 'i10', 'x7', 'p3', 'c3']}
1769459070.7941334,SENT,2bf50ec8-ac68-4db2-9ef9-a5d364b5030e,c65503f4-a91a-48d7-aed6-372b2a008a89,c4,c3,3384,?,p1,
1769459070.7942016,CREATED,4ff7e63a-356f-4724-a94a-fb8f1ed8ed43,98435745-0dc9-44ff-a4b9-72c66d9097a9,c4,c3,25,?,?,surb={'id': 'fcc6201a-7690-4cfe-b492-864e67525159', 'route': ['p3', 'e3', 'i9', 'x7', 'p1', 'c4']}
1769459070.8188145,SENT,9fd61108-e677-4fd1-a897-5bc8d85c6615,78906c59-ffd5-453e-a7b9-321a6bb04734,c4,c3,3376,?,p1,
1769459070.8188906,CREATED,62ffb7d8-ac0b-4589-bc52-1ef5de6ac4f9,309c705f-3fba-4cd8-8410-64bc83f1ade3,c4,c3,27,?,?,surb={'id': 'dd66b8c3-54a3-4e68-94fc-b1d69f76b5e1', 'route': ['p3', 'e3', 'i7', 'x9', 'p1', 'c4']}
1769459070.9563935,RECEIVED,b0d6f65b-ebff-40df-80f9-77ff74ede115,ffd6c091-8e9b-4e69-8c80-dd469119875a,c3,c4,27,p1,?,surb={'id': 'b2c9b901-5aaf-4907-9ad9-39f82cb96ad9', 'route': ['p1', 'e4', 'i5', 'x2', 'p3', 'c3']}
1769459070.9870212,RECEIVED,16b0912d-4874-4075-b0bb-570c858d18e4,80ada068-5b37-4d3c-90b5-cf46a3ee7283,c3,c4,26,p1,?,surb={'id': 'a1c0f3d5-183a-45d7-a7dd-304e530ff8f0', 'route': ['p1', 'e2', 'i7', 'x10', 'p3', 'c3']}
1769459071.0407555,RECEIVED,7f06465e-3436-4c1b-b3e8-1e29e064ba6f,94f068c0-b2d8-45e3-afca-db0295cffa29,c3,c4,27,p1,?,surb={'id': '025cc8e8-352e-40af-8208-50982cc35433', 'route': ['p1', 'e7', 'i5', 'x9', 'p3', 'c3']}
1769459071.1232138,RECEIVED,0b735a34-a7c1-4183-9e64-9e44231819eb,5b02e976-67a9-48a9-9a08-65cc1f4dc528,c3,c4,27,p1,?,surb={'id': '983ae321-1c75-48a7-917f-d5ddf002337b', 'route': ['p1', 'e5', 'i8', 'x9', 'p3', 'c3']}
1769459071.200326,SENT,ccce0774-5746-4867-9f9b-7f7cfc775840,90c1cb38-00a1-4738-abef-19d24747807a,c4,c3,3376,?,p1,
1769459071.2004073,CREATED,17a5088f-a807-45e6-b3b1-06f7aa8018f2,269fe3bd-045c-4d03-a861-7211e3c8cff3,c4,c3,27,?,?,surb={'id': '233c184c-3c54-4433-bcb6-e2535d6db5c2', 'route': ['p3', 'e9', 'i2', 'x1', 'p1', 'c4']}
1769459071.2420325,SENT,fbb384e2-b124-4d74-ab35-a9b5cea75133,8b56b431-0e47-40bd-9785-1e09ccaf069f,c4,c3,3405,?,p1,
1769459071.2425637,CREATED,785338fd-c0ff-4072-ac8c-26c042aca6d0,aa367d20-6fd7-4157-bdd4-8a69a6581eca,c4,c3,27,?,?,surb={'id': 'a259db6a-5924-4f18-8f70-486fe184cf34', 'route': ['p3', 'e1', 'i6', 'x10', 'p1', 'c4']}
1769459071.3597202,RECEIVED,9777beb8-5b45-4415-9582-e07b8b5eca5e,76b6f062-0ed2-4a2e-9af7-9df8b27d6771,c3,c4,27,p1,?,surb={'id': 'a9899d1b-6dd0-44d3-907f-745031e1a50f', 'route': ['p1', 'e8', 'i11', 'x7', 'p3', 'c3']}
1769459071.4447947,RECEIVED,4ba6501e-2b44-4547-9dfc-27966ad337c6,067bf54e-dfc5-469f-af3b-1363272a6e08,c3,c4,27,p1,?,surb={'id': 'ad02b5e5-cc77-42a9-8691-14e6cb1e5861', 'route': ['p1', 'e9', 'i10', 'x5', 'p3', 'c3']}
1769459071.4604053,SENT,11ab45ba-d851-4664-b289-dd51f1973f26,e76de86a-36b6-46cd-80bd-371e4ec756a7,c4,c3,3393,?,p1,
1769459071.460754,CREATED,cce1b7e2-da06-40e7-a798-a933f69dbf88,7c8ba9b0-fd97-4c33-9f2b-12185ad30cd5,c4,c3,27,?,?,surb={'id': '84c82bef-1ec2-4f22-83b7-39055174a4aa', 'route': ['p3', 'e5', 'i11', 'x7', 'p1', 'c4']}
1769459071.4673202,SENT,cf726a45-88de-4dd4-9b5e-1d5005c13bad,65d16946-93be-4ba8-81ee-57ba1b864b95,c4,c3,3375,?,p1,
1769459071.4674692,CREATED,ad730597-7f2d-4794-8f9c-1354d856cda2,32f2bb20-df17-4504-9324-68e45a45e306,c4,c3,27,?,?,surb={'id': '6ebcaaf1-373d-49a9-b055-672e182ce70b', 'route': ['p3', 'e8', 'i5', 'x6', 'p1', 'c4']}
1769459071.5793347,SENT,5e12c77f-eb4f-417f-8675-f179fa302897,86df65e0-38b2-4137-bb30-5fe9c1e177e4,c4,c3,3380,?,p1,
1769459071.5794852,CREATED,49f2a333-5936-428e-98a9-cfbd14b920bf,a326dcbc-9784-47b1-b06d-b7acdcc430b0,c4,c3,27,?,?,surb={'id': 'b4ac6646-c344-44ed-a86e-7ffea66e9f3e', 'route': ['p3', 'e8', 'i11', 'x2', 'p1', 'c4']}
1769459071.5881155,RECEIVED,e9f7f70e-37bc-49ae-ba44-271f7b1bbc69,5524f89a-227d-4dc9-bc53-0f4b56c531d4,c5,c4,26,p1,?,surb={'id': '8d9a3662-b6d8-4b65-bd8b-0dd0d6e2540e', 'route': ['p1', 'e4', 'i4', 'x1', 'p2', 'c5']}
1769459071.6157148,SENT,37c5674a-4ea4-411c-9e6b-104b5336759e,f4d3fd5e-6af6-4744-aa76-c713c5324d45,c4,c3,3376,?,p1,
1769459071.6161706,CREATED,50804087-f0ac-4eba-95e2-a1efacdbced2,3338a048-6524-4670-a641-d7cff3322ade,c4,c3,27,?,?,surb={'id': 'ed1badc7-a447-4ad5-9bbf-d61239612f4b', 'route': ['p3', 'e9', 'i2', 'x11', 'p1', 'c4']}
1769459071.7217612,RECEIVED,9eee280b-c094-4d5e-8c1a-c5f5e9c3b520,255d3298-2547-4234-a988-f4105577d90f,c3,c4,27,p1,?,surb={'id': 'bc195244-fc46-44dc-a4fb-05acd272872c', 'route': ['p1', 'e6', 'i3', 'x7', 'p3', 'c3']}
1769459071.817795,RECEIVED,9ff2b427-8579-4e46-9090-8d2d4975a8cd,c01b2190-c2f0-4ee2-a92b-4ec0c8cf34b3,c5,c4,26,p1,?,surb={'id': 'c049c852-772f-44c5-8e55-0abf5894d9b3', 'route': ['p1', 'e5', 'i5', 'x9', 'p2', 'c5']}
1769459071.8410263,RECEIVED,40781080-7de4-4f52-a818-83c1feee6341,8fe022e9-3784-4cfa-ba9a-8e2ffacd9d5c,c3,c4,27,p1,?,surb={'id': '2cc58b6e-8cee-4d91-b69a-e5880940448b', 'route': ['p1', 'e4', 'i10', 'x6', 'p3', 'c3']}
