timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769738788.9051468,RECEIVED,407f9357-38bd-40f4-9382-d63aece0fb5c,2e3ffd7d-cceb-46e2-87bc-925b0dc5afbb,c3,c5,27,p2,?,surb={'id': 'd1f5282a-7e17-4db1-a1d7-26615c6ac457', 'route': ['p2', 'e3', 'i12', 'x2', 'p3', 'c3']}
1769738788.975262,RECEIVED,17f2995f-3870-4b73-8c80-7795ce4f398a,62f53848-6cb4-441a-8d5f-b8ea6ab9f45b,c3,c5,27,p2,?,surb={'id': '72357c2e-99d0-4361-9979-00cac55cad30', 'route': ['p2', 'e9', 'i4', 'x4', 'p3', 'c3']}
1769738789.0291638,RECEIVED,4840d690-78f1-4176-93b0-81b5ee2f4135,2a0890f6-192a-4748-9c7f-86e52898446c,c2,c5,27,p2,?,surb={'id': 'e0f9c6d1-8c11-4ab0-9b27-72d90f003506', 'route': ['p2', 'e10', 'i6', 'x5', 'p2', 'c2']}
1769738789.2401514,SENT,80deb92f-245f-4ac4-97e2-ea3ba7dde56a,cb449cb0-07e4-4aaa-9883-82532d0d3c01,c5,c4,3360,?,p2,
1769738789.2402585,CREATED,ff33f4e9-a11c-469b-8ba9-cf022a5e9ee9,d7b6c0a1-5d8a-4191-8e79-404dc88223de,c5,c4,27,?,?,surb={'id': '693a108a-da01-426c-b96a-134dba694acd', 'route': ['p1', 'e9', 'i2', 'x1', 'p2', 'c5']}
1769738789.475803,RECEIVED,113d295e-e53c-4664-957f-5360bd62cd34,63fe45a2-fc22-4237-8150-ead8725d97db,c3,c5,27,p2,?,surb={'id': 'a17d39f0-b63d-4faa-be0d-44568d4184cf', 'route': ['p2', 'e10', 'i6', 'x1', 'p3', 'c3']}
1769738789.485353,RECEIVED,fcf9d242-c1e8-4292-aa2e-81412bda201b,87750f5e-1968-4b51-aecc-90b2609e30bf,c3,c5,27,p2,?,surb={'id': '9559521e-642d-48c9-9a50-4f7dba243342', 'route': ['p2', 'e11', 'i9', 'x3', 'p3', 'c3']}
1769738789.5901408,SENT,78e7c812-0031-4fa5-b232-d4fa478a2edc,cb073368-8657-4e0a-aaf4-784ebcf360b9,c5,c4,3375,?,p2,
1769738789.5903087,CREATED,51b90f75-bfac-4c08-b8d7-cfbadfab096e,7ca8e391-ad47-404f-9755-7eb8a07a4917,c5,c4,27,?,?,surb={'id': '4c0cae0a-02d6-4a47-aeaa-a0698683defa', 'route': ['p1', 'e11', 'i3', 'x8', 'p2', 'c5']}
1769738789.723959,SENT,5df893fc-4fb7-4a0b-925a-d6b00a1bbead,6abfac72-e259-43a4-b47d-f6573121f658,c5,c4,3376,?,p2,
1769738789.7241352,CREATED,073cc7c9-83cc-462b-8897-2e01c2223805,6c065e62-ecad-4ce2-ae13-593aca6dc639,c5,c4,27,?,?,surb={'id': '7ee31fa7-3474-4f7b-97cd-3481b4674b50', 'route': ['p1', 'e1', 'i5', 'x4', 'p2', 'c5']}
1769738789.9170988,SENT,a7f62878-0669-4d27-b00c-5d5bf6aa4342,79d27887-acdb-4c4b-a742-2e1ec16c42e8,c5,c4,3379,?,p2,
1769738789.917765,CREATED,b72fc7d9-d4c5-4063-989e-e335e5751d15,52b47962-6f64-4b7b-b09e-201a4f9e05db,c5,c4,27,?,?,surb={'id': '03447ec8-9ede-4f7f-8761-1ffce5e7053a', 'route': ['p1', 'e1', 'i2', 'x2', 'p2', 'c5']}
1769738790.0495367,RECEIVED,395ae325-fa2f-4a55-9ab5-2390580eb2e2,f55006ae-cb50-402c-927e-66cfb6c2116a,c2,c5,27,p2,?,surb={'id': '88a1c12e-2ab8-4b2b-a133-e3542dcfa78a', 'route': ['p2', 'e1', 'i6', 'x1', 'p2', 'c2']}
1769738790.1305935,SENT,f4d52b2d-533e-4920-a094-d9cd89c1fdb8,9d016702-5c5a-44b0-8492-c8af6cf18d77,c5,c4,3383,?,p2,
1769738790.1307044,CREATED,6d20543d-9ed3-4f40-92be-1f49da36dc12,a2b2a2a8-5aa5-4912-ac2b-f7f073536f6f,c5,c4,27,?,?,surb={'id': '8b836577-6d6e-42d9-91df-30ac721334a7', 'route': ['p1', 'e9', 'i11', 'x11', 'p2', 'c5']}
1769738790.182874,RECEIVED,03ac37ff-dd86-4983-ba2e-5f9d26166909,0159e712-7b57-4688-8e66-980981a1faed,c2,c5,27,p2,?,surb={'id': '690d0cf8-0c3c-40b3-80e7-45912b3b7322', 'route': ['p2', 'e6', 'i11', 'x9', 'p2', 'c2']}
1769738790.4577398,RECEIVED,31a8d640-a621-4002-8596-f400e92ef000,b4057015-13c4-4815-a8a9-99147e0fc424,c2,c5,26,p2,?,surb={'id': '3c55ec51-3f19-4a0e-9118-763447db7afd', 'route': ['p2', 'e6', 'i4', 'x4', 'p2', 'c2']}
1769738790.543557,SENT,f9c48d19-084d-4be7-bfa8-6b85089307fb,cbbd96e8-e40a-4c87-a6bc-aed463ba12ba,c5,c4,3389,?,p2,
1769738790.5436282,CREATED,f0dba0e1-164c-4679-a98b-711f9992f68d,cb621b3c-24f9-4d91-981e-a05a4c9ddb26,c5,c4,26,?,?,surb={'id': '81c57267-889e-4bcc-8e04-97deb9e3301b', 'route': ['p1', 'e11', 'i6', 'x7', 'p2', 'c5']}
1769738790.5539901,RECEIVED,b2dbe088-5a3d-4a35-94e2-393cc0d0f746,091754a8-8dbd-4b89-98b3-bad4f1e6af52,c3,c5,26,p2,?,surb={'id': 'b0d701d9-236b-4ede-a71d-2c1b8b89702f', 'route': ['p2', 'e2', 'i9', 'x11', 'p3', 'c3']}
1769738790.8022707,SENT,08cf7193-e726-4d33-93b3-df1b9bd768fe,20f5aa5d-ef99-4705-bddc-3b8e7dc920cb,c5,c4,3392,?,p2,
1769738790.8024077,CREATED,8d99ca91-3be1-4db0-9c34-97e68d11e1e4,376159b6-917c-4318-a091-dcd60a904148,c5,c4,27,?,?,surb={'id': '3a7e3511-d038-4c3b-8b83-60a0f147a1d1', 'route': ['p1', 'e1', 'i4', 'x10', 'p2', 'c5']}
1769738790.866504,RECEIVED,466d63fd-c0ef-43cf-b0e8-6b095b7b9fcf,e67c4ff8-e465-4810-9257-c709debddc49,c2,c5,27,p2,?,surb={'id': 'c01d931a-2b4c-4803-b1fc-ec7e92e7fe60', 'route': ['p2', 'e7', 'i11', 'x12', 'p2', 'c2']}
1769738791.0072966,SENT,dd9b2e87-221b-4946-b0fa-5c474cc67323,0bf38e6f-c409-4a00-b923-a2e80e01f75b,c5,c4,3359,?,p2,
1769738791.0074034,CREATED,b64453c6-3a79-4faf-aa32-ca05a4e57430,a56b2313-5889-423b-9a67-5c293e0116de,c5,c4,27,?,?,surb={'id': 'ec73b0cf-182f-4c15-a052-a64bde210a28', 'route': ['p1', 'e12', 'i5', 'x4', 'p2', 'c5']}
1769738791.1094959,RECEIVED,d5f88af4-f068-45e1-a4c6-8df38b6dbe9f,3084cae3-c36f-4dfa-820a-be16be145226,c3,c5,27,p2,?,surb={'id': '99b964a7-3069-4788-b93b-fbbccc1c9af3', 'route': ['p2', 'e5', 'i2', 'x8', 'p3', 'c3']}
1769738791.2075977,RECEIVED,8d6de4c0-34ee-4f8b-a186-5cd70de24c02,17efd45d-196c-4673-8fff-e87e6813a9be,c2,c5,26,p2,?,surb={'id': 'efdb638e-a5d6-44a1-99c4-3d1b462cb3c4', 'route': ['p2', 'e10', 'i10', 'x12', 'p2', 'c2']}
1769738791.3511176,SENT,30847dd1-bb55-4956-89de-334f7cf3e7ea,0779dd18-89f3-412a-8467-e7f5b9a6cf21,c5,c4,3383,?,p2,
1769738791.3512564,CREATED,b9e2b4b3-713a-4727-ac52-8a09e09fe955,de78644a-154f-4f28-83a8-3aabfdcd4896,c5,c4,27,?,?,surb={'id': '6f7c59b1-f2d4-4ad6-b81c-45bd2464fc2c', 'route': ['p1', 'e1', 'i10', 'x6', 'p2', 'c5']}
1769738791.437604,SENT,d02c0aac-0a32-4c7e-ad03-cdb2aec4fe0f,9ef122e8-d66f-47c4-8f9e-6ba553cf34a4,c5,c4,3365,?,p2,
1769738791.4377403,CREATED,33b1fecf-8c20-4110-b94f-618bc11adb47,d348752d-41cb-446a-9bbd-bb47d820762a,c5,c4,27,?,?,surb={'id': '7515900a-7e3b-4c8c-9378-36319740e1a6', 'route': ['p1', 'e3', 'i3', 'x5', 'p2', 'c5']}
1769738791.4964476,SENT,2b2d6535-0358-42e4-9c9b-fa89bca41fc2,59da9190-898d-402b-8a38-5fdcad3c2256,c5,c4,3379,?,p2,
1769738791.496582,CREATED,dfbea867-4b41-4a1b-b70d-9423f226158c,b5310a49-73e0-42e2-8cbc-68cab1c88c22,c5,c4,26,?,?,surb={'id': 'c5abb046-321e-4cbd-bb86-c9d3abbe604a', 'route': ['p1', 'e1', 'i1', 'x6', 'p2', 'c5']}
1769738791.7871237,RECEIVED,0626a8a7-c881-4e48-8c47-585f37bd447e,3c291e97-3e39-4740-9775-b202fb6a799a,c2,c5,26,p2,?,surb={'id': 'ada483f4-fc10-4c4b-a6da-6089878f2c6d', 'route': ['p2', 'e10', 'i7', 'x8', 'p2', 'c2']}
1769738792.039254,RECEIVED,9acff848-a662-4a8f-afc2-4bde1a8922cf,46bed6a8-8ed2-402d-bee0-053a488e88b3,c3,c5,27,p2,?,surb={'id': 'aeacc1cd-f65a-4076-b4fa-260aec34cd15', 'route': ['p2', 'e6', 'i9', 'x1', 'p3', 'c3']}
1769738792.1123698,RECEIVED,51b02906-4c87-439a-909d-f92140281dde,096449b0-5735-4ff4-b247-e6212441400c,c3,c5,27,p2,?,surb={'id': '2695dd24-9f04-4453-9915-d70702611c58', 'route': ['p2', 'e7', 'i12', 'x11', 'p3', 'c3']}
1769738793.3654413,SENT,256c85c2-249b-45d9-b5bf-35c309c0b2be,39a961f0-2376-49d1-a5ea-59c46267a471,c5,c4,3378,?,p2,
1769738793.3655455,CREATED,ff401ac2-c598-4e92-9b70-87ae39c71e27,6a48ffcc-d097-42a3-96fd-3f096cf3db42,c5,c4,27,?,?,surb={'id': 'dfbdaab5-9299-4780-9154-e4e8ec10d0a4', 'route': ['p1', 'e1', 'i12', 'x1', 'p2', 'c5']}
1769738793.375975,RECEIVED,d9d01513-692e-46cc-927d-a2f3a79931f9,2c982b3f-2328-4bd4-a7ce-facdfb1811fc,c2,c5,27,p2,?,surb={'id': 'ade4ab88-3d67-49b6-bf48-acb89c05fbdd', 'route': ['p2', 'e7', 'i1', 'x2', 'p2', 'c2']}
1769738793.501625,RECEIVED,99989fbc-3b89-41fd-a34d-63bdf31c2ec0,1dca36ec-a64e-4159-86b5-a5daf2c27fa8,c3,c5,27,p2,?,surb={'id': 'd948a46a-fe94-4a7d-80c3-247e72b01300', 'route': ['p2', 'e2', 'i6', 'x12', 'p3', 'c3']}
1769738793.5084007,RECEIVED,6e0b26fb-df9b-4199-b3a2-70cecdc1e45a,07ce3d89-c0a4-4712-98a9-f1f8921ed0f5,c3,c5,27,p2,?,surb={'id': '0ecb87ce-e04a-4894-b5a2-ce682352d690', 'route': ['p2', 'e8', 'i2', 'x12', 'p3', 'c3']}
1769738793.7873738,RECEIVED,4164f7c1-2170-4dae-98a2-e248d3b73c7b,dd944f68-4011-4426-8a34-9114bc711eb3,c2,c5,27,p2,?,surb={'id': '5f0331b6-d194-49fe-8411-7cad48df6819', 'route': ['p2', 'e9', 'i3', 'x4', 'p2', 'c2']}
1769738793.8432136,RECEIVED,57db4491-c2c2-4996-9fc0-ca248b510925,6357b827-80be-4144-b67c-9c281de01b2f,c2,c5,27,p2,?,surb={'id': '92cb0076-2340-4392-820e-dd9440900035', 'route': ['p2', 'e10', 'i9', 'x8', 'p2', 'c2']}
1769738793.877491,SENT,9b646bfb-ae70-4091-9240-eaa31384556c,9f2506cc-1bc4-4067-9026-bfe930fced07,c5,c4,3375,?,p2,
1769738793.8776371,CREATED,e14b8f2c-0d73-42f6-8a28-04e79433a60c,d0671f9b-e82a-413f-a0fa-176b854be7a4,c5,c4,27,?,?,surb={'id': 'ca1decdf-d0c4-43ab-a225-17eb76948110', 'route': ['p1', 'e8', 'i4', 'x9', 'p2', 'c5']}
1769738793.9386346,RECEIVED,13c82a42-f125-4159-9161-fe188d00557b,3224ddcf-89c5-40c1-b24a-b3191715a8ef,c3,c5,26,p2,?,surb={'id': 'c9088f14-01aa-4050-9cf0-fb240583a51d', 'route': ['p2', 'e6', 'i6', 'x10', 'p3', 'c3']}
1769738794.1468546,SENT,9b19a90f-5287-4f23-b07d-8031336fbc29,55fd1004-b806-4a41-83ad-2407e849638d,c5,c4,3359,?,p2,
1769738794.147019,CREATED,94dd39f2-8e48-49d5-9c4c-4a935db94a5d,4f0831a9-fc82-4d95-8b7b-b0b4f3912878,c5,c4,27,?,?,surb={'id': 'bc671cb1-dab0-48ae-abc3-a0fa58479012', 'route': ['p1', 'e5', 'i4', 'x8', 'p2', 'c5']}
1769738794.2282138,SENT,1ff3bbec-567c-4568-9a5b-a2086ce05ee6,02f4ad84-300e-49b8-8d2a-62e2d6a4a4de,c5,c4,3376,?,p2,
1769738794.2283778,CREATED,5f8717c5-dbc3-4f9f-96c1-2f9d4ff3703f,5735fef3-aa45-4cef-8bec-05667a1f7166,c5,c4,26,?,?,surb={'id': '3324eb3b-2699-4466-8986-cf9f3ab660ae', 'route': ['p1', 'e7', 'i4', 'x5', 'p2', 'c5']}
1769738794.582301,SENT,e1fa68e6-cacc-4254-9e69-e04b3bf4e7f2,a9e14e5d-9188-4cbc-95e4-3fd32dc58f1f,c5,c4,3400,?,p2,
1769738794.5823774,CREATED,f09504cb-690f-463d-b2d8-fd539a0a9998,b912e5f1-3790-4a93-b6f5-892e0242d037,c5,c4,27,?,?,surb={'id': '364687c5-3e4c-49da-9d21-2e1165fd9a7c', 'route': ['p1', 'e4', 'i10', 'x3', 'p2', 'c5']}
1769738794.5998206,RECEIVED,c15400e5-927d-4b3d-92fd-3689328365a6,945e6841-45a9-44f9-8d28-1a44529ed4e8,c2,c5,27,p2,?,surb={'id': '428c748a-1697-46a4-8a48-5e1deda2020c', 'route': ['p2', 'e4', 'i11', 'x2', 'p2', 'c2']}
1769738794.7944486,RECEIVED,fa079e90-d089-4929-81c5-4cdcb169bc18,03ab2f80-6cf3-4a5d-9629-48c5ac15b251,c3,c5,27,p2,?,surb={'id': '44fb43b5-a900-4f79-bf2b-8a8596f58c87', 'route': ['p2', 'e8', 'i7', 'x5', 'p3', 'c3']}
1769738794.9801946,SENT,78119530-7f53-4c84-9965-b997d3623ebd,0f75386c-1a62-4533-845d-a4b8868562a0,c5,c4,3375,?,p2,
1769738794.9803271,CREATED,da36ffb0-b5b9-4c9e-8986-c6694c4b3acd,447f25d1-cb60-4d27-a718-a47efe021eef,c5,c4,27,?,?,surb={'id': 'ae0612cf-9b67-4aa7-934e-3b85fcc3e847', 'route': ['p1', 'e2', 'i5', 'x7', 'p2', 'c5']}
1769738795.1393359,RECEIVED,b6652141-28c8-4667-b70b-083d0fe285c0,8554aa2f-f634-4f24-ac93-54cd7fb606ba,c3,c5,27,p2,?,surb={'id': '39a07072-ebfa-49ed-a18d-ab4d447c4d10', 'route': ['p2', 'e7', 'i3', 'x6', 'p3', 'c3']}
1769738795.2424166,RECEIVED,8afd1e4d-a4e3-4dbc-afa6-a98e88bd456f,488384ca-00ba-42fe-bdbd-494b9cd8412e,c2,c5,27,p2,?,surb={'id': '2a98619c-5c4d-4a80-a1ac-993fbf51ffb2', 'route': ['p2', 'e1', 'i1', 'x5', 'p2', 'c2']}
1769738795.2614658,SENT,2141ed24-c5b2-4756-81da-46fc6d70249b,8612e302-bb72-47c1-9b66-9b508da9c65c,c5,c4,3367,?,p2,
1769738795.2615972,CREATED,fba8f52a-4570-4bd8-a763-4f17f4055c55,92634c46-8563-4b96-a36e-2804b9f3ea2b,c5,c4,27,?,?,surb={'id': 'a65391ab-f131-4000-872c-3cca3b544811', 'route': ['p1', 'e6', 'i4', 'x2', 'p2', 'c5']}
1769738795.337026,RECEIVED,8e19a6b5-030c-4509-bfd6-fd733ce71981,4ba3be39-c5c0-4311-9236-5053b77a601c,c3,c5,26,p2,?,surb={'id': 'cd9c77e1-937d-416f-a2c2-b9474694f7bb', 'route': ['p2', 'e6', 'i12', 'x3', 'p3', 'c3']}
1769738795.3713753,RECEIVED,fdd7cbd5-46ae-4840-935c-1912db1acacb,a98bf58f-9777-4bbd-b354-c97d5231a1db,c2,c5,26,p2,?,surb={'id': '4854daf0-9bd9-421c-8288-a0d8f83a1433', 'route': ['p2', 'e11', 'i12', 'x7', 'p2', 'c2']}
1769738795.499176,RECEIVED,a0322dc4-2f40-42a8-b229-a5cecdaa6b9c,d57113bd-4385-4e7a-8993-94b0e8d1fd9f,c2,c5,27,p2,?,surb={'id': 'c4baa07c-3e85-42a6-b125-ae1e53b95529', 'route': ['p2', 'e3', 'i4', 'x7', 'p2', 'c2']}
1769738795.564968,RECEIVED,dc5a5f34-3695-4050-9167-f711b808effc,cea99850-9935-48ac-9b31-0aa70d40e547,c2,c5,27,p2,?,surb={'id': '5aa66aec-ea7c-4f0c-ae6b-348627371c26', 'route': ['p2', 'e1', 'i8', 'x12', 'p2', 'c2']}
1769738795.8403368,RECEIVED,2ebbc712-7ad0-4a92-97ef-0cf4194aeea6,8b8828b2-8439-4aa1-95e2-c79e7ad2278e,c3,c5,27,p2,?,surb={'id': 'bb4f690f-b197-4da1-919b-89bfd31d13c1', 'route': ['p2', 'e12', 'i1', 'x2', 'p3', 'c3']}
1769738796.3577058,RECEIVED,4e7d6370-a453-4e7a-bb04-f808eec71768,5f523847-734c-41ae-99d0-14e522b03b98,c2,c5,27,p2,?,surb={'id': 'a2cb2d38-3ee1-4e99-91c5-b1637e6638e5', 'route': ['p2', 'e8', 'i7', 'x11', 'p2', 'c2']}
1769738796.5048623,RECEIVED,33d1bc36-fd9f-46b8-b9e6-39973cf207ca,0c659ba3-295d-423b-816f-2fc5fd39ae5d,c2,c5,27,p2,?,surb={'id': '58b92e9c-5ce7-4921-a1a4-26bcd71c6323', 'route': ['p2', 'e6', 'i11', 'x10', 'p2', 'c2']}
1769738796.5308352,RECEIVED,bc593caf-8600-4fb2-b06e-da04e0e02d50,cd634c51-b119-4492-a4e7-2a3b1b2e139c,c2,c5,27,p2,?,surb={'id': 'f630b8b8-e6c7-4390-87c3-1c708318dfa9', 'route': ['p2', 'e4', 'i5', 'x7', 'p2', 'c2']}
1769738796.5908184,RECEIVED,d2333718-1eed-46cd-91f4-a8610734d6a4,889e8ca2-f0ff-4dc3-b73c-4b6142507713,c2,c5,27,p2,?,surb={'id': '412b6af2-8c3a-46e6-ab46-6df5c2a19628', 'route': ['p2', 'e12', 'i7', 'x6', 'p2', 'c2']}
1769738796.759517,RECEIVED,8e4c7880-3ddc-45c3-8952-8dd2d5eca3c8,a443066d-ccc9-4386-ab33-379f423de872,c2,c5,26,p2,?,surb={'id': '8dac6c3c-cfe6-4ac8-943a-f695ceb452f2', 'route': ['p2', 'e4', 'i7', 'x9', 'p2', 'c2']}
1769738797.081434,RECEIVED,a788a6b2-f654-443e-ac06-b9b462770ca4,ff177be1-ab1c-40c3-b138-b37822ab8037,c3,c5,27,p2,?,surb={'id': 'ba767cad-72cc-4149-b271-6f681ee540b1', 'route': ['p2', 'e6', 'i11', 'x2', 'p3', 'c3']}
1769738797.1109676,RECEIVED,5c8209b4-87e5-4e5e-a769-bac1d5128283,3a9cce98-0f13-4433-a0a9-761c10db4d1c,c2,c5,27,p2,?,surb={'id': 'df21fb7e-c494-4143-ade5-1c0010013523', 'route': ['p2', 'e2', 'i11', 'x8', 'p2', 'c2']}
1769738797.8520875,RECEIVED,c00408bb-17fd-4dfe-9543-3f90624093f0,a3da18c3-02de-4e6a-bd6f-da664464c046,c2,c5,27,p2,?,surb={'id': '78452b2a-3681-4934-8ec9-3e0379cfd555', 'route': ['p2', 'e3', 'i9', 'x7', 'p2', 'c2']}
1769738797.9146273,RECEIVED,a0e4d7f4-1d22-4783-a7e0-b108c81aca21,5e816a24-76de-401d-952f-411d62eaed70,c3,c5,27,p2,?,surb={'id': 'a8e8f2b3-416a-4de0-bf97-7dd00a77d7a9', 'route': ['p2', 'e4', 'i9', 'x6', 'p3', 'c3']}
1769738798.1017804,RECEIVED,29038df4-9b08-4a9b-95dc-7005c489aabc,aef137f7-e2b3-493b-ae90-b9d08e91f669,c3,c5,27,p2,?,surb={'id': '4f596b30-79b5-4e79-9652-dc65cc76b177', 'route': ['p2', 'e1', 'i3', 'x11', 'p3', 'c3']}
1769738798.1110728,RECEIVED,450ccd81-89a3-4a4f-810c-4450a77ead24,af673c58-8084-40b7-8b1e-f1bd9628c398,c2,c5,27,p2,?,surb={'id': 'c5693c75-b4af-4751-8017-a3bf3586ba80', 'route': ['p2', 'e9', 'i6', 'x5', 'p2', 'c2']}
1769738798.149067,RECEIVED,c44c85a3-0f05-4f44-9968-616285d5a3de,e5451f8f-53a5-45db-b118-47906b3992a6,c3,c5,26,p2,?,surb={'id': '0f865809-6232-4488-990e-7ff4c6edcc83', 'route': ['p2', 'e10', 'i10', 'x6', 'p3', 'c3']}
1769738798.161434,RECEIVED,bbccedd3-60d7-4c55-9c39-79ae51ba775d,9de95756-4560-41b4-8aba-eaedf022deb2,c2,c5,27,p2,?,surb={'id': '2b351bf3-b3af-4274-9570-f2af13aaabea', 'route': ['p2', 'e7', 'i11', 'x7', 'p2', 'c2']}
1769738798.1828074,RECEIVED,ce8cec99-4f3c-45d6-98ec-d9117159af5e,b590935c-72c9-4692-b6be-d8032801550d,c3,c5,27,p2,?,surb={'id': '2c089065-85a7-43bb-a9c9-61244ed46d21', 'route': ['p2', 'e8', 'i11', 'x11', 'p3', 'c3']}
1769738798.2197194,RECEIVED,9d2d9646-927c-4c08-99ef-46daf8ad75f6,3c35eb57-0d0e-4196-94cf-41d305450415,c3,c5,27,p2,?,surb={'id': '0e2e4e52-033f-422f-b34c-d44390405113', 'route': ['p2', 'e5', 'i5', 'x9', 'p3', 'c3']}
1769738798.3619435,RECEIVED,4d0c25a4-9063-4ac9-a938-2cf8c9beab61,d7dd828f-3716-4773-a764-6cc81299f245,c2,c5,26,p2,?,surb={'id': 'c35bfd7c-185f-46a6-9f70-e24c6c36f646', 'route': ['p2', 'e8', 'i10', 'x10', 'p2', 'c2']}
1769738798.4691403,SENT,3733e060-cecb-4a62-97fd-901aa89309a9,ed089140-66b8-4129-a2c5-f299e161033d,c5,c4,3393,?,p2,
1769738798.4692755,CREATED,e9af4d92-ed44-4916-a5fa-ac0746b9161b,585b37e9-3493-4d50-bead-11202dafd832,c5,c4,27,?,?,surb={'id': 'd1631cb9-a7b2-4330-9ff5-ac429713dcba', 'route': ['p1', 'e6', 'i12', 'x11', 'p2', 'c5']}
1769738798.5333943,RECEIVED,db8b541c-b990-4d4a-a058-2640edf0b61b,fabb0fe4-004e-4280-a40f-37a003c60272,c2,c5,26,p2,?,surb={'id': '13a20c0b-96db-4059-baec-25e747eb8d6d', 'route': ['p2', 'e3', 'i6', 'x8', 'p2', 'c2']}
1769738798.554158,RECEIVED,e723fad4-f8a5-4218-b207-1d3a6b099487,846d313e-dfa5-4faa-8732-ab9536c3e70f,c3,c5,27,p2,?,surb={'id': '49044b50-52f1-4639-ad25-a2c4128d4b3e', 'route': ['p2', 'e12', 'i4', 'x5', 'p3', 'c3']}
1769738798.6206174,RECEIVED,edad5f8a-d321-4250-bab4-12af8f3b8ccd,caf1aa96-fa6e-4183-9400-c3ec714159c1,c3,c5,27,p2,?,surb={'id': 'cb4ba014-ea2d-44f6-99de-8d9d6e69cbbb', 'route': ['p2', 'e6', 'i4', 'x2', 'p3', 'c3']}
1769738798.6722834,RECEIVED,0e73ca2a-ceaf-47fb-bc38-feafa561de42,650eae2c-76a0-46ab-8d3d-c9845a83b2e6,c3,c5,27,p2,?,surb={'id': 'f1f7a488-9d5b-4117-8d27-38870b89d1df', 'route': ['p2', 'e1', 'i4', 'x1', 'p3', 'c3']}
1769738798.7498481,RECEIVED,56dcf777-bdb6-4ccf-91a9-4ab8d0579420,13441282-c05a-4b79-9606-657278340340,c2,c5,27,p2,?,surb={'id': 'ef15bb3d-67fb-4060-ad0f-d7ab95b24256', 'route': ['p2', 'e8', 'i6', 'x7', 'p2', 'c2']}
1769738798.9582183,SENT,ade60050-2847-44c1-acff-8ab991cde4b5,21196e55-9c59-4948-a4ff-6c2070fdfa4a,c5,c4,3359,?,p2,
1769738798.9583814,CREATED,0223a6aa-e5fb-448c-9704-60a0a14755a0,b1484e3c-504e-42e9-82b5-7ca2f0a94fe5,c5,c4,27,?,?,surb={'id': 'd38ecf37-a633-4b9b-851e-176991e18ebd', 'route': ['p1', 'e8', 'i2', 'x1', 'p2', 'c5']}
1769738799.4333553,RECEIVED,b1c8993f-577d-440d-8c8d-e311120f452a,aae2d488-37a6-4697-92ba-d5e029234648,c3,c5,26,p2,?,surb={'id': 'e5815d62-55bc-4907-9316-4fca61966098', 'route': ['p2', 'e1', 'i12', 'x10', 'p3', 'c3']}
1769738799.4387524,RECEIVED,17c2ad92-6e1a-445d-9a8e-e8bf19f95db5,70a44da1-802b-44a6-ae24-46664b301980,c3,c5,26,p2,?,surb={'id': '4d48513a-47f0-4f7a-84f1-3a108834fe9c', 'route': ['p2', 'e11', 'i1', 'x2', 'p3', 'c3']}
1769738799.6231287,SENT,ee866652-42a0-4a81-9d78-44c6f90c1ece,73e3e8c2-5844-4ac8-9a8c-fb4ad70cffe5,c5,c4,3400,?,p2,
1769738799.6232867,CREATED,acff5361-1fc3-4a12-a0fe-426af6c04e10,fc2e83f7-3475-4895-aaca-3fb4c46f9eaf,c5,c4,27,?,?,surb={'id': '94a02bca-c861-4245-aa5e-fe1d9f2deda6', 'route': ['p1', 'e4', 'i12', 'x11', 'p2', 'c5']}
1769738799.9072282,SENT,9a10cd71-f305-4405-9a35-0f45ab3f445a,3d0325c3-8dc3-4d3d-b057-d56d06ef2653,c5,c4,3359,?,p2,
1769738799.907396,CREATED,9915b51f-0f28-472e-a894-1e829a5ae3e9,0b73c6b4-943b-4c7d-9405-3efaca927b41,c5,c4,26,?,?,surb={'id': 'dc5fc11e-53d1-4dd4-9a38-a806ea45eca7', 'route': ['p1', 'e4', 'i1', 'x6', 'p2', 'c5']}
1769738800.3993309,RECEIVED,ae68edc4-9e83-4722-a833-41c572381c27,599e4049-57d9-415d-8193-4dc4158f5181,c3,c5,27,p2,?,surb={'id': '16f8dc4b-80fc-455b-89ce-5eddca97af09', 'route': ['p2', 'e10', 'i3', 'x3', 'p3', 'c3']}
1769738800.4300792,SENT,f6d310d0-6593-40aa-b8db-d595ee87e1d5,b065b5f7-72e5-4943-b296-b04cfc1f3d4c,c5,c4,3388,?,p2,
1769738800.4302297,CREATED,24c5b03a-9652-4fe3-857d-40582f70d598,13889430-9ad1-4d82-83ce-9fea5b616f41,c5,c4,27,?,?,surb={'id': 'a203ddd8-d797-42b2-96a2-efdff6566971', 'route': ['p1', 'e2', 'i8', 'x12', 'p2', 'c5']}
1769738800.7533107,RECEIVED,53291fb8-3365-4107-8398-6bb2c8d0e6fa,b3abf06a-c8e9-44ba-a23f-a92a628cf0db,c3,c5,27,p2,?,surb={'id': '05f865fe-fc6b-4611-949d-e9769b0b1d0b', 'route': ['p2', 'e1', 'i8', 'x4', 'p3', 'c3']}
1769738801.031556,RECEIVED,e408b59e-371e-4597-bd9b-6ad86fe8eb14,d9cf74ae-b13b-4591-aaef-9b0f0276281c,c2,c5,27,p2,?,surb={'id': '5b5a3034-4e32-404c-9f77-36d4d93ae5ca', 'route': ['p2', 'e7', 'i10', 'x2', 'p2', 'c2']}
