timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769738664.8837435,SENT,767a5ee4-623b-4d73-b907-04bf3cb9726b,35c55a75-c74b-4259-b962-e445094be75f,c3,DROP,2027,?,p3,
1769738664.8838725,CREATED,9f444ace-253f-4ca5-bdb3-9b88bcdba277,367f8a6b-66a2-4c0e-af67-e915b0d7bc4b,c3,DROP,27,?,?,
1769738665.3675451,SENT,5ba25b30-e266-4ac2-ab43-b9545139dcdc,2bbd4a76-f445-42b6-8915-a2c90592ecb2,c3,c5,3400,?,p3,
1769738665.3681316,CREATED,40efb148-5b70-4547-94b9-862b48e0c822,f52ff93a-53a7-48ce-910b-207dd7c8aeee,c3,c5,27,?,?,surb={'id': '2d3837a7-aa68-4dcd-b9ed-6a38c31d19e7', 'route': ['p2', 'e2', 'i11', 'x10', 'p3', 'c3']}
1769739213.6421971,RECEIVED,823758f9-2a94-46c4-b40a-fc133fa20733,41d8a347-4af6-456d-b7e7-85bacf0caaea,c4,c3,26,p3,?,surb={'id': 'c923daa7-742e-441c-aa24-645174cb645d', 'route': ['p3', 'e5', 'i1', 'x11', 'p1', 'c4']}
1769739213.6567893,SENT,b12ebcbe-6043-4de6-9687-ec7fa8aa2e42,aa9daa91-e91a-40f8-8b3b-067d15c656f5,c3,c5,3368,?,p3,
1769739213.65694,CREATED,556f6230-296a-4fea-8601-53f7934572ec,f59a17e4-99f8-4377-873f-4fe290b88dc5,c3,c5,27,?,?,surb={'id': 'c4fa5128-0570-4eb1-a5ff-8627aeadf1f8', 'route': ['p2', 'e3', 'i4', 'x1', 'p3', 'c3']}
1769739213.8466272,SENT,4718a1ee-3084-4274-9c37-f3041e94b3f5,41cbf0ae-d542-411e-bcef-bc125f6553b2,c3,c5,3384,?,p3,
1769739213.846778,CREATED,c4bd936f-66f0-4ee2-854d-a31f9710ec26,cdc56f5c-3d6d-4b72-8c4c-cd5cfa68e689,c3,c5,26,?,?,surb={'id': 'fa0154e6-066f-40c9-89d0-f3639881e539', 'route': ['p2', 'e9', 'i10', 'x12', 'p3', 'c3']}
1769739213.916539,RECEIVED,05f95df1-e734-42e3-9678-5a6e0a44eb35,bb525e28-361c-4d38-ae52-3d535efb469c,c4,c3,27,p3,?,surb={'id': '5eb76f91-a532-4e80-ad9e-901d1625397e', 'route': ['p3', 'e11', 'i12', 'x6', 'p1', 'c4']}
1769739213.9254675,SENT,1659fe50-27b3-49b1-980e-d19b9ab416f8,3b62bf54-b858-4275-8d2d-5cf36377bdc8,c3,c5,3371,?,p3,
1769739213.925634,CREATED,043409c2-dc49-4ee5-885d-b9e578c1508a,0ed35de4-083d-44d5-8e40-c275ade9d57d,c3,c5,26,?,?,surb={'id': 'a70581b5-5eb2-4962-8eaf-07cc13cde45c', 'route': ['p2', 'e2', 'i1', 'x9', 'p3', 'c3']}
1769739214.088899,SENT,b36c8c69-4d1c-4338-a90e-2cf01a1f2905,bc7ec548-89f8-459e-93ad-0b25e4e8c02b,c3,c5,3399,?,p3,
1769739214.089007,CREATED,f99d6a13-5698-4f4a-b6d0-7400f1dc916d,ace91e61-93d2-43bb-9965-96a92a7d94b9,c3,c5,27,?,?,surb={'id': '830ea936-082f-46c6-8a27-92dadc67ad5a', 'route': ['p2', 'e5', 'i10', 'x8', 'p3', 'c3']}
1769739214.4538941,SENT,69829ab1-b7cb-4a00-b63d-7bf32cb7429e,ae49a8b1-f6b5-4aa1-97b3-d438d17e69ee,c3,c5,3375,?,p3,
1769739214.4540703,CREATED,ff2da69d-c924-4772-a024-a688b2cf8f4d,4a7560e0-6761-43ec-8393-f408b4f1e96e,c3,c5,25,?,?,surb={'id': '3cfcbf92-0aaa-4cc6-8860-bd56bd18a712', 'route': ['p2', 'e1', 'i10', 'x11', 'p3', 'c3']}
1769739214.8186245,SENT,06ffb43f-0a84-40fe-8b94-cf75b1d5a5b0,72c29af6-07aa-471e-b560-700aef6f4d3a,c3,c5,3380,?,p3,
1769739214.8187323,CREATED,d44721d6-767d-4aa4-bea3-e373ee722433,043da0d4-b05c-4b61-8b1e-3596257d5234,c3,c5,27,?,?,surb={'id': '8e5ed918-6e52-48f4-8c49-f8811d836c37', 'route': ['p2', 'e8', 'i6', 'x1', 'p3', 'c3']}
1769739215.282931,RECEIVED,10f817bb-8076-4d0a-9862-a6f746ad3445,96b5e723-bf0a-41dd-b2bf-fc7505da8952,c4,c3,27,p3,?,surb={'id': '6d931ab4-073d-4bb6-9d3e-ba008eb68f89', 'route': ['p3', 'e2', 'i4', 'x4', 'p1', 'c4']}
1769739215.3135276,SENT,7cf59575-287f-40f7-b7c7-ea174586fa6d,1f624b4e-eff4-4c48-b537-27bdefb9ee45,c3,c5,3360,?,p3,
1769739215.313923,CREATED,e8d65006-fa6f-4784-91b1-ff706f494350,e21b6f08-3dc7-4011-9c9c-1f9c899756c0,c3,c5,27,?,?,surb={'id': '9f74fcdd-f456-4d0b-bd1a-5ab8c4fb3cae', 'route': ['p2', 'e12', 'i4', 'x7', 'p3', 'c3']}
1769739215.5902271,RECEIVED,b67f0ba5-95ff-47bd-ba25-4fd46a419608,56b99a97-9529-4f25-abbc-5d56c8c93a1f,c4,c3,27,p3,?,surb={'id': '1c6c69b2-1cf0-4fe6-b99c-13f4322cd22b', 'route': ['p3', 'e2', 'i7', 'x4', 'p1', 'c4']}
1769739216.2951074,SENT,32d78541-238c-4d11-b2c8-6b6927361857,3621a1a4-f3a1-40da-8ec1-d91870390596,c3,c5,3391,?,p3,
1769739216.2951806,CREATED,fedc7cbc-8c59-4d63-b067-25e6260b0a10,1fb338bb-9a56-4177-b86b-4f4d520bb13c,c3,c5,26,?,?,surb={'id': '13c62fee-76de-44ba-9ea9-25efad8b8263', 'route': ['p2', 'e2', 'i11', 'x11', 'p3', 'c3']}
1769739216.449616,SENT,6b58fefb-bbf1-45fd-ba02-e9dde730ebe7,c76fb26e-fc6f-44b8-ab0f-35f532f64c35,c3,c5,3359,?,p3,
1769739216.4496973,CREATED,5ab98c82-5949-417a-84d5-13a95c1ad08e,e76678ce-c410-4059-8a56-6c2def200cf4,c3,c5,26,?,?,surb={'id': '51b37571-3848-4f31-8ca3-3c79cef1e45d', 'route': ['p2', 'e12', 'i3', 'x2', 'p3', 'c3']}
1769739216.702793,RECEIVED,57e7982c-fc26-4d3b-82fe-09f4e3780097,57503b18-15d8-43ee-8e40-cde2bfd857ae,c4,c3,27,p3,?,surb={'id': 'cfa8d2e9-85f6-44ec-a416-1505e8bd9e3c', 'route': ['p3', 'e8', 'i5', 'x11', 'p1', 'c4']}
1769739216.7244086,RECEIVED,e6615d55-9570-4dec-9a9e-86b0c628ff2a,3e13cb5d-f6a6-46b8-873c-43e76b817d06,c4,c3,26,p3,?,surb={'id': '3cdd04b8-60d8-4f30-9e31-385ef284690e', 'route': ['p3', 'e1', 'i11', 'x10', 'p1', 'c4']}
1769739216.7591796,SENT,6f2e756d-e777-46a0-afae-e07e59633e44,08377548-1a64-47bc-a7b5-db4177eab928,c3,c5,3359,?,p3,
1769739216.7593193,CREATED,62c2aa05-7cb2-4bf8-9710-ee8c245b6f87,19cc78b1-1dd0-42ea-85c5-2fd0238c5b65,c3,c5,26,?,?,surb={'id': '393c09c8-6e26-4130-b79f-c9d560c6e793', 'route': ['p2', 'e2', 'i5', 'x8', 'p3', 'c3']}
1769739217.2762053,RECEIVED,325aa0e1-7970-4e84-85b9-74e54d7a8200,b1c28186-bdd3-4831-bb55-7ed3ab6fbf2c,c4,c3,27,p3,?,surb={'id': 'e66c8eb8-d17b-48b2-a135-b7e1b2b6c932', 'route': ['p3', 'e12', 'i10', 'x6', 'p1', 'c4']}
1769739217.4118178,RECEIVED,db42ac22-32f1-4305-a2ac-ec66c3cd4bfc,283b3614-0c65-4877-a27a-6af4b6c8d4ce,c4,c3,27,p3,?,surb={'id': '4104e330-defe-4996-8654-acc57cb1c1c2', 'route': ['p3', 'e2', 'i11', 'x9', 'p1', 'c4']}
1769739217.4503846,RECEIVED,9899e9df-877c-43f3-a9d1-f14a67dfbc01,a828609f-40bf-45db-a859-9c68749decf2,c4,c3,26,p3,?,surb={'id': '251a5080-2713-4c4f-803d-d72eaa28444c', 'route': ['p3', 'e9', 'i9', 'x12', 'p1', 'c4']}
1769739217.8083222,SENT,cf2eeccc-f598-4c2b-80ee-579a2e78969e,a3e324cf-7155-4526-8c9a-584d9296b5d7,c3,c5,3375,?,p3,
1769739217.8084826,CREATED,2b1a05d4-84d5-4514-8202-97c63b1bb04b,6d1230eb-829a-44cb-ba65-5d34c73604fe,c3,c5,27,?,?,surb={'id': '925fd4e2-b337-4f3e-b9da-4185524c6639', 'route': ['p2', 'e2', 'i5', 'x5', 'p3', 'c3']}
1769739218.013502,RECEIVED,e9771f09-f3da-45b7-b888-367e8bc38149,559e5775-09c5-4e27-aa6c-5df5391328d4,c4,c3,25,p3,?,surb={'id': '8fbcf93e-02fc-4f36-ba89-a6a7e32f7338', 'route': ['p3', 'e11', 'i1', 'x9', 'p1', 'c4']}
1769739218.431082,RECEIVED,3a87871b-dc6d-462a-a34b-be61cf8c3901,2752dc23-ffcf-4c38-addd-36c0b5b7763b,c4,c3,27,p3,?,surb={'id': 'cb8b900a-5a89-4486-8312-85e8433804c1', 'route': ['p3', 'e3', 'i4', 'x8', 'p1', 'c4']}
1769739218.7937872,RECEIVED,02cd6119-a5a1-4051-bd54-662de6a86a8e,612e9ee5-dcfa-4492-a5fe-f0d7e9281f65,c4,c3,27,p3,?,surb={'id': '1268124e-a5aa-473b-a1b3-69cc8009bfd3', 'route': ['p3', 'e1', 'i10', 'x12', 'p1', 'c4']}
1769739219.0468898,SENT,a8e61530-49b7-4025-9649-73ffe8eb7989,4c67bde4-8205-4a4c-8b51-4e1c784c3173,c3,c5,3367,?,p3,
1769739219.0470736,CREATED,edc70695-e17f-47d6-8357-afe202eee1e3,5c4d7c08-3334-44ef-a182-32d8dd18e43b,c3,c5,26,?,?,surb={'id': '526fb400-ff1e-43f9-b96e-ef13e01bd9cd', 'route': ['p2', 'e9', 'i6', 'x7', 'p3', 'c3']}
1769739219.0604913,SENT,f3b4fcec-a9a2-4515-a0a4-681542d20806,2cb96a29-189d-452c-91cd-3f6d033ac5e6,c3,c5,3382,?,p3,
1769739219.0606441,CREATED,29980968-14b2-4959-b7ab-222409dfafae,04d446c0-4c77-44e0-b8a5-c2309ca56331,c3,c5,26,?,?,surb={'id': '334ff41e-275d-41bb-a872-2d36a572ea77', 'route': ['p2', 'e6', 'i11', 'x9', 'p3', 'c3']}
1769739219.1522744,SENT,20de284a-db5b-4de2-91e7-1cc845a8d753,2b1a66a9-af9f-4c6a-9be5-199dd71597e0,c3,c5,3376,?,p3,
1769739219.1524253,CREATED,b2c0c051-0b6e-4fcf-b7bd-c40f96f28980,af52086d-433b-4d48-a7c0-0d132ec918fa,c3,c5,27,?,?,surb={'id': '4a59c6da-e054-4d9b-9cb2-8f91c0362016', 'route': ['p2', 'e3', 'i3', 'x5', 'p3', 'c3']}
1769739219.616785,RECEIVED,26ef5279-f52f-4160-8cf2-72431fef5381,326b4e24-2ce4-4d84-b413-b16500271749,c4,c3,25,p3,?,surb={'id': '53821b98-7d61-4f80-9572-43dd6287f0e2', 'route': ['p3', 'e12', 'i10', 'x8', 'p1', 'c4']}
1769739220.0005705,SENT,6e45496f-54c8-409c-9449-551b3f856836,2b13b7c4-4c11-439e-8937-d311eed56480,c3,c5,3383,?,p3,
1769739220.0006962,CREATED,3f7f874d-1283-4d05-a9eb-4ec97f09a3bd,8d15da8c-6c00-4ac2-8c2d-1124a089da0a,c3,c5,25,?,?,surb={'id': 'af150048-8c72-4f3e-9544-bd77db52708c', 'route': ['p2', 'e2', 'i3', 'x12', 'p3', 'c3']}
1769739220.1223414,SENT,b0b66571-f064-4368-96cc-01c17ec51265,6f86e865-e4da-4ff1-bf36-8f71068b735b,c3,c5,3365,?,p3,
1769739220.1224716,CREATED,2a481fc3-7578-44a6-a986-1c69063988bf,38375b7f-59e5-4a78-99df-4c96f303a4cd,c3,c5,27,?,?,surb={'id': 'dc4348a3-5f6d-4d80-a515-4e7a25f35655', 'route': ['p2', 'e2', 'i3', 'x2', 'p3', 'c3']}
1769739220.2227721,SENT,0635c39e-e6f1-4286-991c-6bcda03cc2ac,807e7598-827c-4448-a183-0fdc90a63e66,c3,c5,3383,?,p3,
1769739220.2229352,CREATED,186e4ed2-bcfd-4b91-8072-79e7fe1855e5,ecf0acd6-979d-4050-9150-2ab4cb2d671d,c3,c5,27,?,?,surb={'id': '20e993af-ba10-4b21-bd88-9149e1bdece9', 'route': ['p2', 'e5', 'i7', 'x11', 'p3', 'c3']}
1769739220.2450066,SENT,7065e229-4881-4663-a0f1-a68539245497,a1be2fd1-2f38-4504-b323-a918a16a05f8,c3,c5,3380,?,p3,
1769739220.245165,CREATED,149608ab-6001-40f1-bf32-1ff41a2582fb,647963ba-84ee-4fe5-aedf-6080dd8a16c2,c3,c5,26,?,?,surb={'id': '99ecc5b5-8c36-40fc-b0cf-0b9ddb59db04', 'route': ['p2', 'e2', 'i4', 'x12', 'p3', 'c3']}
1769739220.419658,SENT,3aa135ee-bc10-4a00-83b7-8c5e59725eb6,54d9fbfa-b103-4ce0-bb09-c9965dbaed3e,c3,c5,3364,?,p3,
1769739220.4197905,CREATED,07b9335e-14cc-4812-84a2-e900fcd9cb6c,46824787-d770-4583-8d2c-c0f38014214c,c3,c5,27,?,?,surb={'id': '4c968f07-6046-441f-a6aa-101f6af140cd', 'route': ['p2', 'e3', 'i8', 'x2', 'p3', 'c3']}
1769739220.6778958,RECEIVED,d09292df-033c-494e-b7ce-06a9c225753f,2f18e0b8-8a57-4f40-b8f6-040d11e0e0c7,c4,c3,26,p3,?,surb={'id': '98f6f8ba-66d0-461d-af76-0977b960d719', 'route': ['p3', 'e1', 'i12', 'x3', 'p1', 'c4']}
1769739220.6883817,SENT,5fa7a69b-56ff-4ed3-9d78-c0ab74934e2c,910d688a-d172-4de8-945d-796225b6bce1,c3,c5,3360,?,p3,
1769739220.6885169,CREATED,e0ee8148-4dec-4bfe-96cf-9f1c9c765832,37baa5e0-30f1-4852-8c2f-c096da80cdab,c3,c5,27,?,?,surb={'id': 'd786163c-1085-442c-b444-14a5bb4e0b66', 'route': ['p2', 'e7', 'i3', 'x5', 'p3', 'c3']}
1769739220.9811802,RECEIVED,440b161a-9463-4ce8-bceb-19fde9e5e4db,111b2d06-423f-4aed-bdd7-035737fc2070,c4,c3,27,p3,?,surb={'id': 'f5282390-97c0-42c6-9d4a-87adb2bcab4d', 'route': ['p3', 'e12', 'i5', 'x5', 'p1', 'c4']}
1769739221.0772345,SENT,19188b12-c3e6-40d6-9816-f496bbc24b45,36c8f27e-0a49-45b0-bb8a-1e10a69d98f8,c3,c5,3383,?,p3,
1769739221.0772922,CREATED,73be57b1-0edf-40a3-86e3-62caa7d3dd31,69b871b4-faaa-407d-b14a-a1549a1bf5a5,c3,c5,27,?,?,surb={'id': '55f0f083-b65d-467b-af15-740838f30949', 'route': ['p2', 'e6', 'i8', 'x4', 'p3', 'c3']}
1769739221.327692,RECEIVED,bd731a23-952b-44bd-9c55-6d25a192706f,4fb48fb8-59d8-4c5c-a1d2-189ac2bab087,c4,c3,27,p3,?,surb={'id': '218cd565-efd2-4fb8-8bc9-866e816c86ac', 'route': ['p3', 'e3', 'i3', 'x6', 'p1', 'c4']}
1769739221.3942266,RECEIVED,422189a9-ca4f-4140-8492-b9fd2a27fd2b,9759f1e3-c7cb-4aa2-85da-d0fe7f1c6c07,c4,c3,27,p3,?,surb={'id': '31edaf15-a71b-47af-ba22-818e689ffd80', 'route': ['p3', 'e10', 'i8', 'x11', 'p1', 'c4']}
1769739221.4697664,RECEIVED,08f4301e-5a48-444f-a418-ff529635f3d2,dc5ed770-5281-4d98-b964-78eaa7ab4843,c4,c3,27,p3,?,surb={'id': '62d2d0ac-0385-474f-a3f2-b56d8e861969', 'route': ['p3', 'e11', 'i7', 'x2', 'p1', 'c4']}
1769739222.148938,SENT,abdd52ce-2c58-485b-8f39-4dd2ee484dc4,0bca3083-0efe-41be-9824-766e6f55306f,c3,c5,3392,?,p3,
1769739222.1490312,CREATED,55267e1d-e1d0-4468-9419-9b64cedd52e5,a995759d-b95a-46e6-b93c-0ef0e57244e3,c3,c5,27,?,?,surb={'id': '3448df10-82e5-48c9-9920-7560f3e98a7e', 'route': ['p2', 'e12', 'i5', 'x10', 'p3', 'c3']}
1769739222.2347307,RECEIVED,1d57c1c2-7526-418f-93e9-eb9463f1c295,1196808d-e3eb-434e-80f1-7e56c3c4aa47,c4,c3,27,p3,?,surb={'id': '9b7f1a85-e6a6-4013-895c-3490dba13eeb', 'route': ['p3', 'e2', 'i6', 'x11', 'p1', 'c4']}
1769739222.3891852,RECEIVED,28510aca-9581-4634-9480-3ccb3e782db7,ae52db24-b371-496d-84af-3e8e6cc3a261,c4,c3,26,p3,?,surb={'id': '6de55e3e-501f-40c2-833e-9565e90ee91e', 'route': ['p3', 'e12', 'i8', 'x6', 'p1', 'c4']}
1769739222.6680305,SENT,92f80cb6-d49f-48bd-b682-4507ec4eb6c1,014854e3-d92d-400b-bffa-ff8bbf72788e,c3,c5,3393,?,p3,
1769739222.668193,CREATED,9dc9ca03-050a-44f2-b291-4e9f93835895,fa69fc7b-5889-4aef-8948-9a986bb7e17a,c3,c5,27,?,?,surb={'id': '21e1d7d6-bff1-45fd-9403-80456ee1c943', 'route': ['p2', 'e7', 'i10', 'x3', 'p3', 'c3']}
1769739222.9579167,SENT,92f37c82-3fff-47e1-ab44-8a014209503d,ffe67a59-54ae-4148-8974-e3637f4f7e32,c3,c5,3381,?,p3,
1769739222.9581292,CREATED,8ca953cf-deae-4bb4-a54f-a7748bedf1b9,fde5e7f1-44ef-462f-9e2e-0e49f460daf1,c3,c5,26,?,?,surb={'id': '4e021f43-f534-4a03-a595-4e7288ea76b7', 'route': ['p2', 'e7', 'i1', 'x6', 'p3', 'c3']}
1769739223.0153975,RECEIVED,562df7e5-4ee7-439e-a750-e812701f3088,3bd68d5c-43f9-4157-99af-4686224ca203,c4,c3,27,p3,?,surb={'id': 'de769eb8-3469-4725-a0bb-34ec6facbaf8', 'route': ['p3', 'e7', 'i7', 'x7', 'p1', 'c4']}
1769739223.6122756,RECEIVED,2b6a39cb-8c1e-45e6-8f83-a49f9ef838c4,f9eed20f-ba31-4d28-a248-3df0b5b244c7,c4,c3,27,p3,?,surb={'id': '09c2dde4-c4cf-4d84-b698-3ef35fa33ea5', 'route': ['p3', 'e12', 'i5', 'x3', 'p1', 'c4']}
1769739223.9130902,SENT,2a7253a8-fbbe-4e93-82c2-6e05bbba4169,bda76f08-4a5e-4de2-b597-08e70b6eae89,c3,c5,3368,?,p3,
1769739223.9132445,CREATED,10b69a41-8a32-4c9e-806a-8bc99779b510,c4216739-968a-4255-959e-15f8f6b64874,c3,c5,26,?,?,surb={'id': '321aa057-f206-4369-b42e-e353ca907a18', 'route': ['p2', 'e5', 'i4', 'x10', 'p3', 'c3']}
1769739223.9829938,SENT,227e800c-cc79-4ffe-a64e-79a26049a0d9,e1ad44dd-ade4-4b4d-b83c-9a60c8a8fd71,c3,c5,3379,?,p3,
1769739223.983208,CREATED,94ba59ed-788e-4da2-9e99-146f1a7920b7,5300e001-4a52-4ab9-8df9-91e91bc9baf9,c3,c5,27,?,?,surb={'id': '0b85ba49-d1fb-46ed-b7c0-31e33a625227', 'route': ['p2', 'e1', 'i5', 'x2', 'p3', 'c3']}
1769739224.0349026,SENT,2a8108ab-7448-4a4d-8d6c-e2988e4563e6,3170c23d-e2fa-4259-bf23-40264b5efe77,c3,c5,3387,?,p3,
1769739224.035107,CREATED,8c528503-494e-45d9-a642-ee3d82bc297e,a96c51de-9e76-4cd9-918f-7e42034b3e48,c3,c5,27,?,?,surb={'id': 'e135e8c9-a547-4ce3-ae6d-b153f638862b', 'route': ['p2', 'e3', 'i4', 'x3', 'p3', 'c3']}
1769739224.3067412,SENT,9f933e02-e990-407b-a931-11be3cefebcc,3e83b8eb-24d5-495d-baad-31e0094d6b26,c3,c5,3376,?,p3,
1769739224.3068893,CREATED,e059226a-c746-4454-ab83-76b6a6b71871,4676fc8f-8ced-40b4-8496-6b745ea409d4,c3,c5,27,?,?,surb={'id': 'dfb7ce84-df2d-4130-a443-f033c54e448a', 'route': ['p2', 'e9', 'i7', 'x2', 'p3', 'c3']}
1769739225.0108578,RECEIVED,6c46cc08-baf7-462b-93ee-af3745998ffe,f381ccb5-106e-4a48-b803-59c3c95667e5,c4,c3,26,p3,?,surb={'id': 'b351a9cb-f20d-4248-8c02-c021e1e18857', 'route': ['p3', 'e12', 'i4', 'x9', 'p1', 'c4']}
1769739225.032628,RECEIVED,b908ad15-4ca4-4a78-9af6-19fdad8678f2,c4d1c750-f0b3-4d13-9af7-79aa5625f867,c4,c3,26,p3,?,surb={'id': '9ca49544-f79e-4ce4-9517-0998e8574bb8', 'route': ['p3', 'e7', 'i6', 'x12', 'p1', 'c4']}
1769739225.0673113,RECEIVED,773d3c1a-2f72-43b2-9d6a-c524bd01144e,89ac0d02-f4c4-47f2-97bb-821198e58484,c4,c3,27,p3,?,surb={'id': '14c4b413-4732-48be-b059-e6bd487b07a7', 'route': ['p3', 'e3', 'i9', 'x1', 'p1', 'c4']}
1769739225.0914166,RECEIVED,70482d60-9138-499e-8ff0-ba5a5791f4e5,9682fefe-e863-438a-af59-1ce236097af7,c4,c3,26,p3,?,surb={'id': '1ff1e088-c28b-404d-b586-5fd0586e9878', 'route': ['p3', 'e5', 'i8', 'x2', 'p1', 'c4']}
1769739225.3364944,SENT,e99ed9ae-0580-4b2b-8f08-0fc54d01abe9,a6cbee20-5913-46db-9a1f-48251ab2392b,c3,c5,3359,?,p3,
1769739225.33657,CREATED,3fd3e8e5-2212-4668-984e-2e725484f8d3,b8432e80-e0fb-4453-8557-0105080cba0e,c3,c5,26,?,?,surb={'id': '7fe19136-fd6f-4c4f-bf29-3b849caae547', 'route': ['p2', 'e12', 'i3', 'x3', 'p3', 'c3']}
1769739225.3613775,RECEIVED,81ab1b1d-77b1-44b0-9188-3dd9580814bb,12c28f87-b8a9-4736-8e23-05b444d7fd2c,c4,c3,26,p3,?,surb={'id': 'f2a0f6c8-f079-47fe-b650-544a9c883231', 'route': ['p3', 'e10', 'i10', 'x4', 'p1', 'c4']}
1769739225.5201309,SENT,a667ca3f-44d8-4618-a5aa-be267a147817,72a5c1af-77c0-4aaf-9a31-e96172fd7631,c3,c5,3367,?,p3,
1769739225.5202072,CREATED,aa8e3ae4-bc79-4209-b16f-6734237d4812,503c08fe-703b-4c8a-80c4-de7b850d4cae,c3,c5,26,?,?,surb={'id': '3ab1fa42-99dc-4d10-aa48-45b9cd8e7e53', 'route': ['p2', 'e3', 'i4', 'x8', 'p3', 'c3']}
1769739225.8579905,SENT,52ba9241-3f1f-4938-bbc4-db07f2fbc661,72de7d38-a615-439d-8e0c-11a98b7e2aae,c3,c5,3359,?,p3,
1769739225.858102,CREATED,44e3f286-f04a-43b6-b782-1e55df621e2d,05751908-0623-4199-9402-bbdc143c12cc,c3,c5,27,?,?,surb={'id': '91c19151-fd2b-4918-a26f-08bfb8134e79', 'route': ['p2', 'e12', 'i11', 'x9', 'p3', 'c3']}
1769739225.913869,RECEIVED,3ff2a06a-153f-43f7-9909-dd50bd91bf2e,72658273-12c9-4fdf-a374-6fc24ba25568,c4,c3,26,p3,?,surb={'id': 'a06cf505-34c6-4818-8c2d-b6304f10bd5b', 'route': ['p3', 'e12', 'i8', 'x1', 'p1', 'c4']}
1769739226.0940192,RECEIVED,3eb2549d-39e4-4d1d-ae54-592c5fc9f865,cb1156ca-c079-4617-a625-bd97d30ce0f4,c4,c3,26,p3,?,surb={'id': '27ff762e-e73f-46de-b263-6de59031345a', 'route': ['p3', 'e12', 'i2', 'x11', 'p1', 'c4']}
1769739226.3391008,SENT,e38dc6d8-a117-45d0-9db7-0f5b3438f3b6,5f747f8f-593b-4ab0-9f53-c56c55b530e1,c3,c5,3396,?,p3,
1769739226.3392515,CREATED,7ed1b6a9-9b43-41c3-9d85-dedd044e8598,f119a945-8e4c-42f5-aa7d-a0bfb642d426,c3,c5,27,?,?,surb={'id': 'ca60799e-b394-426b-a4c1-cd07a1dbe735', 'route': ['p2', 'e8', 'i1', 'x11', 'p3', 'c3']}
1769739226.6968675,RECEIVED,311f9949-206a-489f-89d2-3571d02ce018,0b86896d-30e1-4e20-ad77-f40221566449,c4,c3,25,p3,?,surb={'id': 'fdd37936-2389-45eb-854e-a55429ee25c9', 'route': ['p3', 'e3', 'i1', 'x11', 'p1', 'c4']}
1769739226.758639,RECEIVED,ed95bfe1-f248-4e60-801f-9c86661c823a,2090a98b-249c-406b-8010-5ca6214d967e,c4,c3,27,p3,?,surb={'id': '8b05686e-c85b-4bc7-9fb9-d861ec9b6623', 'route': ['p3', 'e6', 'i6', 'x3', 'p1', 'c4']}
1769739226.8144245,RECEIVED,00f81afa-207d-4f1b-9684-842c4e7310e7,cab643f0-f2f2-4d17-ab72-b2d357eb867c,c4,c3,27,p3,?,surb={'id': 'eb456761-e5fb-45cf-a8a2-77bba55e7cee', 'route': ['p3', 'e2', 'i2', 'x7', 'p1', 'c4']}
1769739226.9032085,RECEIVED,77247457-cb23-4020-bf81-5996b9a1cadf,936baee8-bb49-4c03-8d0f-b3301d25bd7c,c4,c3,27,p3,?,surb={'id': 'f3dda584-5420-49df-8905-d277ddd020ad', 'route': ['p3', 'e11', 'i7', 'x9', 'p1', 'c4']}
1769739226.985665,SENT,ea79eaac-22c1-4857-a39e-dca9bc99420a,229ac134-1174-4780-a4dd-7f9acd65870b,c3,c5,3399,?,p3,
1769739226.9857757,CREATED,4c787cd9-5800-4c5a-849f-dc05f041e1cf,08a953cb-5f30-4f62-bd73-ce2cdc8fbb75,c3,c5,26,?,?,surb={'id': '01535b22-5782-4404-83e6-3158851d682b', 'route': ['p2', 'e12', 'i8', 'x4', 'p3', 'c3']}
1769739227.1305118,SENT,fa2f2681-1320-4dd1-abdd-9799f461c27f,5c09e309-5ca8-424f-98cd-10782792d6a1,c3,c5,3384,?,p3,
1769739227.1306224,CREATED,6bdf0a68-7ed4-4431-afb5-2458501c8b4a,750e99b6-ae71-4a21-8d0b-7f72d972c209,c3,c5,27,?,?,surb={'id': 'dfced700-641e-48c9-be4a-321efda867bb', 'route': ['p2', 'e9', 'i5', 'x10', 'p3', 'c3']}
1769739227.2848122,RECEIVED,88a7564e-6ba0-4a28-bf11-7ee49032bebb,fb193ba2-c7ae-477b-9dc3-cb862f93b010,c4,c3,27,p3,?,surb={'id': 'adb5d087-9d7c-4c2a-a6ed-316b756b870c', 'route': ['p3', 'e4', 'i6', 'x7', 'p1', 'c4']}
1769739227.3421853,SENT,9198031d-0c8c-4e7b-9956-3d1ff0993fda,2c31af06-ae57-4660-bbd8-7b915e5221fd,c3,c5,3356,?,p3,
1769739227.3422961,CREATED,79a74527-7ad8-4f9a-97a7-2e918e442740,44bf9f11-4b8e-4d9c-8aa7-9ea24d4f8668,c3,c5,26,?,?,surb={'id': '4c21146c-2fb5-460d-8aca-e44fe6dc9b71', 'route': ['p2', 'e9', 'i5', 'x5', 'p3', 'c3']}
1769739227.5009916,RECEIVED,6afb7768-e723-4c25-895a-d853b2b91f82,64beec73-e66b-4318-8e47-5d89fa22721a,c4,c3,26,p3,?,surb={'id': '58f80c54-030b-429f-8865-e4af6ac0ddbb', 'route': ['p3', 'e9', 'i3', 'x8', 'p1', 'c4']}
1769739227.5045688,SENT,ac191fe3-f766-4fd7-b076-6b8bba8b7037,2c8eb676-4f5c-4a54-89b5-ca17a8911e74,c3,c5,3361,?,p3,
