timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769465865.5863624,CREATED,4483b78a-0606-4f2a-a892-4b1faac3b2ec,c5769116-b299-49a5-af2a-bb29a82268f5,c2,c3,27,?,?,surb={'id': 'fc5a6fa4-1777-4fdb-a7b6-fffa0c7226f5', 'route': ['p3', 'e1', 'i4', 'x1', 'p2', 'c2']}
1769465865.6153498,RECEIVED,19340325-c42a-46d8-bc4e-f2d4c40c3105,b35d219b-9010-439a-aa91-ccdee0f89064,c1,c2,27,p2,?,surb={'id': '3fc2fc2b-86ba-4376-b859-2077a3de2d21', 'route': ['p2', 'e2', 'i7', 'x10', 'p1', 'c1']}
1769465865.6604052,RECEIVED,f5b122b9-319d-496b-9861-4ef1d9b33417,77e23072-3c32-4ae5-b403-f72a1436e3ff,c3,c2,26,p2,?,surb={'id': '4e0b0600-127e-439a-bb8a-32d118be336d', 'route': ['p2', 'e5', 'i11', 'x10', 'p3', 'c3']}
1769465865.6662395,RECEIVED,216293ae-d4dd-473a-9d57-3de874d8b26e,81976225-c955-4624-bb1d-5c17b112e747,c3,c2,27,p2,?,surb={'id': '4c83fe49-7ceb-4939-ba1f-63619032f1b1', 'route': ['p2', 'e9', 'i2', 'x8', 'p3', 'c3']}
1769465865.7303622,RECEIVED,0b9331a7-2e8a-4191-8cf1-3c946f90a41d,0d6ee425-e45c-4c0c-bd15-5b0032c0c005,c1,c2,27,p2,?,surb={'id': 'b1755786-d964-4ea4-be9a-6e9b0af7906c', 'route': ['p2', 'e2', 'i12', 'x10', 'p1', 'c1']}
1769465865.7884088,RECEIVED,590fc909-d72b-4974-9d65-442531cc4706,f73bbafe-1827-4a3c-9ff2-cdc25bb1dcd9,c4,c2,27,p2,?,surb={'id': '92aaa937-fa17-4322-80da-82473de88ef7', 'route': ['p2', 'e6', 'i1', 'x4', 'p1', 'c4']}
1769465865.898092,RECEIVED,f7043ed8-dee5-4a30-b8b2-91a375103902,51e6f40f-249e-4704-899a-74bc11154038,c1,c2,27,p2,?,surb={'id': '5f21f357-aa07-4656-9b02-be28315f9cb4', 'route': ['p2', 'e4', 'i10', 'x12', 'p1', 'c1']}
1769465865.9141283,SENT,ef03d39d-deec-4250-ac86-c610ac98bdbc,0bd9b233-7696-4c0f-9aa9-aeeba6e4174d,c2,c3,3382,?,p2,
1769465865.91429,CREATED,8f4c5262-404f-4249-a2b4-7aaf690780fe,ddd80492-93bd-42ae-b76f-091b5ce4f3ce,c2,c3,26,?,?,surb={'id': '679a4116-a140-487c-97c9-084662e5e1f9', 'route': ['p3', 'e12', 'i9', 'x9', 'p2', 'c2']}
1769465866.0712788,RECEIVED,ed261bc8-c83f-4340-8e20-136d8c8d82fe,ba1c4d03-bd79-4373-affd-08ebcf97e827,c4,c2,27,p2,?,surb={'id': '4ee360b1-476e-4074-90d4-c82bafe8703f', 'route': ['p2', 'e10', 'i12', 'x12', 'p1', 'c4']}
1769465866.1673021,SENT,710941a6-0872-4c04-b547-18a4c26c9f38,1632ed94-9303-4a68-8cd6-5dcd9e6e98e2,c2,c3,3368,?,p2,
1769465866.1674042,CREATED,da7c3456-2d30-4214-abaa-b8b464f7f103,3f83797f-482e-4556-96b3-37fecd394da7,c2,c3,27,?,?,surb={'id': '4bcaf94c-e22f-4a6a-a62e-7806ade3e926', 'route': ['p3', 'e1', 'i4', 'x2', 'p2', 'c2']}
1769465866.176116,RECEIVED,b1d7ddd0-5022-4850-8fa6-96ea93aea845,076b2ac8-e389-4a66-96e9-da5c72ae241b,c4,c2,27,p2,?,surb={'id': '14afd54d-b7b7-421d-a256-1cae364414b9', 'route': ['p2', 'e12', 'i5', 'x6', 'p1', 'c4']}
1769465866.325084,RECEIVED,71dd7def-821f-497f-9278-0cb9dab4ab85,9fbe7621-8657-43ed-85d9-d7b5722bbef1,c3,c2,27,p2,?,surb={'id': '534173f8-bd14-4f78-8558-f6f1299803d9', 'route': ['p2', 'e10', 'i5', 'x1', 'p3', 'c3']}
1769465866.4632099,RECEIVED,c14f3a31-b13f-4f1c-a9d0-5eb42a316a0f,ec3f5dd2-61fb-4bd9-ba8d-8d1f8c00f766,c3,c2,27,p2,?,surb={'id': 'ca317b88-b18a-4ac4-ba54-aad7d2479ffb', 'route': ['p2', 'e9', 'i10', 'x5', 'p3', 'c3']}
1769465866.553406,RECEIVED,d3086e29-1295-48c0-910f-5bbc3ae72f34,026b21d8-77e1-45d1-affc-2de0e13e20f5,c4,c2,27,p2,?,surb={'id': 'c18275a4-5e2c-460d-8b94-4113fe7d4036', 'route': ['p2', 'e3', 'i2', 'x12', 'p1', 'c4']}
1769465866.5653615,RECEIVED,513300be-641c-4aea-9c90-ce85c9ff2798,7e1f0de7-debf-4ae4-9574-5e6473d57dcb,c3,c2,27,p2,?,surb={'id': 'ecac4690-6ab5-4e3e-a2ee-b3d10c9fcd03', 'route': ['p2', 'e10', 'i5', 'x5', 'p3', 'c3']}
1769465866.8013802,RECEIVED,5c4c4ce9-bb3d-4b02-819a-ff3fee179b37,791bb30e-3215-4695-ac8f-933199b55b5e,c1,c2,27,p2,?,surb={'id': '5c89260c-6edc-4a88-89c5-1e8bdf9a157b', 'route': ['p2', 'e6', 'i10', 'x6', 'p1', 'c1']}
1769465866.9776485,RECEIVED,4cd6ff14-86f1-4769-ad99-cc3426c23454,f4277737-0886-4266-b2ca-7402ae75977c,c3,c2,27,p2,?,surb={'id': 'e410086c-b3a5-46e9-a9b5-45eb6693d76a', 'route': ['p2', 'e7', 'i9', 'x5', 'p3', 'c3']}
1769465867.0395236,RECEIVED,b2bf3bd4-7c0c-43ed-aaf2-23a285f362e7,9c371b05-dc7d-4b78-a796-53d7bb9757ba,c1,c2,27,p2,?,surb={'id': '01f8b056-909c-4067-9921-ac798e2a8e89', 'route': ['p2', 'e5', 'i9', 'x11', 'p1', 'c1']}
1769465867.2926693,SENT,5183c0ec-c50b-4bf2-b8b4-ba5a27d12acd,e678a8c0-90d3-4870-8eee-788af89f927f,c2,c3,3383,?,p2,
1769465867.2928236,CREATED,1575b5eb-796a-4af1-bb2e-cde61868687a,72fddd29-f87b-433b-b2be-b46d659a70c4,c2,c3,27,?,?,surb={'id': '599ec23c-4532-49eb-bf8d-9afb8f32ddae', 'route': ['p3', 'e5', 'i5', 'x12', 'p2', 'c2']}
1769465867.3014398,RECEIVED,7b2a46f9-7d42-4b69-8b7e-243600d61fcd,94238ead-a507-4491-a15e-0cf1430fb31d,c4,c2,27,p2,?,surb={'id': '65463240-02fb-4537-9bc0-e26f8d908371', 'route': ['p2', 'e6', 'i2', 'x4', 'p1', 'c4']}
1769465867.6432402,RECEIVED,161e8ecd-2b16-4363-a79d-54b37efe4251,9d631831-9394-48af-884f-64a03c4de8ab,c3,c2,27,p2,?,surb={'id': '7d8d060a-d8f2-4436-892b-2abe1eef8896', 'route': ['p2', 'e6', 'i8', 'x7', 'p3', 'c3']}
1769465867.6658309,SENT,03a03858-62f2-47ed-8817-2bca4c2e6ef8,78ecf86f-ac84-4d21-8736-16133a284595,c2,c3,3379,?,p2,
1769465867.665965,CREATED,c5104406-f9b1-4c30-9904-04bcf50c9b7d,2c52d646-a502-42fd-9f0f-65e74ad99560,c2,c3,27,?,?,surb={'id': '96318b00-8d67-4769-9c16-f2646ef1b40b', 'route': ['p3', 'e2', 'i1', 'x10', 'p2', 'c2']}
1769465868.1317081,RECEIVED,c103d241-e73f-4097-92ce-bf091f38f794,3fb99f0a-2398-4633-93ef-5c4136b7afce,c3,c2,26,p2,?,surb={'id': 'bb996639-aa6e-4d94-86ef-8b44d36a97c1', 'route': ['p2', 'e10', 'i3', 'x6', 'p3', 'c3']}
1769465868.226452,RECEIVED,48b9cf64-e85e-4959-a170-acd2b142215b,08f4f98e-458b-428c-955e-a0df375bcf6b,c1,c2,26,p2,?,surb={'id': '6fca9df2-ad70-4ba0-a20c-5fc1efc2cf38', 'route': ['p2', 'e4', 'i8', 'x12', 'p1', 'c1']}
1769465868.264478,SENT,afccabd3-852e-4d16-a9d3-67155c1a7277,fde9e602-4650-4832-8693-8246772f33c9,c2,c3,3396,?,p2,
1769465868.2646246,CREATED,a13f031e-d709-42a6-a9d2-9790c2cd129b,7d7a0e88-b9a5-4e68-8956-e9e456b804e7,c2,c3,27,?,?,surb={'id': 'c8983b37-1a71-4916-ad45-999866fabe84', 'route': ['p3', 'e4', 'i12', 'x4', 'p2', 'c2']}
1769465868.4999845,SENT,f0d3cda4-9c66-49d7-ad41-58a7b9a73ee6,e91a7525-2312-4b37-a994-88224af8e429,c2,c3,3376,?,p2,
1769465868.5001419,CREATED,6483b5e3-9fd7-4b17-9749-06060dfdbeb9,af17f3ce-60a2-43ac-8c75-d835db3f2abb,c2,c3,26,?,?,surb={'id': 'db9558b3-4d27-4a6d-a91a-7cdbcd3f60f3', 'route': ['p3', 'e1', 'i12', 'x5', 'p2', 'c2']}
1769465868.5821543,SENT,140ad6a3-bb1c-4205-9f32-5d543eaba7b8,dbc3c5f9-a1fc-4ac7-8f0e-a8f017b0fb7d,c2,c3,3376,?,p2,
1769465868.582267,CREATED,64163276-e202-408b-adee-fb33ff8b09de,c3953dac-cbd6-4cf8-b30b-a336a374a67d,c2,c3,25,?,?,surb={'id': '6bdb86f4-8f51-4b3e-a4a8-b477368554c8', 'route': ['p3', 'e11', 'i2', 'x1', 'p2', 'c2']}
1769465868.863241,RECEIVED,d9f491b2-5a37-4390-97a2-577f4e246669,2a7c595d-c319-4e6b-ae8c-f586b211f912,c1,c2,27,p2,?,surb={'id': 'e19d7f48-8ded-4fab-9d2a-a5b70a5b449f', 'route': ['p2', 'e4', 'i3', 'x12', 'p1', 'c1']}
1769465869.012554,RECEIVED,25af56b6-5d9c-4f16-8113-a547a86e3f16,0ad34e35-595b-4f5d-9155-2eccd762b747,c3,c2,27,p2,?,surb={'id': '3265a6c0-6e24-41c2-a904-e9343b2e6796', 'route': ['p2', 'e10', 'i8', 'x11', 'p3', 'c3']}
1769465869.016587,RECEIVED,e70fb943-3d56-4dd8-b00b-a1374583a360,2eae4156-a1dd-4c3d-99bf-2316558db133,c1,c2,27,p2,?,surb={'id': '32a79a7e-48d8-41d3-9a31-7dab4438806a', 'route': ['p2', 'e8', 'i9', 'x8', 'p1', 'c1']}
1769465869.1024601,RECEIVED,1ea2cffa-69c7-4eba-a996-128cad0c496a,675403d6-50ca-427f-be17-9483099ec98e,c4,c2,27,p2,?,surb={'id': '3b4cd9e9-efe1-4633-a08d-17adb44da7db', 'route': ['p2', 'e5', 'i10', 'x4', 'p1', 'c4']}
1769465869.1167266,RECEIVED,aa0e08c4-c3fa-43d1-8f49-31643a11ac82,491cba81-ed76-4a79-a9e2-80c2e5c2be51,c3,c2,27,p2,?,surb={'id': '0948886d-f251-4945-815e-4edbc2854c0a', 'route': ['p2', 'e10', 'i9', 'x8', 'p3', 'c3']}
1769465869.1284482,RECEIVED,26390771-8f28-4131-aa4c-4f9beb716a55,212f5554-76e3-4c5b-9ad1-0cfbad30b5fb,c4,c2,26,p2,?,surb={'id': 'fde0f6e8-e489-4c0f-86c4-cfb70fd1d2e1', 'route': ['p2', 'e9', 'i10', 'x9', 'p1', 'c4']}
1769465869.1418288,RECEIVED,78262949-864f-4d16-923d-46a653cf2ce5,072b14e8-36fd-4684-8218-eb4fe7cb6e78,c4,c2,27,p2,?,surb={'id': '5a58c921-3c6e-4054-bd2d-d84ac67116ef', 'route': ['p2', 'e8', 'i9', 'x6', 'p1', 'c4']}
1769465869.1644204,SENT,9394721c-654f-4654-b3fc-3855344bf7d7,5c279c8a-b80f-429c-8c05-f81e57ffc1ef,c2,c3,3371,?,p2,
1769465869.1647131,CREATED,e95409df-a4c6-4f6c-9584-08825b64d905,bbd20836-d705-412a-9aff-aaf07c7945e9,c2,c3,26,?,?,surb={'id': 'd3a800d1-045e-460e-bfb4-93e76fedb76e', 'route': ['p3', 'e6', 'i10', 'x5', 'p2', 'c2']}
1769465869.1794727,SENT,006f1ed0-abb2-4f32-a511-9aa707c3ea29,50611340-a858-4a62-9c0d-0c85f838bb3a,c2,c3,3352,?,p2,
1769465869.179888,CREATED,7fa91768-89c2-4f2d-98a5-9c2410623bc7,98d62cc2-b5f4-457c-bd10-28ec44f70be5,c2,c3,27,?,?,surb={'id': 'e850ffa7-6346-48a0-b77b-168c5f28e497', 'route': ['p3', 'e8', 'i6', 'x3', 'p2', 'c2']}
1769465869.3148475,SENT,7bd65472-857b-4621-bf29-e02f97f0d919,f960b5aa-3068-4091-be05-9176e5bbf105,c2,c3,3375,?,p2,
1769465869.3150213,CREATED,6000e6bd-e77b-4356-ae94-cc2752cd3d5f,fe756adc-7e05-454e-92b6-353e023c3db0,c2,c3,27,?,?,surb={'id': 'c4c0eabc-9590-4257-a475-a2de27b91d13', 'route': ['p3', 'e1', 'i10', 'x6', 'p2', 'c2']}
1769465869.346855,RECEIVED,dee379a6-7dd0-4f6a-bfcf-52e0b2280e17,811f47ce-0eab-4b94-9d4d-eeb272955bab,c1,c2,27,p2,?,surb={'id': 'db5b206f-3016-4e50-9007-a75ae0482420', 'route': ['p2', 'e10', 'i12', 'x2', 'p1', 'c1']}
1769465869.5101926,RECEIVED,5a5bb430-9d45-4986-9144-d2d1b0e87096,ef5679ed-a873-46e1-8bd6-5196cc5d1b9f,c4,c2,27,p2,?,surb={'id': '4494c3e1-8655-48be-9937-141c040e5105', 'route': ['p2', 'e7', 'i4', 'x2', 'p1', 'c4']}
1769465869.6897442,RECEIVED,84b23e2a-5c5a-46f1-9b5f-1b98412b2394,be88c690-f159-4742-b042-3877db99d19d,c1,c2,26,p2,?,surb={'id': '142ed257-ae8e-4752-8f90-541fb38b96ff', 'route': ['p2', 'e2', 'i3', 'x7', 'p1', 'c1']}
1769465869.741624,RECEIVED,85ba0492-d1bd-452b-8f51-378453f68f36,48efdd05-f54d-4b9c-9912-6f38e309cd2e,c3,c2,27,p2,?,surb={'id': '9ae27a6a-e9d7-46a7-8df4-61cfcfa37172', 'route': ['p2', 'e8', 'i10', 'x7', 'p3', 'c3']}
1769465869.8763306,RECEIVED,7219d04b-e98c-4cb0-9dc8-e00973611fbb,aaf1ee2e-b411-45f0-9762-5910d2ab4e65,c4,c2,27,p2,?,surb={'id': 'cb461c6d-f136-4ae4-be51-0ac757f4cdd0', 'route': ['p2', 'e7', 'i7', 'x5', 'p1', 'c4']}
1769465869.9069118,RECEIVED,47ee6e3a-435b-4c4c-8810-9d4029bb70e1,fe169f22-d259-4111-8cdc-5d68d1dc0467,c3,c2,27,p2,?,surb={'id': '904c1fef-9161-400f-9fb7-a484968cc393', 'route': ['p2', 'e3', 'i7', 'x9', 'p3', 'c3']}
1769465869.9381917,RECEIVED,5531c983-406b-422c-b2f7-b1c7a63a1ff3,7b4f84b3-40ee-44e1-ba99-db26e86ed5c6,c3,c2,27,p2,?,surb={'id': '37bdbcf5-47f8-4168-9834-4e677b8d35d4', 'route': ['p2', 'e5', 'i6', 'x6', 'p3', 'c3']}
1769465870.040254,RECEIVED,ca1b0eb3-e506-4598-b5d2-48c8f07354f4,12587057-c4f3-4a07-ab0a-0c41635c4070,c3,c2,27,p2,?,surb={'id': '7c62202a-b149-47dc-9667-133c53c03bcc', 'route': ['p2', 'e3', 'i8', 'x11', 'p3', 'c3']}
1769465870.0543952,RECEIVED,8215834a-5093-43d2-982b-61c48663f8ea,7b4d2855-ad33-4d37-8afd-180cd54ce7b7,c3,c2,27,p2,?,surb={'id': '650d213f-3332-48ed-8b9d-f803f7ead263', 'route': ['p2', 'e9', 'i2', 'x9', 'p3', 'c3']}
1769465870.0737975,RECEIVED,b14fbae1-e65c-4b6c-b17d-10d5a9af62b3,9a7da5c2-e902-4b40-839a-3c44470fdd89,c1,c2,27,p2,?,surb={'id': 'c125591b-7cc6-4fd8-af30-dca7531b64e3', 'route': ['p2', 'e6', 'i2', 'x4', 'p1', 'c1']}
1769465870.153976,RECEIVED,9af3c50c-d35a-417a-90a1-d3b76f6dd1ee,87779c59-e57f-4fde-9734-2e2f907b3464,c4,c2,26,p2,?,surb={'id': '67065f71-d935-405c-9880-12606dd729f0', 'route': ['p2', 'e9', 'i8', 'x5', 'p1', 'c4']}
1769465870.2789686,SENT,7af92a7e-e947-4d6b-8658-9ffd0b8345ea,846f4b6a-dce3-481c-b5a5-fa6d282feb97,c2,c3,3393,?,p2,
1769465870.279096,CREATED,2ee0b6d9-2fe4-4911-a1a4-0b3e4c8b647b,ba667777-6c46-488f-8459-974d4d0e196d,c2,c3,27,?,?,surb={'id': '717c2db8-47d2-4ea4-8544-c9303149c752', 'route': ['p3', 'e8', 'i7', 'x5', 'p2', 'c2']}
1769465870.401591,RECEIVED,0cd414d4-4050-4bc9-9881-8c9f54c8ce00,02b8ff70-66e7-4c86-8312-6cbb8bbe1670,c4,c2,27,p2,?,surb={'id': '092bc28c-5e50-4748-936f-4bff86a21ec9', 'route': ['p2', 'e6', 'i5', 'x10', 'p1', 'c4']}
1769465870.4709063,SENT,d39163af-ce96-4aa1-826b-b40598469e5a,b22d49bc-023c-4b20-8595-ada9262eeb3a,c2,c3,3381,?,p2,
1769465870.4710789,CREATED,5aadbd3a-8ceb-4e46-9586-418e39c65c3a,fa991de8-6528-406e-b34b-308ff12d384b,c2,c3,27,?,?,surb={'id': '2a8993ca-ec80-4dde-b640-9abddd9cbf14', 'route': ['p3', 'e11', 'i12', 'x10', 'p2', 'c2']}
1769465870.51188,RECEIVED,aaa55e9e-641d-4395-8cf5-69145a160caa,75c32b66-b602-4f8b-8645-b6a7c5da1daa,c1,c2,27,p2,?,surb={'id': '9a041a4e-45ea-4dfa-acd1-c141ab148688', 'route': ['p2', 'e7', 'i7', 'x4', 'p1', 'c1']}
1769465870.5685976,RECEIVED,d907e5ae-9722-421f-aaf3-9b148ee1239d,08bf61fb-f2dc-4ebd-8e44-e9a7b89ed848,c3,c2,26,p2,?,surb={'id': '776c7d04-23af-4180-aff0-f1a8b5d8f9ec', 'route': ['p2', 'e5', 'i7', 'x12', 'p3', 'c3']}
1769465870.5941942,RECEIVED,906b14f7-e9de-48e5-9d83-2cbaf57a21ee,6add0bb3-326c-48a2-bbc8-167f6fd1a430,c3,c2,27,p2,?,surb={'id': '004c7a0a-5ed8-47b9-997e-f11816aa0854', 'route': ['p2', 'e1', 'i5', 'x7', 'p3', 'c3']}
1769465870.9229226,RECEIVED,0434798b-7403-4782-8500-34ed8cfe0d22,20a8aa13-f8aa-4a72-b8d0-e26752cf1983,c1,c2,27,p2,?,surb={'id': 'fa18b98d-677e-4c87-b4e4-2eaa6f9c82ae', 'route': ['p2', 'e11', 'i12', 'x4', 'p1', 'c1']}
1769465871.04139,RECEIVED,70190c74-ee0c-433e-b444-ce3fddba6689,2c8f860f-a1fc-4901-a50b-6aaaea86cb41,c3,c2,27,p2,?,surb={'id': '02308e2e-43df-4155-b856-6f2e570fec0a', 'route': ['p2', 'e6', 'i6', 'x5', 'p3', 'c3']}
1769465871.3442535,RECEIVED,e02dbe1e-68be-4e7d-b4de-982a96cf7da3,bd9bde03-c4c8-45ad-9c86-cc26c9bc4cb1,c3,c2,27,p2,?,surb={'id': 'd1c7af28-4c6c-4063-a40b-1304d89f5b09', 'route': ['p2', 'e1', 'i3', 'x11', 'p3', 'c3']}
1769465871.4248998,RECEIVED,8ff3f195-1b94-4de7-9fca-bf86aaa75d62,1afd8429-0a32-4a52-825c-3cc89fdda4be,c1,c2,27,p2,?,surb={'id': '22b95584-d19f-4b3e-bbf5-0df2a97aeb4a', 'route': ['p2', 'e1', 'i9', 'x10', 'p1', 'c1']}
1769465871.4501717,SENT,59453a2d-627d-4a92-ade7-d552127616bc,ebb3b749-94c5-44fe-b1f1-1948370d5b1f,c2,c3,3367,?,p2,
1769465871.4502227,CREATED,1f8063ed-7cd9-4ad9-85f8-7de4df943550,f51191e2-e547-4dc4-b8d3-316f12789c83,c2,c3,27,?,?,surb={'id': '6012ce57-e4b1-48a2-82bc-63ba6d999b4d', 'route': ['p3', 'e12', 'i6', 'x10', 'p2', 'c2']}
1769465871.7754915,RECEIVED,33ee571c-a6ba-40f6-9bf2-555b76c003e2,0c0f49c7-2be2-41ca-823e-1852b01e8919,c4,c2,27,p2,?,surb={'id': 'c5e42fbb-8f0d-4b97-a07a-fd81470bbd73', 'route': ['p2', 'e6', 'i6', 'x9', 'p1', 'c4']}
1769465871.7918425,RECEIVED,050723e5-4771-4d2a-8915-43cbf27ef9ea,3cd9b088-460c-47f7-b2db-fb6c648ab3c3,c4,c2,27,p2,?,surb={'id': 'c7faf5b6-9df4-443c-90f1-369156181a4a', 'route': ['p2', 'e4', 'i5', 'x9', 'p1', 'c4']}
1769465872.0218887,RECEIVED,da19e3ba-d946-4cf5-b3df-84cca3217447,9971e762-0af5-4af4-bdc2-ec064e44778d,c1,c2,27,p2,?,surb={'id': '69ae8a23-6d81-4ac2-8df0-509bec8812dc', 'route': ['p2', 'e5', 'i8', 'x9', 'p1', 'c1']}
1769465872.3399653,RECEIVED,1f272a44-f39c-4c17-bcf0-51e25f18cf81,f65c8dbc-5444-4654-89e6-99f53824a77a,c3,c2,27,p2,?,surb={'id': 'b9434f11-a402-460a-878f-0d5cd8bd7701', 'route': ['p2', 'e4', 'i5', 'x1', 'p3', 'c3']}
1769465872.3735435,RECEIVED,35efab39-7b81-44a4-b9ca-d1e059df4979,130b5db0-8325-4601-9a9e-51a4f116d790,c1,c2,27,p2,?,surb={'id': '1e87b2a7-5e46-4f32-b82d-27879686b753', 'route': ['p2', 'e7', 'i10', 'x7', 'p1', 'c1']}
1769465872.4629543,RECEIVED,2f8530d9-d37a-4de7-b09f-bd609ce0867d,5603880a-554d-4d11-999e-658d7bf65586,c1,c2,27,p2,?,surb={'id': 'f31a0e3a-91ad-4239-a430-171b74f44800', 'route': ['p2', 'e3', 'i1', 'x6', 'p1', 'c1']}
1769465872.5363853,SENT,a347483d-007c-4a79-80a5-923cf78b47b6,7f570767-7264-44a1-9f68-aac4214dee03,c2,c3,3388,?,p2,
1769465872.536487,CREATED,c1d0b924-ead6-4756-83ef-83c8a7f718b9,2bf09ac7-500a-4988-9adf-66834ea63322,c2,c3,26,?,?,surb={'id': '59abbf2c-14c9-4933-bc23-f5f16d9f1772', 'route': ['p3', 'e9', 'i1', 'x10', 'p2', 'c2']}
1769465872.6248825,RECEIVED,8c0add6b-862f-4fbd-a939-729d96e11467,845140d1-92ed-429d-9dd3-6a29dcc5dfbf,c1,c2,27,p2,?,surb={'id': '5997178e-b3dc-4e9a-b750-1dcbe27e7c28', 'route': ['p2', 'e5', 'i6', 'x1', 'p1', 'c1']}
1769465872.6359282,RECEIVED,478f803e-0810-4dfb-8811-191e57f36273,ca6a1f5b-b98b-4fca-872f-2bcc3d6035dc,c4,c2,27,p2,?,surb={'id': 'cbefe17e-85b1-42c7-b7a3-7e0502271cdb', 'route': ['p2', 'e8', 'i7', 'x12', 'p1', 'c4']}
1769465872.9923425,RECEIVED,162fc776-4178-490f-95cc-207b681b2f8b,960ba785-1b50-4af5-ba30-71d63ae732d3,c1,c2,27,p2,?,surb={'id': 'edf48f4e-fb24-4cb7-a75a-220a38431236', 'route': ['p2', 'e9', 'i7', 'x10', 'p1', 'c1']}
1769465873.0546625,SENT,b65114a9-ae84-4063-9279-2aca55518fa6,bdbfecd9-f552-4b6a-a445-a8ad5bc127e0,c2,c3,3358,?,p2,
1769465873.0547614,CREATED,990e942f-2a4b-4ae1-9750-dc1a6d36613d,817e448b-7daa-4bac-b5fe-bf9d00e08720,c2,c3,26,?,?,surb={'id': '7038a70f-f87e-4fda-bf06-4f521d3666b6', 'route': ['p3', 'e1', 'i8', 'x2', 'p2', 'c2']}
1769465873.0941944,RECEIVED,7b7b24d2-0a7f-43f2-a8bc-1bcdf9265884,166bea3d-d903-4aba-9516-10a4f088c044,c3,c2,27,p2,?,surb={'id': 'c22d3cca-44ef-4b8e-8a35-8222302abc44', 'route': ['p2', 'e12', 'i5', 'x1', 'p3', 'c3']}
1769465873.1293554,SENT,f70a9e85-6c9d-4557-9848-d1c6fdcf9888,ac3f7920-801e-451a-a5f4-00dcd8bf5c80,c2,c3,3380,?,p2,
1769465873.129472,CREATED,cd38ed87-f16f-45a2-a466-0eb1fb0a1d9c,2d8417f0-eb58-44de-a882-5bc40e6725fa,c2,c3,27,?,?,surb={'id': '08e99d48-9ab5-4c6d-9b6c-de6a14a2e2b9', 'route': ['p3', 'e6', 'i12', 'x7', 'p2', 'c2']}
1769465873.1445413,RECEIVED,82394e02-9f63-49cf-b428-047283c1a950,0801ca63-fa04-4a45-9ab6-f2b8aa56e694,c1,c2,26,p2,?,surb={'id': 'c578755d-c9db-49c2-b856-8e6d97a4cafc', 'route': ['p2', 'e4', 'i4', 'x7', 'p1', 'c1']}
1769465873.1636646,RECEIVED,efc1da81-97be-4f76-b061-19cbf864ece8,88b76323-4700-4f5c-880e-ceb819405581,c4,c2,27,p2,?,surb={'id': '8cd8766b-1d0c-4874-9dcd-d535bb4ddb2b', 'route': ['p2', 'e8', 'i1', 'x7', 'p1', 'c4']}
1769465873.1919947,RECEIVED,b2376d38-296d-4851-b05b-2aeafdb495b6,01db848e-d7e4-4e1b-b08d-77aba6e59165,c1,c2,27,p2,?,surb={'id': '88ce2340-466e-4906-a0d1-19ac7fa51e5f', 'route': ['p2', 'e8', 'i1', 'x9', 'p1', 'c1']}
1769465873.3210187,RECEIVED,69d48aff-845e-4325-93d5-4a3ec51a994b,544ed901-626e-43c9-9a1f-5cb4fac8bac6,c3,c2,26,p2,?,surb={'id': 'ed530edf-8ab3-43a9-a731-f60d2b18c8ae', 'route': ['p2', 'e7', 'i1', 'x11', 'p3', 'c3']}
1769465873.3354297,RECEIVED,4fd289e8-7196-4774-8330-49d0f72affbb,cf2d9b29-b228-4065-8a92-1dafae4c4ee5,c1,c2,27,p2,?,surb={'id': '97549f93-656d-4066-bf16-f16c897348d6', 'route': ['p2', 'e5', 'i3', 'x6', 'p1', 'c1']}
1769465873.3611553,SENT,fcd7e8d0-835e-4670-8982-c1cdfd4d6c99,b00c1847-543d-49d5-92df-cb6defe14b5c,c2,c3,3401,?,p2,
1769465873.3612561,CREATED,d5c357e3-6c1c-4918-99d7-17834d3cb135,5f1b7295-958f-42a6-92d8-91c0758fb891,c2,c3,27,?,?,surb={'id': '646c121c-c50c-443c-941d-75afb60c4031', 'route': ['p3', 'e7', 'i8', 'x10', 'p2', 'c2']}
1769465873.382731,RECEIVED,526388bc-6d06-4257-89cc-31ea3526e36b,44db40a6-a1cd-4530-a36d-ccc6e6f1763b,c4,c2,27,p2,?,surb={'id': 'e6098eac-9bad-418e-912c-f46dda92dc62', 'route': ['p2', 'e11', 'i10', 'x6', 'p1', 'c4']}
1769465873.3962946,RECEIVED,18a48d69-823d-4349-b172-d1c826bbcc86,6c4daa63-47a8-44ea-9a81-d78b415b5d10,c4,c2,26,p2,?,surb={'id': 'd52322d4-d284-49b4-b3ef-aeb3ccee14da', 'route': ['p2', 'e2', 'i1', 'x11', 'p1', 'c4']}
1769465873.4214282,SENT,2506e8d2-306d-4ba4-8d93-78df988ec92c,8f9e4d7e-7bac-4e3f-b85f-f63fd4620ad8,c2,c3,3392,?,p2,
1769465873.4215293,CREATED,ef2e403f-f879-4b04-bbb0-922f586371fa,020793f7-7401-417a-8b7c-47403ee3d256,c2,c3,27,?,?,surb={'id': '1b195934-76bb-48b6-87be-876fb3f6e1e8', 'route': ['p3', 'e11', 'i10', 'x9', 'p2', 'c2']}
