timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769749781.277551,CREATED,8abf4f68-8950-468b-9557-5a41e4afe445,3a66ce41-6c0c-465e-bf00-b8fb94ca2f16,c4,c5,25,?,?,surb={'id': '78253c76-84e0-40ca-98ba-f14db147fcb7', 'route': ['p2', 'e5', 'i11', 'x6', 'p1', 'c4']}
1769749781.4526637,SENT,2d52e9fb-9914-4c6f-a73f-92f28749cfd2,041d61b8-a88b-45ef-b090-50e91c3635fd,c4,c5,3374,?,p1,
1769749781.453906,CREATED,a1dc5268-2955-43aa-850d-c441bf00fdbc,d753d87c-8702-4a42-8911-55dad9cb8c86,c4,c5,27,?,?,surb={'id': '501acfed-9bb6-4b02-af2f-270db8cec822', 'route': ['p2', 'e7', 'i8', 'x1', 'p1', 'c4']}
1769749781.5022755,RECEIVED,2c88165e-0c57-4049-bb8d-7fe30159528b,ad62e5be-02a5-431c-b036-d3df02234313,c2,c4,27,p1,?,surb={'id': '0eccb96d-a288-4fbc-adf7-1fea925466ec', 'route': ['p1', 'e12', 'i9', 'x8', 'p2', 'c2']}
1769749781.682257,RECEIVED,296b7200-9705-408d-8c68-6d30a84b2eb8,6e4b4fdb-1b94-43b9-9205-545d0668bc94,c2,c4,26,p1,?,surb={'id': '29233363-738d-4807-944b-05eae923793f', 'route': ['p1', 'e9', 'i5', 'x3', 'p2', 'c2']}
1769749782.0102937,SENT,472daec9-8119-484d-8504-f2d042dcd601,50180c77-0a43-469e-948a-cc89e4b2287b,c4,c5,3359,?,p1,
1769749782.0104508,CREATED,82991c79-b68a-4b93-af77-3865dc4e00cc,80f64a51-d53f-4119-96bf-d5a08442dedb,c4,c5,26,?,?,surb={'id': 'b242a2f0-cbc2-472e-9429-787936fb523c', 'route': ['p2', 'e1', 'i1', 'x1', 'p1', 'c4']}
1769749782.105028,RECEIVED,457b7348-7517-4762-a065-c27161ddf710,a9d3e209-7bfa-4df5-b9df-d4119d636228,c2,c4,27,p1,?,surb={'id': 'd7c4b101-c55c-4a44-bbc3-e880068b9c43', 'route': ['p1', 'e9', 'i11', 'x4', 'p2', 'c2']}
1769749782.4325488,RECEIVED,4db6810a-0767-4c3a-9af4-a9a36624b8e2,45b37694-c726-44ee-96c3-c8dc11eaec31,c2,c4,27,p1,?,surb={'id': 'b823e95d-3159-4329-9fdd-84a7fc0fcad4', 'route': ['p1', 'e1', 'i9', 'x8', 'p2', 'c2']}
1769749782.6462607,SENT,a94109b2-9a9c-4107-8c9b-e901249e4375,7626644d-3b36-4f9b-b62f-d121232805c9,c4,c5,3380,?,p1,
1769749782.6464117,CREATED,703a99df-c192-4f43-a4fb-e79a1be275d8,9935a7fc-3993-407a-81d9-a92a99072598,c4,c5,27,?,?,surb={'id': '0433fcb3-0526-4de7-b87c-c2985ca7d379', 'route': ['p2', 'e7', 'i1', 'x3', 'p1', 'c4']}
1769749783.0398812,RECEIVED,8440dbd9-9898-42bf-bab0-72db8f52ff8f,481a7ac1-d985-49de-899a-902e49f8bd43,c2,c4,27,p1,?,surb={'id': '3591f373-878f-44e3-85f3-95e8e2046408', 'route': ['p1', 'e12', 'i10', 'x1', 'p2', 'c2']}
1769749783.0555942,RECEIVED,2790532e-065a-4975-8583-61a06dc8205b,55a9756f-9f14-41d7-995c-3b976d66aed0,c2,c4,27,p1,?,surb={'id': 'ea31cedd-ed86-46ca-af21-2324ff43d206', 'route': ['p1', 'e12', 'i3', 'x10', 'p2', 'c2']}
1769749783.061677,SENT,63369ea4-5bcd-499d-a28d-e1aab61f00a6,3ada583d-8c71-4879-ada9-51e79bd15226,c4,c5,3390,?,p1,
1769749783.0618088,CREATED,8a0932b1-6159-4ab5-b969-cdd0e4970b3e,78f89f0b-d3c4-4adb-963d-03d8f089b739,c4,c5,27,?,?,surb={'id': 'd722d996-42ca-4db7-a3f0-8afddd76e5e4', 'route': ['p2', 'e9', 'i8', 'x11', 'p1', 'c4']}
1769749783.1033204,RECEIVED,8bce10dd-7280-45cb-aac6-583093fe405c,99775c9c-db29-4b64-a78e-3d9919486f0d,c2,c4,25,p1,?,surb={'id': '7b09c902-5b70-4b9b-999f-63e57cbe52a3', 'route': ['p1', 'e10', 'i6', 'x12', 'p2', 'c2']}
1769749783.129132,SENT,943031f6-9f05-4650-81dd-5a53be06dd2d,162ec049-d8e3-458a-a4b8-a89eaafcdd23,c4,c5,3375,?,p1,
1769749783.1292677,CREATED,96ff769c-8ff5-4cc1-9e59-aca155ced4bd,ba6adb25-46e1-4072-b651-3cd7b23510bf,c4,c5,27,?,?,surb={'id': '1afdcadd-007d-4a1c-9f14-eaaa6550284a', 'route': ['p2', 'e6', 'i3', 'x5', 'p1', 'c4']}
1769749783.1535037,SENT,a355bb0c-4ab6-4347-ae99-b68c3ba674cd,c7137d61-a5d1-42bc-b6a6-4aa2837b3f1d,c4,c5,3384,?,p1,
1769749783.1535966,CREATED,93c32898-6ffb-4f1a-8a8a-f1d2e60f7b34,56b1aa29-884f-4fd2-b499-0ab5f21ef519,c4,c5,26,?,?,surb={'id': 'd8f97e71-5750-4c89-8381-368b8f4c8b68', 'route': ['p2', 'e6', 'i2', 'x7', 'p1', 'c4']}
1769749783.413253,SENT,eaecafdc-2bd4-46d1-a723-8a453d4ca26e,3961643a-9673-4407-8bc7-adaa63d43158,c4,c5,3388,?,p1,
1769749783.413401,CREATED,0d209297-9133-4223-9fb9-6654fbd35702,08d1f90e-d6de-4a7a-929c-625bde6e1085,c4,c5,27,?,?,surb={'id': '99a4fe39-681f-4022-b43e-2846b132882b', 'route': ['p2', 'e5', 'i12', 'x11', 'p1', 'c4']}
1769749783.4667382,RECEIVED,ebee0a02-65d0-421b-bfd2-e80edb8e09c6,d17982cd-dc75-455f-80fa-cd9b23bafcc0,c2,c4,27,p1,?,surb={'id': '94492f93-0bc2-4132-bf20-a16c39f1bc8e', 'route': ['p1', 'e5', 'i7', 'x12', 'p2', 'c2']}
1769749783.6135628,SENT,be15538d-cd7a-493a-9107-24931aa69b43,2eca9e6f-d01b-4aae-908d-1b44c78727a1,c4,c5,3391,?,p1,
1769749783.6137114,CREATED,9b79315a-0db5-4a33-8eac-2350e022d8fc,2d4905b6-abe7-4189-b760-9beec9e646db,c4,c5,27,?,?,surb={'id': '78613db2-7627-46d4-95e8-a766638d8b75', 'route': ['p2', 'e10', 'i4', 'x2', 'p1', 'c4']}
1769749783.7187972,SENT,c8b073a9-70ae-4d8f-99cc-8b9b2b7009fc,58ec117b-98c3-4cf1-ad83-239c53341dd3,c4,c5,3397,?,p1,
1769749783.7189755,CREATED,eb175da5-2029-42e6-a00b-c2728fb5cb9d,7c2340e4-2798-4202-a99f-76b6b8ba2a20,c4,c5,26,?,?,surb={'id': 'c90e2dcd-bcb3-4956-b7b9-35f603b1862a', 'route': ['p2', 'e8', 'i11', 'x2', 'p1', 'c4']}
1769749783.7543476,SENT,a5eafd1d-21c5-46ba-ab43-8507c004ff3c,d5b1da39-3f04-4c2f-80ae-49c52946cd21,c4,DROP,2020,?,p1,
1769749783.754477,CREATED,626f11cf-d880-4d74-a25b-9f727782f17d,72cf0a6b-117a-4dbe-8cca-8cbb6b118ee2,c4,DROP,26,?,?,
1769749784.2736173,SENT,aebfae9e-1499-431d-af0c-5efc178a8698,ac972b2f-bb3e-43e4-b102-80f08ff41c9b,c4,c5,3387,?,p1,
1769749784.2737646,CREATED,de948b50-6795-4a7c-8814-ef658de0b465,97c27026-1a04-4d9e-9e49-eeea33fe9559,c4,c5,27,?,?,surb={'id': '09226e63-637e-4e8e-94d4-3721f1c18ec2', 'route': ['p2', 'e4', 'i12', 'x7', 'p1', 'c4']}
1769749784.4251425,SENT,fdd733ba-a29f-415a-b91f-bbabe5dfb45d,e00dff03-2763-46e6-95c9-aeddd703bd0b,c4,c5,3385,?,p1,
1769749784.425298,CREATED,6ca27894-df1c-472d-bf2c-5fa956e24c9a,5edceda2-a41a-44af-a97a-4855be0776e8,c4,c5,27,?,?,surb={'id': '096df812-0013-4a95-90e6-cced078897f2', 'route': ['p2', 'e5', 'i3', 'x11', 'p1', 'c4']}
1769749784.562564,RECEIVED,ebb432b2-5cd3-4bd2-aae1-817e7873cb15,e4ccc824-8cb1-4db2-8ded-c893d8874849,c2,c4,27,p1,?,surb={'id': '7cb71eb8-aa9c-4527-bcd3-2e60c133e70a', 'route': ['p1', 'e11', 'i8', 'x1', 'p2', 'c2']}
1769749784.8688247,SENT,50201eda-e6d6-4b2a-b138-4783d4aa94e9,77f25115-fc71-48c7-89e7-3a8d019a0da8,c4,c5,3399,?,p1,
1769749784.8689559,CREATED,dada84f5-88bc-484b-9311-df8efba4277b,9fea9993-eab1-48b7-82c3-e908324d7279,c4,c5,27,?,?,surb={'id': '113df70f-3190-4aee-a2d9-0978479ddd6a', 'route': ['p2', 'e12', 'i6', 'x1', 'p1', 'c4']}
1769749785.0706544,SENT,1f247b5c-357a-45f5-91da-e5fb1a24713e,a63b79d5-7395-4b99-80df-74dbf6ef0a04,c4,c5,3396,?,p1,
1769749785.0708015,CREATED,2637d895-2c91-4f3d-9c49-23a4fea78e5c,ccd8bb70-b5a0-4402-9954-81107b28383d,c4,c5,27,?,?,surb={'id': '0346d4e9-6f11-48d6-9a5c-595dbc3686b0', 'route': ['p2', 'e12', 'i5', 'x12', 'p1', 'c4']}
1769749785.541594,RECEIVED,80ea205b-7f46-4fd2-a954-d98f899b6ec7,7a61e379-1a00-49af-9472-4230b694e381,c2,c4,27,p1,?,surb={'id': '8a0e8399-5b91-47dc-bf5b-351f5ad7d689', 'route': ['p1', 'e4', 'i6', 'x3', 'p2', 'c2']}
1769749785.736422,RECEIVED,1345d5ff-1fa5-423b-87e6-e332736aef3b,73559645-3f0d-4103-afa8-63191210f78b,c2,c4,26,p1,?,surb={'id': 'b07ffc3d-1c73-44a9-8487-4c11d92bcf44', 'route': ['p1', 'e11', 'i9', 'x1', 'p2', 'c2']}
1769749785.762964,SENT,5bac8a52-84e0-4f7a-9d6a-4ca002839c35,d4c36597-294a-4cf3-8fd5-c5f19d076ff9,c4,c5,3384,?,p1,
1769749785.763163,CREATED,ac309100-0c27-4825-9847-3689f48f0929,74dacae9-f992-4d31-9b50-adf725284dc0,c4,c5,27,?,?,surb={'id': 'aff74a16-74a7-49aa-8e79-d5e06b237bc1', 'route': ['p2', 'e8', 'i5', 'x5', 'p1', 'c4']}
1769749786.0112054,RECEIVED,5f27969e-6bf0-434c-a67a-8f1495e2ba22,25740365-2e64-4a92-b15a-259d674497f3,c2,c4,27,p1,?,surb={'id': 'e0dcb367-3d12-41d6-a326-71fbaeb2c085', 'route': ['p1', 'e12', 'i5', 'x11', 'p2', 'c2']}
1769749786.1660662,SENT,47c9ae86-0ecc-4824-9f4f-73acaf54f810,71f0f7f1-d581-4950-938d-87ee44b4ba94,c4,c5,3384,?,p1,
1769749786.1661627,CREATED,010514a5-7df9-40d9-999c-682551dc8ed6,1596532d-cb86-4c0b-878b-913dfb066158,c4,c5,27,?,?,surb={'id': 'eeb739d6-86a4-43b3-b297-36f9f856d878', 'route': ['p2', 'e8', 'i6', 'x1', 'p1', 'c4']}
1769749786.2485743,SENT,fe23eca9-522d-46af-806c-674b0eedb683,b16ad8b4-0e92-480a-b9b2-c3fbd08b837b,c4,c5,3393,?,p1,
1769749786.2486687,CREATED,42036822-051e-447b-b2e2-0a18fffcd941,ff36a142-fbcf-4892-be98-0637b6e17947,c4,c5,27,?,?,surb={'id': '18239ed0-c7df-431d-b695-b20fbd426cb7', 'route': ['p2', 'e10', 'i8', 'x9', 'p1', 'c4']}
1769749786.4212754,SENT,e42bdb66-7f5c-4d92-b6d1-72b810e1ec6f,c04b33a2-1cff-459d-bbb0-cbd13a3988a1,c4,c5,3375,?,p1,
1769749786.4214213,CREATED,ead998cb-1834-4434-a91f-88baa4d9789b,b254b1b5-537a-4b13-ae8e-de6e677e9373,c4,c5,27,?,?,surb={'id': '2722956a-bfb8-4465-b83d-087780b2128a', 'route': ['p2', 'e6', 'i7', 'x12', 'p1', 'c4']}
1769749786.4933789,SENT,282ef43d-b175-4e5a-9d45-9f7ecd3e9fd8,5b717e53-b047-441c-82cf-b6337b4f6ddc,c4,c5,3363,?,p1,
1769749786.4946344,CREATED,fe53d439-3d8d-4c13-87f2-ffceb7c4f1b9,30b34b99-84e1-4100-84e6-a2e1900844ee,c4,c5,27,?,?,surb={'id': 'e77cbd62-30d6-4ce9-bbff-b5647f313d86', 'route': ['p2', 'e5', 'i10', 'x6', 'p1', 'c4']}
1769749786.677492,SENT,f0b97991-8c4b-4305-8fff-73dac3343b8e,6d8f5854-23da-4f16-ace7-2c8484670ec8,c4,c5,3381,?,p1,
1769749786.6775925,CREATED,2f59bb18-0e4e-426e-8464-d281569ee16f,aa393ea4-e192-4ad7-96cc-6ed1a4a0a7f3,c4,c5,27,?,?,surb={'id': '4d69f3a2-fdd9-4145-9863-fd225058785c', 'route': ['p2', 'e3', 'i7', 'x5', 'p1', 'c4']}
1769749786.7063677,RECEIVED,fb588e32-a70f-4329-aa2c-2aa1d2b2e0ed,86e029c4-a1be-4a0a-a581-ee3965298757,c2,c4,27,p1,?,surb={'id': '9db15164-ae42-4641-a83d-6212a713df82', 'route': ['p1', 'e7', 'i7', 'x1', 'p2', 'c2']}
1769749786.8396,SENT,c9d64810-f860-444e-8cb2-2ea7e2616bd5,3eb4a6b3-7f9c-4d41-9b54-81e2c42c8515,c4,c5,3360,?,p1,
1769749786.839698,CREATED,7145b604-7bb4-425e-af52-a99c7e8d5dad,98e600ac-e98b-4530-a0f4-5fc77e46604b,c4,c5,27,?,?,surb={'id': 'cd250f01-d216-42c3-8f30-12a16792ed8d', 'route': ['p2', 'e7', 'i6', 'x5', 'p1', 'c4']}
1769749786.8762527,RECEIVED,cfb2a6da-ba4e-40ea-9138-b7d982c886da,4d0d4e7c-bbf4-4dd8-93db-510b1c0b0dcb,c2,c4,27,p1,?,surb={'id': 'e1be59e4-99b1-425d-860b-564804efffc6', 'route': ['p1', 'e12', 'i6', 'x1', 'p2', 'c2']}
1769749786.8911943,RECEIVED,00bac269-e482-4306-9529-aee4ddf7b365,c3fa6f7a-89c2-4584-9883-090fb1353543,c2,c4,25,p1,?,surb={'id': 'a5a07bd2-3cbd-4296-9210-edc25a323583', 'route': ['p1', 'e1', 'i8', 'x8', 'p2', 'c2']}
1769749787.5487335,RECEIVED,390f73a9-7be6-48b8-ae61-bf136a5b2ef0,c158e7e7-3b67-444b-a3d5-2919f0d37829,c2,c4,27,p1,?,surb={'id': 'ca969703-3098-4a77-b200-2b042a5e74dd', 'route': ['p1', 'e12', 'i2', 'x7', 'p2', 'c2']}
1769749787.6058304,RECEIVED,828922dd-6fc6-4919-8383-57d6dda49f55,80e6d3e3-b39d-4e94-b2e5-2841a433ab64,c2,c4,26,p1,?,surb={'id': 'f7fe6972-4ddb-401e-910f-96ce38c3b85d', 'route': ['p1', 'e11', 'i5', 'x5', 'p2', 'c2']}
1769749787.7061143,RECEIVED,bd3529fc-e769-4ddd-9962-f2d82268b0cf,f23f2170-40f7-4ef8-8a66-094d138a6156,c2,c4,27,p1,?,surb={'id': '56f51d31-3901-43e7-8bba-e015c09ccb3a', 'route': ['p1', 'e5', 'i8', 'x3', 'p2', 'c2']}
1769749787.9402127,RECEIVED,ce93499a-db44-44a2-a476-746e0babe614,4c61e7c9-c7d7-409d-a971-10fe3fc7bafc,c2,c4,27,p1,?,surb={'id': 'f7ca56c7-0f1f-4043-84f8-fabf94eceea9', 'route': ['p1', 'e11', 'i2', 'x11', 'p2', 'c2']}
1769749788.0255003,RECEIVED,341849c3-38e3-4e7e-a7ba-ad906c1d81e7,cb59e46c-351f-459c-8f5a-9aeca2c47fc5,c2,c4,27,p1,?,surb={'id': 'f9954866-29db-4421-b51a-d417f7a9f8a2', 'route': ['p1', 'e3', 'i4', 'x11', 'p2', 'c2']}
1769749788.3978412,RECEIVED,5dde2e96-db0c-45a5-b8bb-d62f09cec6dd,6e28859b-b7c6-4c1b-9ac3-ea2ac311c2d0,c2,c4,27,p1,?,surb={'id': 'f9fd464f-e721-4efa-8356-4d86362b9a04', 'route': ['p1', 'e4', 'i9', 'x5', 'p2', 'c2']}
1769749788.6050842,RECEIVED,3f3bda65-fed3-4806-85b1-46b165330b41,eb1d1771-f2a3-4d91-9a78-8b80212d2d65,c2,c4,26,p1,?,surb={'id': 'c02f94fb-7909-43f2-92e4-20a6a536b4b3', 'route': ['p1', 'e6', 'i8', 'x9', 'p2', 'c2']}
1769749788.628085,SENT,d59b42fb-98a5-4199-a59c-e0866dc97caf,483f122d-5f7a-4f90-b415-b5c091960f02,c4,c5,3404,?,p1,
1769749788.628234,CREATED,bc5c285f-bffc-43e2-b4a6-9061a0064f3c,a16866fb-d823-4874-8e64-4d222a43890a,c4,c5,27,?,?,surb={'id': 'b630bd4f-3277-4862-8981-d60c0ac04f12', 'route': ['p2', 'e6', 'i10', 'x10', 'p1', 'c4']}
1769749788.671506,SENT,868b03ff-d553-4988-abd2-984c0e2d067d,a6d8df95-e7de-4281-9844-3f818dac8c49,c4,c5,3383,?,p1,
1769749788.6716392,CREATED,3812586b-e241-44c1-834b-d66f4fb4f620,5a542e56-196e-4d19-a9c3-3b1d0f4211fb,c4,c5,27,?,?,surb={'id': 'ad9574d9-d586-414b-a27d-1ae335bbc6af', 'route': ['p2', 'e3', 'i2', 'x6', 'p1', 'c4']}
1769749788.7305021,SENT,2ccf1b21-337e-4b98-8954-4d90c98d54f9,b0c0958b-c107-4ea5-99af-bca78edb8ad4,c4,c5,3359,?,p1,
1769749788.7306373,CREATED,5d271ea5-c809-4989-b3e2-d6c11c092b0f,cd449b32-e51e-47d0-9c84-e2ea13892183,c4,c5,26,?,?,surb={'id': 'f095f492-824a-48a8-b6fd-cdaa6456de6e', 'route': ['p2', 'e5', 'i5', 'x7', 'p1', 'c4']}
1769749788.9193068,RECEIVED,261a2192-362e-44d1-b223-80074ef7d87a,cc88f9f5-12db-4d13-9ade-1fc66b7c262c,c2,c4,27,p1,?,surb={'id': '62395acb-e5af-4069-a915-8a87e47a64d5', 'route': ['p1', 'e5', 'i5', 'x2', 'p2', 'c2']}
1769749789.250944,RECEIVED,90b8f781-84d3-4d20-85ce-19873b097cb6,3f7741ee-2463-4b69-8084-ce7746d9cbe0,c2,c4,27,p1,?,surb={'id': '3e2de126-c08d-48d9-8660-c9be84a4884f', 'route': ['p1', 'e10', 'i2', 'x8', 'p2', 'c2']}
1769749789.3943698,SENT,d8d25755-6427-48e1-aa44-739962902185,6dff9c2d-cda9-425c-9976-a2db796b8d86,c4,c5,3379,?,p1,
1769749789.394529,CREATED,ea421acb-ba31-4df2-9262-829378c157cb,02c2819e-0b1b-42c9-8ec2-477ad4726135,c4,c5,27,?,?,surb={'id': '53e02d88-c6fb-49fe-93d4-854e80fbc1c5', 'route': ['p2', 'e7', 'i8', 'x1', 'p1', 'c4']}
1769749789.4113646,SENT,18847788-c793-4da7-8fe7-9617f57d7d1e,f5035370-f03c-4178-9250-1151297f7ac7,c4,c5,3367,?,p1,
1769749789.4115152,CREATED,c643cada-ce23-47be-b74a-c7271d23d5ae,205cdd04-28e8-4936-a742-97a19a2528f6,c4,c5,26,?,?,surb={'id': 'd524f962-b4c2-44eb-899d-ea1b1ad5cd5f', 'route': ['p2', 'e5', 'i11', 'x6', 'p1', 'c4']}
1769749789.4858868,SENT,fab2744b-bd68-4c83-bc80-21774d5fbe13,38b1437d-bff2-40ab-9f8f-6787d27cb39d,c4,c5,3399,?,p1,
1769749789.4860334,CREATED,38ffe757-84e8-4e5b-a696-6963aa77e2b6,37015194-9b93-45b5-9a22-0bae94bfbb05,c4,c5,27,?,?,surb={'id': '14864c65-07c3-4890-a16f-2ea10c6165d7', 'route': ['p2', 'e1', 'i3', 'x6', 'p1', 'c4']}
1769749789.7364697,SENT,c16d968c-475b-49ca-ba1d-601d2ca3dba8,6d93ccd3-0ae8-4e96-81d1-a37bb3475948,c4,c5,3388,?,p1,
1769749789.7365704,CREATED,c3cc0bf4-01d8-40b0-84ca-b68f06df7c29,1f88db56-751d-4573-816e-8a0a2a7deec2,c4,c5,27,?,?,surb={'id': 'b52bfd88-182f-4bef-9ed6-fc0f7f918a6f', 'route': ['p2', 'e7', 'i2', 'x6', 'p1', 'c4']}
1769749789.786842,SENT,74ce7b84-56d3-4407-90fc-6d7c7bcabde1,c0ab6fb5-b978-40f1-b308-02a72aeacbfa,c4,c5,3359,?,p1,
1769749789.7869415,CREATED,57810fda-d528-46f6-bf42-b9e46f64e6d4,2a94350d-f123-413b-b054-cdff8fbd2669,c4,c5,26,?,?,surb={'id': '7d7fddf4-53b5-4786-863d-7ec558bb8f61', 'route': ['p2', 'e6', 'i5', 'x8', 'p1', 'c4']}
1769749789.836166,RECEIVED,a2a31c9e-9bd9-4c90-9925-e639d616ee52,4fbda781-04b9-487c-9707-d82f962b9d34,c2,c4,27,p1,?,surb={'id': 'b1af5603-736d-46a9-bd6e-c6bb386a283f', 'route': ['p1', 'e10', 'i10', 'x7', 'p2', 'c2']}
1769749789.9870965,SENT,217ab99f-46d6-4b36-9238-8690c77ee8db,7bf7e258-7f0c-4c8d-8163-bd2b46e42861,c4,c5,3392,?,p1,
1769749789.9872653,CREATED,7b8f3aca-2d2c-4491-80b1-fc3e7cd9fd58,9165648a-79d4-450c-99b6-0e5670b61174,c4,c5,27,?,?,surb={'id': '0bd7a6e4-36ac-403f-acf5-ca7239ef6d9f', 'route': ['p2', 'e2', 'i12', 'x11', 'p1', 'c4']}
1769749790.191635,SENT,0cb15e73-aca5-43cc-b3a5-25a846d4a90d,58c05890-95c7-4f25-a94a-cb3fcc315d07,c4,c5,3372,?,p1,
1769749790.1917572,CREATED,70d925cd-989a-4730-a9e7-308ce1e14851,7162f811-1269-447f-9d61-bd08bf62e7d5,c4,c5,27,?,?,surb={'id': '582a3be2-ef09-45e2-bec7-14adb6dfe079', 'route': ['p2', 'e9', 'i6', 'x11', 'p1', 'c4']}
1769749790.207379,SENT,43ade183-5712-4710-9b2a-577b4a8dbb7c,14cc8bd6-52e9-491e-816f-ba15bc1ee1fa,c4,c5,3387,?,p1,
1769749790.2075205,CREATED,a4061737-53b4-49aa-8752-9c92bb376341,b81e4109-0ac3-48a8-a2ca-dbfe31a6a8f8,c4,c5,26,?,?,surb={'id': 'c3e8003a-743b-404b-9daf-984e198b86b5', 'route': ['p2', 'e7', 'i5', 'x1', 'p1', 'c4']}
1769749790.4094408,RECEIVED,441538b5-02db-4334-8a7f-f64d4dd98b02,beea5ce7-4437-4148-abfe-532d95384f7d,c2,c4,26,p1,?,surb={'id': '49d9799c-ec8c-45f6-bc6d-9ff38a1b43d6', 'route': ['p1', 'e7', 'i7', 'x2', 'p2', 'c2']}
1769749790.7624886,RECEIVED,f4f6d1f1-3f7d-49bf-a13f-74791549558e,cd8b1391-55bd-4c7b-abf1-441da3981e4e,c2,c4,27,p1,?,surb={'id': '219ff7ac-e922-4c6d-8e0d-30fd1e82e963', 'route': ['p1', 'e8', 'i9', 'x8', 'p2', 'c2']}
1769749790.8187141,RECEIVED,8b27cee4-658d-465d-956e-a7e047b33572,1f8a0a65-dd28-47eb-b480-b598b7c16eea,c2,c4,27,p1,?,surb={'id': '9aa108df-f14c-475d-9ab1-e2ede1bdd335', 'route': ['p1', 'e4', 'i8', 'x5', 'p2', 'c2']}
1769749790.8799026,RECEIVED,5157f2b2-098e-4786-8a7b-889e34fc2113,04e06d93-a138-4391-b129-1b5d0cc41f85,c2,c4,27,p1,?,surb={'id': '231cb1dd-b22d-472e-986c-50d0318722ef', 'route': ['p1', 'e2', 'i3', 'x10', 'p2', 'c2']}
1769749791.1264272,SENT,6674c373-e1d1-45c8-92bd-aaee317558cf,d6626cd7-0104-445a-8b93-148d9160b6b9,c4,c5,3376,?,p1,
1769749791.126528,CREATED,6dff871f-d0ce-4d6d-a8af-add7001efed0,3308cadd-d3a2-431d-8d28-9a4523b1bfd4,c4,c5,26,?,?,surb={'id': 'ac3c955a-410d-47d0-aabb-8e7d7217f43d', 'route': ['p2', 'e8', 'i8', 'x11', 'p1', 'c4']}
1769749791.1672208,RECEIVED,fb0e8b93-cf44-4db8-9d20-783aa452abad,5c13fcca-1e2f-46b9-a9c9-7405196eaea9,c2,c4,27,p1,?,surb={'id': '0cdb12de-0ef6-4ac1-9de0-94bce3c5e969', 'route': ['p1', 'e4', 'i5', 'x3', 'p2', 'c2']}
1769749791.1889844,SENT,a4ff08a0-6038-456c-90ba-0f953424c117,7b71a0a5-1f02-4f6f-af5b-cd903a8289bf,c4,c5,3375,?,p1,
1769749791.1891084,CREATED,e3d72720-ddc3-4df6-abc8-533e983f421c,4735652a-d230-4284-8bf9-c01321a7cb67,c4,c5,26,?,?,surb={'id': 'ac645b5f-283b-4a1a-95fb-173efd857924', 'route': ['p2', 'e2', 'i1', 'x6', 'p1', 'c4']}
1769749791.1935668,RECEIVED,0e8baf53-10c2-4eef-b4a4-9ef3cf4c4802,fc5f130d-2776-4750-8520-9794448e75c6,c2,c4,25,p1,?,surb={'id': '4d4972ab-c9e6-4626-bd61-5e8e948bc742', 'route': ['p1', 'e3', 'i9', 'x8', 'p2', 'c2']}
1769749791.2530062,SENT,76aeedaa-d7d0-4b63-88e7-367397ea6f00,936af3aa-d112-45e3-950d-2a3a166dd808,c4,c5,3392,?,p1,
1769749791.2537332,CREATED,dd22dcb7-235d-4a91-b875-69ee58fcc895,c0c03161-f3ac-4f8c-a063-6c5a2a403cf8,c4,c5,27,?,?,surb={'id': '3c67005b-dff9-441c-9cdd-d4fef13e4684', 'route': ['p2', 'e6', 'i1', 'x9', 'p1', 'c4']}
1769749791.4826312,SENT,50ba3851-6df7-46bc-9c79-2d58213cb37f,9e1e87ae-7ab4-4856-8273-2f11d4a5bb7c,c4,c5,3369,?,p1,
1769749791.4827304,CREATED,7cbf3819-a1d6-4f70-84ea-e7bb90ddb36a,e1bffa5a-87cd-4762-b5b7-6e41a612ef1a,c4,c5,26,?,?,surb={'id': '0f0f06e4-5e51-4b5d-a095-a8aa38d7ed5c', 'route': ['p2', 'e7', 'i10', 'x5', 'p1', 'c4']}
1769749791.4878087,RECEIVED,94812d38-0d67-4f3c-b3b4-68c24dc62c65,bb5e7860-26d2-4a8e-a7e4-411eb519b62b,c2,c4,27,p1,?,surb={'id': '619a54bf-9acf-4c86-84e5-7cd0c7d8aaed', 'route': ['p1', 'e9', 'i2', 'x2', 'p2', 'c2']}
1769749791.6426945,SENT,480c8178-f61d-485e-aad7-9b9cc656e866,36ff9a85-b4cb-4818-b518-83f95bda90af,c4,c5,3380,?,p1,
1769749791.642854,CREATED,4c126838-9422-45b2-8cf4-151b8679284f,0bceadf9-84ca-488f-8afa-8e0aef33b363,c4,c5,27,?,?,surb={'id': '5e85e7d2-223d-4775-a0eb-1553c0ccb57a', 'route': ['p2', 'e9', 'i4', 'x9', 'p1', 'c4']}
1769749791.9293652,RECEIVED,12e9bd81-0cf2-4f77-917a-0fa2c518955d,3f2a5b92-ef85-4325-a4b5-523a88dc6a8d,c2,c4,27,p1,?,surb={'id': 'f8166fbc-f54d-46b3-afb8-a0276fd45109', 'route': ['p1', 'e7', 'i10', 'x9', 'p2', 'c2']}
1769749792.083723,RECEIVED,a8db3c67-6558-4704-b096-6f3e7aec0729,d3a4e96b-e567-40ae-8d93-0bfc615cdaac,c2,c4,27,p1,?,surb={'id': '5eb3fbcc-f95b-46c8-84ea-878144b89e0e', 'route': ['p1', 'e11', 'i10', 'x9', 'p2', 'c2']}
